Specimen label,"100i_90_2"
End date,"9/18/2018 11:34 AM"
Area,"13.20254",mm^2
Axial Gauge Length,"13.02880",mm
Maximum Load,"527.75702",N
Tensile stress at Yield (Offset 0.2 %),"37.91339",MPa
Modulus,"2599.46221",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01848",mm/mm
Tensile stress at Maximum Load,"39.97389",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-1.18191","-0.08952","0.00006"
"0.10000","0.00807","1.32667","0.10049","0.00023"
"0.20000","0.02852","18.23052","1.38083","0.00072"
"0.30000","0.04933","38.28536","2.89985","0.00135"
"0.40000","0.06720","55.20189","4.18116","0.00188"
"0.50000","0.08400","70.86866","5.36780","0.00235"
"0.60000","0.10045","85.64271","6.48683","0.00283"
"0.70000","0.11719","100.64636","7.62326","0.00317"
"0.80000","0.13375","115.36129","8.73781","0.00222"
"0.90000","0.15043","129.76164","9.82853","0.00283"
"1.00000","0.16711","144.43349","10.93982","0.00329"
"1.10000","0.18379","158.96414","12.04042","0.00366"
"1.20000","0.20047","173.23886","13.12163","0.00417"
"1.30000","0.21716","187.09052","14.17079","0.00450"
"1.40000","0.23372","201.29861","15.24696","0.00489"
"1.50000","0.25046","215.43517","16.31770","0.00587"
"1.60000","0.26708","229.17557","17.35844","0.00610"
"1.70000","0.28376","242.79559","18.39006","0.00623"
"1.80000","0.30044","256.23016","19.40764","0.00661"
"1.90000","0.31706","269.24332","20.39329","0.00707"
"2.00000","0.33375","282.52402","21.39921","0.00735"
"2.10000","0.35031","295.29391","22.36644","0.00770"
"2.20000","0.36705","308.25021","23.34779","0.00802"
"2.30000","0.38379","320.83298","24.30085","0.00852"
"2.40000","0.40041","333.27548","25.24328","0.00900"
"2.50000","0.41703","345.10251","26.13909","0.00935"
"2.60000","0.43365","356.93649","27.03543","0.00960"
"2.70000","0.45039","368.11887","27.88242","0.01010"
"2.80000","0.46708","379.14847","28.71784","0.01048"
"2.90000","0.48370","390.17654","29.55313","0.01079"
"3.00000","0.50026","399.99786","30.29703","0.01102"
"3.10000","0.51706","409.85400","31.04356","0.01121"
"3.20000","0.53368","419.62775","31.78386","0.01169"
"3.30000","0.55042","428.69669","32.47076","0.01189"
"3.40000","0.56704","437.82761","33.16237","0.01219"
"3.50000","0.58367","446.05734","33.78571","0.01238"
"3.60000","0.60041","454.32324","34.41180","0.01271"
"3.70000","0.61709","461.59186","34.96235","0.01299"
"3.80000","0.63377","468.82721","35.51037","0.01339"
"3.90000","0.65033","475.08020","35.98399","0.01366"
"4.00000","0.66701","482.09341","36.51519","0.01399"
"4.10000","0.68369","488.18848","36.97685","0.01422"
"4.20000","0.70031","493.34171","37.36717","0.01447"
"4.30000","0.71706","498.31396","37.74379","0.01563"
"4.40000","0.73374","503.40540","38.12943","0.01600"
"4.50000","0.75042","506.95844","38.39854","0.01618"
"4.60000","0.76704","511.18988","38.71905","0.01625"
"4.70000","0.78378","515.13641","39.01797","0.01643"
"4.80000","0.80040","517.13080","39.16903","0.01662"
"4.90000","0.81708","519.45215","39.34486","0.01678"
"5.00000","0.83365","522.32208","39.56223","0.01699"
"5.10000","0.85039","523.63000","39.66130","0.01710"
"5.20000","0.86695","524.52234","39.72889","0.01715"
"5.30000","0.88375","526.15198","39.85232","0.01786"
"5.40000","0.90037","527.26324","39.93649","0.01823"
"5.50000","0.91705","527.60938","39.96271","0.01831"
"5.60000","0.93373","527.72083","39.97115","0.01836"
"5.70000","0.95041","527.75702","39.97389","0.01848"
"5.80000","0.96704","527.60907","39.96268","0.01877"
"5.90000","0.98378","527.33447","39.94189","0.01896"
"6.00000","1.00028","526.32953","39.86577","0.01901"
"6.10000","1.01708","525.59033","39.80978","0.01929"
"6.20000","1.03370","524.23065","39.70679","0.01960"
"6.30000","1.05032","523.53662","39.65422","0.01972"
"6.40000","1.06706","522.73486","39.59350","0.01991"
"6.50000","1.08369","520.96429","39.45939","0.02022"
"6.60000","1.10037","518.80029","39.29548","0.02049"
"6.70000","1.11699","517.02844","39.16128","0.02067"
"6.80000","1.13367","515.40277","39.03814","0.02127"
"6.90000","1.15041","512.55310","38.82230","0.02154"
"7.00000","1.16703","507.93427","38.47246","0.02153"
"7.10000","1.18377","503.98511","38.17334","0.02095"
"7.20000","1.20033","496.97284","37.64220","0.02099"
"7.30000","1.21696","488.57947","37.00647","0.02080"
"7.40000","1.23370","475.74060","36.03401","0.02112"
"7.50000","1.25038","456.53241","34.57912","0.02039"
"7.60000","1.26706","419.44006","31.76964","0.01865"
"7.70000","1.28380","355.92877","26.95911","0.01630"
"7.80000","1.30030","279.18936","21.14664","0.01368"
"7.90000","1.31704","229.51778","17.38436","0.01229"
"8.00000","1.33373","210.11671","15.91487","0.01169"
"8.10000","1.35041","199.51427","15.11181","0.01095"
"8.20000","1.36703","192.48750","14.57958","0.01075"
"8.30000","1.38377","185.04553","14.01590","0.01222"
"8.40000","1.40033","177.27733","13.42751","0.01164"
"8.50000","1.41713","169.59988","12.84600","0.01111"
"8.60000","1.43369","160.20631","12.13450","0.00916"
"8.62400","1.43764","158.15283","11.97897","0.00908"
