Specimen label,"40i_90_1"
End date,"9/18/2018 11:50 AM"
Area,"13.20254",mm^2
Axial Gauge Length,"12.83368",mm
Maximum Load,"395.91220",N
Tensile stress at Yield (Offset 0.2 %),"28.12662",MPa
Modulus,"2523.26327",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01804",mm/mm
Tensile stress at Maximum Load,"29.98757",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","0.15825","0.01199","0.00000"
"0.10000","0.00873","3.54349","0.26839","0.00019"
"0.20000","0.02954","18.10588","1.37139","0.00061"
"0.30000","0.04957","34.33545","2.60067","0.00113"
"0.40000","0.06720","48.01020","3.63644","0.00165"
"0.50000","0.08382","60.69493","4.59722","0.00221"
"0.60000","0.10039","72.67756","5.50482","0.00236"
"0.70000","0.11707","84.99614","6.43786","0.00272"
"0.80000","0.13363","96.71160","7.32522","0.00360"
"0.90000","0.15037","108.90443","8.24875","0.00376"
"1.00000","0.16705","120.47081","9.12482","0.00426"
"1.10000","0.18367","132.26642","10.01825","0.00455"
"1.20000","0.20041","143.79593","10.89153","0.00499"
"1.30000","0.21698","154.91119","11.73344","0.00540"
"1.40000","0.23366","166.42941","12.60586","0.00577"
"1.50000","0.25034","177.26498","13.42658","0.00601"
"1.60000","0.26696","187.97816","14.23803","0.00635"
"1.70000","0.28364","198.92282","15.06701","0.00668"
"1.80000","0.30038","209.50174","15.86829","0.00700"
"1.90000","0.31694","219.78809","16.64741","0.00742"
"2.00000","0.33369","230.26022","17.44060","0.00778"
"2.10000","0.35031","240.64421","18.22711","0.00816"
"2.20000","0.36693","250.17250","18.94881","0.00825"
"2.30000","0.38367","259.51453","19.65640","0.00874"
"2.40000","0.40035","268.59283","20.34402","0.00928"
"2.50000","0.41703","278.05713","21.06088","0.00957"
"2.60000","0.43353","287.41266","21.76949","0.00973"
"2.70000","0.45033","295.70032","22.39722","0.01005"
"2.80000","0.46696","303.87183","23.01616","0.01042"
"2.90000","0.48364","312.61041","23.67805","0.01072"
"3.00000","0.50026","320.54376","24.27894","0.01107"
"3.10000","0.51706","327.77954","24.82700","0.01142"
"3.20000","0.53356","335.38266","25.40288","0.01184"
"3.30000","0.55036","342.27557","25.92497","0.01212"
"3.40000","0.56692","349.16116","26.44651","0.01237"
"3.50000","0.58361","355.70413","26.94209","0.01286"
"3.60000","0.60035","360.92267","27.33736","0.01318"
"3.70000","0.61697","367.03290","27.80017","0.01348"
"3.80000","0.63365","371.81528","28.16240","0.01390"
"3.90000","0.65033","375.98090","28.47791","0.01427"
"4.00000","0.66689","380.96939","28.85576","0.01486"
"4.10000","0.68363","383.89627","29.07745","0.01489"
"4.20000","0.70031","387.22952","29.32992","0.01544"
"4.30000","0.71694","391.09494","29.62270","0.01591"
"4.40000","0.73362","392.22922","29.70861","0.01635"
"4.50000","0.75030","394.16742","29.85542","0.01684"
"4.60000","0.76692","395.55109","29.96022","0.01733"
"4.70000","0.78366","395.91220","29.98757","0.01804"
"4.80000","0.80028","395.74628","29.97500","0.01866"
"4.90000","0.81690","392.81021","29.75262","0.01947"
"4.96000","0.82707","117.30675","8.88516","0.01974"
