Specimen label,"i20T_45_1"
End date,"8/17/2018 6:30 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.00740",mm
Maximum Load,"203.45024",N
Tensile stress at Yield (Offset 0.2 %),"11.56138",MPa
Modulus,"2662.64061",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01203",mm/mm
Tensile stress at Maximum Load,"15.40993",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-2.70778","-0.20510","-0.00005"
"0.10000","0.00825","-0.26823","-0.02032","-0.00006"
"0.20000","0.02918","10.44151","0.79087","0.00063"
"0.30000","0.04951","21.59105","1.63537","0.00108"
"0.40000","0.06714","30.79650","2.33262","0.00139"
"0.50000","0.08382","39.17998","2.96761","0.00185"
"0.60000","0.10045","47.27590","3.58082","0.00190"
"0.70000","0.11701","55.21273","4.18198","0.00208"
"0.80000","0.13369","62.97676","4.77005","0.00227"
"0.90000","0.15037","70.82943","5.36483","0.00274"
"1.00000","0.16699","78.47816","5.94417","0.00276"
"1.10000","0.18373","85.75359","6.49523","0.00294"
"1.20000","0.20035","93.01328","7.04510","0.00353"
"1.30000","0.21698","100.33306","7.59953","0.00400"
"1.40000","0.23372","107.40872","8.13546","0.00416"
"1.50000","0.25034","114.10234","8.64245","0.00464"
"1.60000","0.26702","120.79648","9.14949","0.00490"
"1.70000","0.28370","127.32545","9.64401","0.00527"
"1.80000","0.30026","133.64424","10.12261","0.00574"
"1.90000","0.31700","139.93153","10.59883","0.00599"
"2.00000","0.33357","145.83429","11.04592","0.00633"
"2.10000","0.35037","151.56996","11.48036","0.00685"
"2.20000","0.36699","157.22179","11.90845","0.00727"
"2.30000","0.38361","162.29260","12.29253","0.00776"
"2.40000","0.40029","167.13123","12.65902","0.00799"
"2.50000","0.41697","171.75117","13.00895","0.00842"
"2.60000","0.43359","176.22676","13.34794","0.00885"
"2.70000","0.45033","180.74017","13.68980","0.00919"
"2.80000","0.46690","184.54242","13.97779","0.00953"
"2.90000","0.48358","188.02109","14.24128","0.00989"
"3.00000","0.50026","191.50452","14.50512","0.01015"
"3.10000","0.51700","194.48894","14.73117","0.01045"
"3.20000","0.53362","197.24734","14.94010","0.01069"
"3.30000","0.55030","199.22467","15.08987","0.01100"
"3.40000","0.56692","200.88525","15.21565","0.01133"
"3.50000","0.58361","202.68900","15.35227","0.01166"
"3.60000","0.60029","203.45024","15.40993","0.01203"
"3.70000","0.61697","203.43417","15.40871","0.01242"
"3.80000","0.63359","202.19759","15.31505","0.01285"
"3.90000","0.65033","188.57773","14.28344","0.01517"
"3.92600","0.65464","60.55700","4.58677","0.01763"
