Specimen label,"i60_45_1"
End date,"8/17/2018 4:40 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"13.18271",mm
Maximum Load,"306.53821",N
Tensile stress at Yield (Offset 0.2 %),"22.96612",MPa
Modulus,"1699.01114",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01786",mm/mm
Tensile stress at Maximum Load,"23.21812",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-0.45068","-0.03414","0.00003"
"0.10000","0.00777","1.31998","0.09998","0.00007"
"0.20000","0.02870","13.88056","1.05135","0.00069"
"0.30000","0.04951","28.10735","2.12893","0.00130"
"0.40000","0.06720","39.84650","3.01809","0.00176"
"0.50000","0.08394","50.60856","3.83324","0.00238"
"0.60000","0.10051","61.05037","4.62414","0.00283"
"0.70000","0.11713","71.34354","5.40377","0.00327"
"0.80000","0.13375","81.45522","6.16966","0.00374"
"0.90000","0.15049","91.69015","6.94489","0.00417"
"1.00000","0.16711","101.69166","7.70243","0.00460"
"1.10000","0.18379","111.51782","8.44669","0.00509"
"1.20000","0.20047","121.16321","9.17726","0.00548"
"1.30000","0.21716","130.74678","9.90315","0.00598"
"1.40000","0.23372","140.20891","10.61984","0.00643"
"1.50000","0.25040","149.42230","11.31769","0.00685"
"1.60000","0.26714","158.62431","12.01468","0.00727"
"1.70000","0.28376","167.61870","12.69594","0.00765"
"1.80000","0.30044","176.39125","13.36040","0.00820"
"1.90000","0.31712","185.19627","14.02732","0.00860"
"2.00000","0.33369","193.67665","14.66965","0.00909"
"2.10000","0.35043","202.02321","15.30184","0.00960"
"2.20000","0.36711","210.13564","15.91630","0.01008"
"2.30000","0.38367","218.06113","16.51660","0.01061"
"2.40000","0.40041","225.83157","17.10516","0.01116"
"2.50000","0.41709","233.12921","17.65790","0.01167"
"2.60000","0.43365","240.42941","18.21084","0.01211"
"2.70000","0.45045","247.50673","18.74690","0.01254"
"2.80000","0.46696","254.02197","19.24038","0.01309"
"2.90000","0.48370","260.45975","19.72800","0.01332"
"3.00000","0.50038","266.30020","20.17037","0.01356"
"3.10000","0.51700","271.90182","20.59466","0.01401"
"3.20000","0.53374","277.26764","21.00108","0.01417"
"3.30000","0.55042","282.29086","21.38155","0.01370"
"3.40000","0.56698","286.53873","21.70330","0.01388"
"3.50000","0.58378","290.83289","22.02855","0.01393"
"3.60000","0.60041","294.51489","22.30744","0.01432"
"3.70000","0.61703","297.72775","22.55079","0.01483"
"3.80000","0.63377","300.05789","22.72728","0.01520"
"3.90000","0.65039","302.96414","22.94741","0.01551"
"4.00000","0.66701","304.35446","23.05272","0.01608"
"4.10000","0.68375","305.54193","23.14266","0.01661"
"4.20000","0.70031","306.16711","23.19001","0.01726"
"4.30000","0.71706","306.53821","23.21812","0.01786"
"4.40000","0.73368","306.38797","23.20674","0.01836"
"4.50000","0.75042","305.96262","23.17452","0.01888"
"4.60000","0.76704","305.22809","23.11889","0.01952"
"4.70000","0.78372","303.78055","23.00924","0.02007"
"4.80000","0.80040","301.96710","22.87189","0.02077"
"4.90000","0.81702","298.72577","22.62638","0.02177"
"5.00000","0.83371","293.52707","22.23262","0.02296"
"5.10000","0.85039","279.55710","21.17449","0.02509"
"5.20000","0.86701","247.06897","18.71374","0.02990"
"5.30000","0.88381","221.37907","16.76791","0.03301"
"5.40000","0.90037","89.68150","6.79274","0.04862"
