Specimen label,"i100_45_2"
End date,"8/16/2018 4:57 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"13.81542",mm
Maximum Load,"285.37067",N
Tensile stress at Yield (Offset 0.2 %),"21.06478",MPa
Modulus,"1746.36070",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01417",mm/mm
Tensile stress at Maximum Load,"21.61483",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00006","-4.27851","-0.32407","0.00020"
"0.10000","0.00855","-1.99087","-0.15079","0.00014"
"0.20000","0.02906","12.78376","0.96828","0.00055"
"0.30000","0.04945","28.96969","2.19425","0.00151"
"0.40000","0.06726","42.48941","3.21827","0.00201"
"0.50000","0.08382","54.36674","4.11790","0.00056"
"0.60000","0.10051","65.83883","4.98683","0.00102"
"0.70000","0.11713","77.25170","5.85127","0.00143"
"0.80000","0.13375","88.25530","6.68472","0.00245"
"0.90000","0.15037","99.15570","7.51035","0.00265"
"1.00000","0.16711","109.87746","8.32245","0.00337"
"1.10000","0.18373","120.22899","9.10650","0.00364"
"1.20000","0.20041","130.44771","9.88050","0.00402"
"1.30000","0.21704","140.31578","10.62794","0.00483"
"1.40000","0.23372","149.92471","11.35575","0.00431"
"1.50000","0.25040","159.76582","12.10114","0.00533"
"1.60000","0.26708","169.49728","12.83823","0.00603"
"1.70000","0.28370","179.10727","13.56612","0.00636"
"1.80000","0.30038","188.25087","14.25868","0.00686"
"1.90000","0.31700","197.15979","14.93347","0.00730"
"2.00000","0.33375","205.74007","15.58337","0.00779"
"2.10000","0.35043","214.06258","16.21374","0.00826"
"2.20000","0.36699","221.98161","16.81355","0.00870"
"2.30000","0.38373","229.85304","17.40976","0.00927"
"2.40000","0.40035","236.98938","17.95028","0.00977"
"2.50000","0.41703","243.97116","18.47910","0.00938"
"2.60000","0.43365","250.57712","18.97946","0.01009"
"2.70000","0.45039","256.98615","19.46490","0.01062"
"2.80000","0.46696","262.62915","19.89231","0.01097"
"2.90000","0.48364","268.06454","20.30401","0.01157"
"3.00000","0.50038","272.75693","20.65942","0.01200"
"3.10000","0.51700","276.94592","20.97671","0.01227"
"3.20000","0.53362","280.46359","21.24315","0.01280"
"3.30000","0.55030","282.97379","21.43328","0.01330"
"3.40000","0.56704","285.04880","21.59045","0.01370"
"3.50000","0.58361","285.37067","21.61483","0.01417"
"3.60000","0.60035","284.88693","21.57819","0.01470"
"3.70000","0.61703","281.89151","21.35130","0.01505"
"3.80000","0.63365","275.93991","20.90051","0.01556"
"3.90000","0.65039","261.90485","19.83745","0.01622"
"4.00000","0.66701","120.77188","9.14762","0.02242"
"4.00800","0.66839","81.80979","6.19652","0.02373"
