Specimen label,"i20_45_1"
End date,"8/17/2018 5:49 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.69697",mm
Maximum Load,"73.70555",N
Tensile stress at Yield (Offset 0.2 %),,MPa
Modulus,"2166.82306",MPa
Tensile strain (Video axial strain) at Maximum Load,"-0.00009",mm/mm
Tensile stress at Maximum Load,"5.58268",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"10.80000","1.80020","26.39875","1.99952","0.00048"
"10.90000","1.81694","26.05164","1.97323","0.00048"
"11.00000","1.83369","25.81098","1.95500","0.00042"
"11.10000","1.85025","25.68188","1.94522","0.00065"
"11.20000","1.86693","25.61313","1.94002","0.00044"
"11.30000","1.88367","25.55083","1.93530","0.00076"
"11.40000","1.90023","25.46179","1.92855","0.00033"
"11.50000","1.91697","25.40441","1.92421","0.00050"
"11.60000","1.93365","25.40670","1.92438","0.00059"
"11.70000","1.95027","25.36516","1.92123","0.00052"
"11.80000","1.96702","25.33579","1.91901","0.00050"
"11.90000","1.98358","25.33331","1.91882","0.00048"
"12.00000","2.00032","25.37143","1.92171","0.00065"
"12.10000","2.01694","25.28909","1.91547","0.00063"
"12.20000","2.03368","25.09297","1.90062","0.00059"
"12.30000","2.05030","24.74036","1.87391","0.00064"
"12.40000","2.06698","24.26832","1.83816","0.00075"
"12.50000","2.08355","23.56808","1.78512","0.00075"
"12.60000","2.10029","22.11416","1.67499","0.00083"
