Specimen label,"100i_30_2"
End date,"9/18/2018 11:57 AM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.11252",mm
Maximum Load,"554.34381",N
Tensile stress at Yield (Offset 0.2 %),"39.21104",MPa
Modulus,"2212.63790",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.02466",mm/mm
Tensile stress at Maximum Load,"41.98765",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","0.54260","0.04110","0.00005"
"0.10000","0.00861","4.20113","0.31821","-0.00006"
"0.20000","0.02942","22.13450","1.67653","0.00052"
"0.30000","0.04951","40.96779","3.10302","0.00123"
"0.40000","0.06720","57.36888","4.34529","0.00192"
"0.50000","0.08377","72.02248","5.45520","0.00232"
"0.60000","0.10039","86.41028","6.54497","0.00269"
"0.70000","0.11701","101.06080","7.65465","0.00322"
"0.80000","0.13369","115.51873","8.74973","0.00380"
"0.90000","0.15031","129.75993","9.82840","0.00443"
"1.00000","0.16699","144.08281","10.91326","0.00474"
"1.10000","0.18367","158.34215","11.99331","0.00522"
"1.20000","0.20035","172.20087","13.04301","0.00586"
"1.30000","0.21692","185.87196","14.07850","0.00621"
"1.40000","0.23372","199.74413","15.12922","0.00690"
"1.50000","0.25028","213.18723","16.14744","0.00719"
"1.60000","0.26702","226.84079","17.18160","0.00762"
"1.70000","0.28364","240.69516","18.23097","0.00794"
"1.80000","0.30032","253.73233","19.21844","0.00857"
"1.90000","0.31700","266.84766","20.21184","0.00910"
"2.00000","0.33363","279.64276","21.18098","0.00974"
"2.10000","0.35031","292.53705","22.15763","0.01011"
"2.20000","0.36693","305.40005","23.13191","0.01045"
"2.30000","0.38361","318.01297","24.08725","0.01097"
"2.40000","0.40029","330.61795","25.04199","0.01145"
"2.50000","0.41697","342.83826","25.96759","0.01190"
"2.60000","0.43347","354.99316","26.88824","0.01241"
"2.70000","0.45033","367.01318","27.79867","0.01285"
"2.80000","0.46690","378.63675","28.67908","0.01341"
"2.90000","0.48358","390.48056","29.57616","0.01398"
"3.00000","0.50026","401.65417","30.42249","0.01433"
"3.10000","0.51694","412.93259","31.27674","0.01492"
"3.20000","0.53362","423.81836","32.10126","0.01481"
"3.30000","0.55024","434.35712","32.89950","0.01526"
"3.40000","0.56692","444.87186","33.69592","0.01549"
"3.50000","0.58361","455.34909","34.48950","0.01619"
"3.60000","0.60023","465.15134","35.23195","0.01651"
"3.70000","0.61691","474.22977","35.91958","0.01689"
"3.80000","0.63359","483.54922","36.62546","0.01769"
"3.90000","0.65027","492.65839","37.31541","0.01822"
"4.00000","0.66695","501.14758","37.95841","0.01855"
"4.10000","0.68357","508.63336","38.52541","0.01912"
"4.20000","0.70026","516.50226","39.12142","0.01945"
"4.30000","0.71694","523.62097","39.66061","0.02000"
"4.40000","0.73368","530.11890","40.15279","0.02051"
"4.50000","0.75024","536.00128","40.59834","0.02125"
"4.60000","0.76692","540.53589","40.94180","0.02171"
"4.70000","0.78366","545.68030","41.33145","0.02221"
"4.80000","0.80022","549.05042","41.58672","0.02280"
"4.90000","0.81696","552.17499","41.82338","0.02329"
"5.00000","0.83359","553.41644","41.91741","0.02380"
"5.10000","0.85021","554.23859","41.97968","0.02420"
"5.20000","0.86695","554.34381","41.98765","0.02466"
"5.30000","0.88357","553.22339","41.90279","0.02528"
"5.40000","0.90031","552.02722","41.81219","0.02594"
"5.50000","0.91699","548.96002","41.57987","0.02634"
"5.60000","0.93361","545.81104","41.34135","0.02684"
"5.70000","0.95029","540.99597","40.97665","0.02732"
"5.80000","0.96692","537.80206","40.73473","0.02758"
"5.90000","0.98360","531.66211","40.26967","0.02805"
"6.00000","1.00028","526.51520","39.87983","0.02817"
"6.00200","1.00058","526.35809","39.86793","0.02818"
