Specimen label,"i100T_30_1"
End date,"8/17/2018 6:15 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.10069",mm
Maximum Load,"476.09619",N
Tensile stress at Yield (Offset 0.2 %),"29.83704",MPa
Modulus,"2457.65051",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.02232",mm/mm
Tensile stress at Maximum Load,"36.06094",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
"4.90000","0.81696","463.41882","35.10072","0.02824"
"5.00000","0.83371","461.25183","34.93659","0.02949"
"5.10000","0.85027","458.87750","34.75675","0.03057"
"5.20000","0.86701","456.38535","34.56799","0.03174"
"5.30000","0.88363","454.24136","34.40559","0.03286"
"5.40000","0.90031","451.59952","34.20549","0.03400"
"5.50000","0.91699","449.66772","34.05917","0.03495"
"5.60000","0.93373","447.22156","33.87389","0.03598"
"5.70000","0.95029","445.01312","33.70662","0.03710"
"5.80000","0.96698","442.53821","33.51917","0.03814"
"5.90000","0.98360","439.91739","33.32066","0.03932"
"6.00000","1.00034","437.51163","33.13844","0.04052"
"6.10000","1.01702","434.69870","32.92538","0.04170"
"6.20000","1.03364","432.15234","32.73251","0.04293"
"6.30000","1.05032","429.62338","32.54095","0.04410"
"6.40000","1.06700","426.53357","32.30692","0.04531"
"6.50000","1.08363","423.43646","32.07234","0.04644"
"6.60000","1.10031","420.20834","31.82783","0.04751"
"6.70000","1.11693","416.91113","31.57809","0.04865"
"6.80000","1.13367","412.78226","31.26536","0.04990"
"6.90000","1.15029","408.45422","30.93754","0.05119"
"7.00000","1.16697","403.99380","30.59970","0.05252"
"7.10000","1.18365","399.22003","30.23812","0.05397"
"7.20000","1.20033","394.28433","29.86427","0.05546"
"7.30000","1.21690","389.01605","29.46524","0.05690"
"7.40000","1.23370","382.98898","29.00873","0.05847"
"7.50000","1.25032","376.23849","28.49743","0.05998"
"7.60000","1.26694","368.35306","27.90016","0.06161"
"7.70000","1.28374","359.56735","27.23470","0.06332"
"7.80000","1.30024","348.14893","26.36984","0.06538"
"7.90000","1.31698","335.91248","25.44301","0.06737"
"8.00000","1.33367","323.42215","24.49696","0.06941"
"8.10000","1.35029","310.91708","23.54979","0.07161"
"8.20000","1.36703","298.27179","22.59200","0.07356"
"8.30000","1.38365","285.48953","21.62383","0.07542"
"8.40000","1.40033","272.10162","20.60979","0.07719"
"8.50000","1.41701","257.49362","19.50333","0.07924"
"8.60000","1.43363","242.42760","18.36219","0.08118"
"8.70000","1.45031","229.73103","17.40051","0.08303"
"8.80000","1.46700","220.22752","16.68069","0.08481"
"8.90000","1.48362","212.46947","16.09307","0.08636"
"9.00000","1.50036","205.41156","15.55848","0.08795"
"9.10000","1.51698","197.88226","14.98819","0.08958"
"9.20000","1.53366","189.73422","14.37104","0.09107"
"9.30000","1.55034","180.95284","13.70591","0.09263"
"9.40000","1.56690","171.75513","13.00925","0.09434"
"9.50000","1.58365","163.24506","12.36467","0.09620"
"9.60000","1.60033","153.98885","11.66357","0.09795"
"9.70000","1.61701","145.78590","11.04226","0.09961"
"9.73800","1.62329","142.80452","10.81644","0.10012"
