Specimen label,"i60_30_2"
End date,"8/17/2018 4:54 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.27370",mm
Maximum Load,"398.33868",N
Tensile stress at Yield (Offset 0.2 %),"26.12824",MPa
Modulus,"2209.21314",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.02066",mm/mm
Tensile stress at Maximum Load,"30.17136",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","1.30822","0.09909","-0.00001"
"0.10000","0.00915","4.56295","0.34561","0.00018"
"0.20000","0.02983","19.91149","1.50816","0.00083"
"0.30000","0.04980","35.96395","2.72402","0.00137"
"0.40000","0.06726","49.80028","3.77202","0.00180"
"0.50000","0.08394","62.30597","4.71924","0.00232"
"0.60000","0.10045","74.63823","5.65332","0.00267"
"0.70000","0.11701","86.94758","6.58567","0.00312"
"0.80000","0.13375","99.34404","7.52461","0.00349"
"0.90000","0.15043","111.69934","8.46044","0.00387"
"1.00000","0.16711","123.86847","9.38217","0.00442"
"1.10000","0.18379","135.81750","10.28722","0.00495"
"1.20000","0.20041","147.58675","11.17866","0.00540"
"1.30000","0.21710","159.26408","12.06314","0.00598"
"1.40000","0.23378","170.79965","12.93688","0.00648"
"1.50000","0.25046","182.20338","13.80063","0.00687"
"1.60000","0.26702","193.36804","14.64627","0.00730"
"1.70000","0.28382","204.42929","15.48408","0.00780"
"1.80000","0.30038","215.14227","16.29552","0.00824"
"1.90000","0.31706","225.78113","17.10134","0.00865"
"2.00000","0.33375","236.30742","17.89863","0.00909"
"2.10000","0.35037","246.35083","18.65935","0.00948"
"2.20000","0.36711","256.46732","19.42560","0.00981"
"2.30000","0.38373","266.31104","20.17119","0.01018"
"2.40000","0.40035","275.89020","20.89675","0.01061"
"2.50000","0.41703","285.20929","21.60260","0.01092"
"2.60000","0.43365","294.32111","22.29276","0.01128"
"2.70000","0.45039","303.28870","22.97199","0.01171"
"2.80000","0.46702","311.75424","23.61320","0.01215"
"2.90000","0.48370","320.25626","24.25716","0.01257"
"3.00000","0.50038","328.25421","24.86295","0.01298"
"3.10000","0.51706","335.82404","25.43631","0.01348"
"3.20000","0.53368","343.37946","26.00858","0.01387"
"3.30000","0.55036","350.31790","26.53412","0.01427"
"3.40000","0.56692","356.90381","27.03296","0.01469"
"3.50000","0.58378","363.25992","27.51439","0.01510"
"3.60000","0.60035","369.19257","27.96375","0.01548"
"3.70000","0.61709","374.52747","28.36783","0.01583"
"3.80000","0.63371","379.46362","28.74171","0.01615"
"3.90000","0.65033","384.07874","29.09127","0.01662"
"4.00000","0.66707","388.08139","29.39444","0.01706"
"4.10000","0.68369","390.98761","29.61457","0.01837"
"4.20000","0.70031","394.11288","29.85129","0.01926"
"4.30000","0.71712","395.88632","29.98561","0.01896"
"4.40000","0.73362","397.33392","30.09526","0.01929"
"4.50000","0.75042","398.28967","30.16765","0.01994"
"4.60000","0.76704","398.33868","30.17136","0.02066"
"4.70000","0.78372","398.30197","30.16858","0.02139"
"4.80000","0.80040","397.81219","30.13148","0.02210"
"4.90000","0.81708","396.92441","30.06424","0.02292"
"5.00000","0.83365","395.80768","29.97965","0.02368"
"5.10000","0.85039","394.74652","29.89928","0.02448"
"5.20000","0.86707","393.91342","29.83618","0.02532"
"5.30000","0.88369","392.41302","29.72253","0.02700"
"5.40000","0.90043","390.60596","29.58566","0.02825"
"5.50000","0.91705","389.69861","29.51694","0.02907"
"5.60000","0.93367","387.88824","29.37981","0.02971"
"5.70000","0.95041","385.75363","29.21813","0.02999"
"5.80000","0.96698","383.76398","29.06743","0.03097"
"5.90000","0.98372","381.71350","28.91212","0.03221"
"6.00000","1.00046","379.11215","28.71508","0.03303"
"6.10000","1.01702","376.66028","28.52937","0.03418"
"6.20000","1.03370","373.25357","28.27134","0.03525"
"6.30000","1.05044","369.29269","27.97133","0.03670"
"6.40000","1.06700","363.67331","27.54570","0.03898"
"6.50000","1.08375","356.77927","27.02353","0.04040"
"6.60000","1.10037","347.00607","26.28328","0.04194"
"6.70000","1.11705","332.83246","25.20972","0.04375"
"6.80000","1.13367","312.42191","23.66377","0.04587"
"6.90000","1.15041","261.13882","19.77943","0.04872"
"6.96000","1.16046","117.54461","8.90318","0.05877"
