Specimen label,"i20_0_1"
End date,"8/17/2018 5:56 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.93947",mm
Maximum Load,"431.28235",N
Tensile stress at Yield (Offset 0.2 %),"32.50368",MPa
Modulus,"2269.31940",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01679",mm/mm
Tensile stress at Maximum Load,"32.66661",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-0.23528","-0.01782","0.00000"
"0.10000","0.00825","1.60745","0.12175","0.00010"
"0.20000","0.02870","16.92885","1.28224","0.00061"
"0.30000","0.04927","34.18134","2.58900","0.00118"
"0.40000","0.06720","48.70605","3.68914","0.00163"
"0.50000","0.08388","61.63589","4.66849","0.00222"
"0.60000","0.10039","74.18029","5.61864","0.00264"
"0.70000","0.11701","86.81297","6.57547","0.00310"
"0.80000","0.13375","99.45229","7.53281","0.00358"
"0.90000","0.15025","111.65538","8.45711","0.00406"
"1.00000","0.16711","124.10029","9.39973","0.00439"
"1.10000","0.18367","136.24033","10.31925","0.00494"
"1.20000","0.20035","148.25920","11.22959","0.00543"
"1.30000","0.21698","160.15912","12.13093","0.00509"
"1.40000","0.23360","171.95372","13.02429","0.00525"
"1.50000","0.25040","183.63960","13.90941","0.00575"
"1.60000","0.26702","195.09714","14.77724","0.00607"
"1.70000","0.28364","206.50644","15.64141","0.00650"
"1.80000","0.30038","217.81671","16.49809","0.00695"
"1.90000","0.31700","228.71620","17.32365","0.00740"
"2.00000","0.33369","239.51845","18.14184","0.00802"
"2.10000","0.35037","250.15762","18.94769","0.00843"
"2.20000","0.36693","260.50531","19.73145","0.00861"
"2.30000","0.38367","270.79187","20.51058","0.00896"
"2.40000","0.40029","280.81726","21.26994","0.00951"
"2.50000","0.41697","290.62296","22.01265","0.00989"
"2.60000","0.43365","300.28253","22.74430","0.01025"
"2.70000","0.45027","309.77701","23.46343","0.01071"
"2.80000","0.46702","318.97552","24.16016","0.01079"
"2.90000","0.48358","327.75180","24.82490","0.01121"
"3.00000","0.50032","336.63794","25.49796","0.01162"
"3.10000","0.51700","344.99530","26.13097","0.01201"
"3.20000","0.53362","353.15826","26.74926","0.01228"
"3.30000","0.55024","360.97452","27.34129","0.01264"
"3.40000","0.56698","368.66577","27.92385","0.01304"
"3.50000","0.58361","375.93951","28.47478","0.01342"
"3.60000","0.60035","382.86810","28.99957","0.01377"
"3.70000","0.61703","389.39014","29.49357","0.01408"
"3.80000","0.63365","395.65872","29.96837","0.01436"
"3.90000","0.65033","401.42828","30.40537","0.01445"
"4.00000","0.66695","406.83600","30.81497","0.01471"
"4.10000","0.68363","412.13635","31.21644","0.01502"
"4.20000","0.70026","416.88123","31.57583","0.01531"
"4.30000","0.71700","420.65323","31.86153","0.01533"
"4.40000","0.73368","424.06451","32.11991","0.01570"
"4.50000","0.75036","426.95856","32.33912","0.01583"
"4.60000","0.76698","429.35410","32.52056","0.01664"
"4.70000","0.78366","430.55582","32.61158","0.01659"
"4.80000","0.80034","431.28235","32.66661","0.01679"
"4.90000","0.81696","431.22507","32.66227","0.01704"
"5.00000","0.83365","430.43979","32.60279","0.01708"
"5.10000","0.85039","428.89597","32.48586","0.01709"
"5.20000","0.86695","425.84274","32.25460","0.01730"
"5.30000","0.88369","422.10400","31.97142","0.01684"
"5.40000","0.90025","416.94183","31.58042","0.01679"
"5.50000","0.91687","410.30673","31.07786","0.01622"
"5.60000","0.93367","402.38809","30.47808","0.01580"
"5.70000","0.95029","393.29022","29.78897","0.01565"
"5.80000","0.96704","382.53314","28.97420","0.01520"
"5.90000","0.98372","370.45532","28.05939","0.01437"
"6.00000","1.00028","356.24942","26.98339","0.01371"
"6.10000","1.01702","340.23865","25.77069","0.01275"
"6.20000","1.03364","324.15686","24.55261","0.01217"
"6.30000","1.05032","309.23669","23.42251","0.01211"
"6.40000","1.06700","295.13251","22.35422","0.01138"
"6.50000","1.08363","282.53000","21.39966","0.01094"
"6.60000","1.10037","271.74207","20.58255","0.00975"
"6.70000","1.11699","262.87759","19.91113","0.00939"
"6.80000","1.13367","255.33578","19.33989","0.00904"
"6.90000","1.15035","248.44739","18.81815","0.00880"
"7.00000","1.16691","241.56857","18.29712","0.00845"
"7.10000","1.18365","235.38918","17.82908","0.00820"
"7.20000","1.20039","227.97589","17.26757","0.00783"
"7.30000","1.21690","220.81888","16.72548","0.00765"
"7.40000","1.23370","214.58257","16.25312","0.00730"
"7.49800","1.24996","208.75833","15.81198","0.00711"
