Specimen label,"i60_0_1"
End date,"8/17/2018 4:57 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"15.72982",mm
Maximum Load,"478.80365",N
Tensile stress at Yield (Offset 0.2 %),"33.66911",MPa
Modulus,"2249.94095",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01910",mm/mm
Tensile stress at Maximum Load,"36.26602",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-0.63763","-0.04830","0.00005"
"0.10000","0.00801","1.23993","0.09392","-0.00005"
"0.20000","0.02846","17.03523","1.29030","0.00057"
"0.30000","0.04927","35.47870","2.68726","0.00114"
"0.40000","0.06720","51.23653","3.88081","0.00164"
"0.50000","0.08394","65.30334","4.94627","0.00217"
"0.60000","0.10051","78.94623","5.97962","0.00264"
"0.70000","0.11707","92.47429","7.00428","0.00310"
"0.80000","0.13375","105.91621","8.02241","0.00354"
"0.90000","0.15043","119.23612","9.03130","0.00398"
"1.00000","0.16705","132.40356","10.02864","0.00452"
"1.10000","0.18373","145.71800","11.03712","0.00494"
"1.20000","0.20041","158.72456","12.02227","0.00547"
"1.30000","0.21704","171.59415","12.99705","0.00589"
"1.40000","0.23378","184.55493","13.97874","0.00638"
"1.50000","0.25034","197.07726","14.92722","0.00670"
"1.60000","0.26702","209.44690","15.86413","0.00716"
"1.70000","0.28370","221.83224","16.80224","0.00757"
"1.80000","0.30038","233.87646","17.71450","0.00802"
"1.90000","0.31706","245.79860","18.61752","0.00838"
"2.00000","0.33375","257.53421","19.50641","0.00888"
"2.10000","0.35037","269.05981","20.37939","0.00924"
"2.20000","0.36705","280.46390","21.24317","0.00969"
"2.30000","0.38367","291.43881","22.07445","0.00995"
"2.40000","0.40035","302.56137","22.91690","0.01031"
"2.50000","0.41703","313.46902","23.74308","0.01075"
"2.60000","0.43359","323.94614","24.53665","0.01113"
"2.70000","0.45033","334.49622","25.33574","0.01146"
"2.80000","0.46702","344.71103","26.10944","0.01203"
"2.90000","0.48364","354.68802","26.86513","0.01292"
"3.00000","0.50032","364.47202","27.60620","0.01331"
"3.10000","0.51700","373.94788","28.32393","0.01367"
"3.20000","0.53362","383.15277","29.02113","0.01409"
"3.30000","0.55030","392.09976","29.69880","0.01445"
"3.40000","0.56698","400.68411","30.34901","0.01483"
"3.50000","0.58373","408.91348","30.97233","0.01533"
"3.60000","0.60035","416.98822","31.58393","0.01567"
"3.70000","0.61703","424.55515","32.15707","0.01607"
"3.80000","0.63371","431.77478","32.70391","0.01639"
"3.90000","0.65033","438.89008","33.24284","0.01673"
"4.00000","0.66701","445.33807","33.73124","0.01713"
"4.10000","0.68369","451.50848","34.19860","0.01748"
"4.20000","0.70026","456.98700","34.61356","0.01776"
"4.30000","0.71706","462.36307","35.02076","0.01810"
"4.40000","0.73362","467.02182","35.37363","0.01841"
"4.50000","0.75036","470.93097","35.66972","0.01877"
"4.60000","0.76704","474.00256","35.90237","0.01894"
"4.70000","0.78366","476.52237","36.09322","0.01874"
"4.80000","0.80040","477.99493","36.20476","0.01887"
"4.90000","0.81708","478.80365","36.26602","0.01910"
"5.00000","0.83365","477.78513","36.18887","0.01936"
"5.10000","0.85033","476.02066","36.05523","0.01961"
"5.20000","0.86707","473.03262","35.82890","0.01990"
"5.30000","0.88363","469.10269","35.53124","0.02025"
"5.40000","0.90037","465.37207","35.24867","0.02040"
"5.50000","0.91705","461.22305","34.93441","0.02074"
"5.60000","0.93373","456.89694","34.60674","0.02101"
"5.70000","0.95035","452.61041","34.28206","0.02113"
"5.80000","0.96698","448.42807","33.96528","0.02136"
"5.90000","0.98372","444.13074","33.63979","0.02148"
"6.00000","1.00034","440.21201","33.34297","0.02153"
"6.10000","1.01702","435.83261","33.01126","0.02156"
"6.20000","1.03364","431.45547","32.67973","0.02165"
"6.30000","1.05032","427.15790","32.35421","0.02160"
"6.40000","1.06700","422.84769","32.02774","0.02173"
"6.50000","1.08363","418.19263","31.67516","0.02162"
"6.60000","1.10037","413.17160","31.29485","0.02157"
"6.70000","1.11699","408.13062","30.91303","0.02159"
"6.80000","1.13367","402.93152","30.51924","0.02148"
"6.90000","1.15029","397.50220","30.10800","0.02144"
"7.00000","1.16709","391.63501","29.66360","0.02126"
"7.10000","1.18365","385.30042","29.18380","0.02098"
"7.20000","1.20039","378.69434","28.68344","0.02086"
"7.30000","1.21702","371.79001","28.16048","0.02053"
"7.40000","1.23364","364.21268","27.58655","0.02028"
"7.50000","1.25032","356.18112","26.97822","0.02004"
"7.60000","1.26706","347.77460","26.34149","0.01981"
"7.70000","1.28362","339.04929","25.68060","0.01948"
"7.80000","1.30030","329.00366","24.91972","0.01903"
"7.90000","1.31704","318.59631","24.13144","0.01858"
"8.00000","1.33361","307.87335","23.31925","0.01827"
"8.10000","1.35041","296.90640","22.48858","0.01789"
"8.20000","1.36697","284.86984","21.57689","0.01757"
"8.30000","1.38359","271.98596","20.60103","0.01717"
"8.40000","1.40039","260.81293","19.75475","0.01686"
"8.50000","1.41701","251.38855","19.04092","0.01652"
"8.60000","1.43375","244.52089","18.52074","0.01627"
"8.70000","1.45043","239.43959","18.13587","0.01614"
"8.80000","1.46700","234.71689","17.77816","0.01588"
"8.90000","1.48374","230.73892","17.47685","0.01577"
"9.00000","1.50030","226.03200","17.12034","0.01557"
"9.10000","1.51704","220.17191","16.67648","0.01524"
"9.20000","1.53366","213.73103","16.18863","0.01500"
"9.30000","1.55028","207.17999","15.69243","0.01457"
"9.40000","1.56708","199.58734","15.11734","0.01437"
"9.50000","1.58365","190.23657","14.40909","0.01410"
"9.60000","1.60033","183.05896","13.86543","0.01377"
"9.70000","1.61701","176.97162","13.40436","0.01339"
"9.80000","1.63363","171.78108","13.01121","0.01325"
"9.90000","1.65037","167.30598","12.67225","0.01297"
"10.00000","1.66705","162.11043","12.27873","0.01269"
"10.10000","1.68361","154.60999","11.71062","0.01244"
"10.20000","1.70041","147.22556","11.15130","0.01218"
"10.25400","1.70944","143.59035","10.87596","0.01201"
