Specimen label,"i20T_0_2"
End date,"8/17/2018 6:40 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.10328",mm
Maximum Load,"407.63513",N
Tensile stress at Yield (Offset 0.2 %),"15.18031",MPa
Modulus,"2183.27827",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01688",mm/mm
Tensile stress at Maximum Load,"30.87550",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","0.66168","0.05012","0.00001"
"0.10000","0.00861","3.68909","0.27942","0.00020"
"0.20000","0.02948","18.76557","1.42136","0.00128"
"0.30000","0.04957","34.79265","2.63530","0.00201"
"0.40000","0.06726","48.54607","3.67702","0.00254"
"0.50000","0.08382","61.01151","4.62119","0.00300"
"0.60000","0.10045","73.23264","5.54686","0.00350"
"0.70000","0.11707","85.42749","6.47053","0.00391"
"0.80000","0.13369","97.53075","7.38727","0.00437"
"0.90000","0.15043","109.50318","8.29410","0.00483"
"1.00000","0.16711","121.57989","9.20882","0.00542"
"1.10000","0.18367","133.39120","10.10345","0.00581"
"1.20000","0.20041","145.31009","11.00622","0.00622"
"1.30000","0.21704","156.96826","11.88924","0.00647"
"1.40000","0.23372","168.54430","12.76605","0.00698"
"1.50000","0.25040","179.98483","13.63259","0.00737"
"1.60000","0.26696","191.16916","14.47972","0.00773"
"1.70000","0.28370","202.35097","15.32667","0.00820"
"1.80000","0.30032","213.27846","16.15435","0.00877"
"1.90000","0.31706","224.12018","16.97553","0.00920"
"2.00000","0.33369","234.86212","17.78916","0.00956"
"2.10000","0.35025","245.31717","18.58105","0.01001"
"2.20000","0.36699","255.69910","19.36741","0.01055"
"2.30000","0.38367","265.79446","20.13206","0.01085"
"2.40000","0.40029","275.75647","20.88662","0.01120"
"2.50000","0.41703","285.57892","21.63060","0.01170"
"2.60000","0.43365","295.11267","22.35271","0.01204"
"2.70000","0.45027","304.47391","23.06176","0.01233"
"2.80000","0.46696","313.71927","23.76203","0.01263"
"2.90000","0.48364","322.41666","24.42080","0.01290"
"3.00000","0.50032","331.12198","25.08017","0.01317"
"3.10000","0.51700","339.45090","25.71102","0.01351"
"3.20000","0.53362","347.45844","26.31754","0.01351"
"3.30000","0.55036","355.27908","26.90990","0.01305"
"3.40000","0.56698","362.47513","27.45495","0.01333"
"3.50000","0.58367","369.31018","27.97265","0.01359"
"3.60000","0.60035","375.78860","28.46335","0.01416"
"3.70000","0.61697","381.66055","28.90811","0.01475"
"3.80000","0.63359","387.13541","29.32279","0.01503"
"3.90000","0.65033","392.11462","29.69993","0.01537"
"4.00000","0.66695","396.26300","30.01414","0.01551"
"4.10000","0.68363","400.18365","30.31110","0.01579"
"4.20000","0.70037","402.98758","30.52348","0.01596"
"4.30000","0.71694","405.65366","30.72542","0.01622"
"4.40000","0.73368","406.58112","30.79567","0.01647"
"4.50000","0.75030","407.52878","30.86744","0.01673"
"4.60000","0.76704","407.63513","30.87550","0.01688"
"4.70000","0.78372","406.93713","30.82263","0.01699"
"4.80000","0.80028","405.80661","30.73700","0.01707"
"4.90000","0.81702","403.35187","30.55107","0.01601"
"5.00000","0.83371","400.05637","30.30146","0.01614"
"5.10000","0.85033","395.90625","29.98712","0.01622"
"5.20000","0.86701","391.61609","29.66217","0.01672"
"5.30000","0.88369","386.55713","29.27899","0.01663"
"5.40000","0.90031","381.05646","28.86235","0.01661"
"5.50000","0.91699","374.91483","28.39717","0.01658"
"5.60000","0.93361","368.09219","27.88040","0.01644"
"5.70000","0.95041","360.23044","27.28493","0.01618"
"5.80000","0.96698","351.00250","26.58598","0.01584"
"5.90000","0.98366","340.82111","25.81481","0.01547"
"6.00000","1.00034","330.20618","25.01080","0.01464"
"6.10000","1.01690","319.83514","24.22527","0.01396"
"6.20000","1.03364","310.16125","23.49254","0.01335"
"6.30000","1.05032","302.04718","22.87795","0.01286"
"6.40000","1.06694","295.04990","22.34796","0.01339"
"6.50000","1.08363","289.16437","21.90217","0.01289"
"6.60000","1.10031","283.06332","21.44006","0.01239"
"6.70000","1.11699","276.28168","20.92640","0.01216"
"6.80000","1.13373","267.18713","20.23755","0.01182"
"6.90000","1.15023","257.81110","19.52738","0.01192"
"7.00000","1.16697","250.73492","18.99141","0.01165"
"7.10000","1.18371","245.70288","18.61027","0.01135"
"7.20000","1.20033","241.28944","18.27598","0.01119"
"7.30000","1.21696","236.73689","17.93116","0.01107"
"7.40000","1.23376","232.00706","17.57291","0.01100"
"7.50000","1.25026","227.72847","17.24883","0.01081"
"7.60000","1.26700","223.80775","16.95187","0.01082"
"7.70000","1.28368","217.53909","16.47706","0.01087"
"7.80000","1.30030","210.98370","15.98053","0.01081"
"7.90000","1.31698","204.88699","15.51875","0.01062"
"8.00000","1.33367","196.51636","14.88474","0.01075"
"8.10000","1.35023","183.67020","13.91173","0.01030"
"8.20000","1.36703","174.42973","13.21183","0.01001"
"8.30000","1.38359","167.56798","12.69210","0.00964"
"8.40000","1.40033","162.37114","12.29847","0.00944"
"8.50000","1.41707","157.78232","11.95090","0.00898"
"8.60000","1.43369","152.86891","11.57875","0.00873"
"8.70000","1.45031","146.98303","11.13293","0.00952"
"8.80000","1.46700","139.05634","10.53254","0.00847"
"8.90000","1.48368","127.52615","9.65921","0.00938"
"8.93000","1.48870","122.17661","9.25402","0.00941"
