Specimen label,"i80_0_1"
End date,"8/17/2018 4:10 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.88443",mm
Maximum Load,"530.48926",N
Tensile stress at Yield (Offset 0.2 %),"37.05463",MPa
Modulus,"2358.34341",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.02176",mm/mm
Tensile stress at Maximum Load,"40.18084",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","1.07887","0.08172","0.00004"
"0.10000","0.00897","4.96880","0.37635","0.00015"
"0.20000","0.02989","22.85304","1.73096","0.00078"
"0.30000","0.04986","41.39174","3.13513","0.00147"
"0.40000","0.06726","57.06182","4.32203","0.00211"
"0.50000","0.08394","71.75430","5.43488","0.00253"
"0.60000","0.10045","86.07646","6.51969","0.00304"
"0.70000","0.11719","100.52999","7.61444","0.00347"
"0.80000","0.13381","114.65424","8.68425","0.00393"
"0.90000","0.15043","128.78323","9.75443","0.00438"
"1.00000","0.16717","142.76971","10.81380","0.00485"
"1.10000","0.18385","156.78415","11.87530","0.00528"
"1.20000","0.20041","170.46588","12.91159","0.00570"
"1.30000","0.21716","184.26624","13.95687","0.00614"
"1.40000","0.23378","197.85031","14.98577","0.00662"
"1.50000","0.25046","211.23128","15.99929","0.00707"
"1.60000","0.26708","224.67987","17.01792","0.00752"
"1.70000","0.28370","237.81017","18.01245","0.00803"
"1.80000","0.30044","250.87434","19.00197","0.00847"
"1.90000","0.31706","263.80252","19.98119","0.00890"
"2.00000","0.33375","276.43912","20.93832","0.00936"
"2.10000","0.35037","288.98019","21.88822","0.00978"
"2.20000","0.36705","301.53616","22.83925","0.01026"
"2.30000","0.38373","313.99924","23.78324","0.01072"
"2.40000","0.40041","326.21521","24.70851","0.01116"
"2.50000","0.41703","338.26550","25.62124","0.01162"
"2.60000","0.43371","350.19510","26.52482","0.01204"
"2.70000","0.45039","361.99234","27.41838","0.01248"
"2.80000","0.46702","373.45895","28.28690","0.01289"
"2.90000","0.48376","384.78705","29.14492","0.01341"
"3.00000","0.50038","395.94547","29.99009","0.01378"
"3.10000","0.51700","406.67230","30.80257","0.01422"
"3.20000","0.53380","417.55740","31.62704","0.01465"
"3.30000","0.55036","427.94336","32.41371","0.01509"
"3.40000","0.56704","438.07745","33.18129","0.01556"
"3.50000","0.58373","447.96115","33.92991","0.01592"
"3.60000","0.60035","457.63800","34.66287","0.01640"
"3.70000","0.61703","466.99768","35.37180","0.01687"
"3.80000","0.63377","475.90271","36.04629","0.01726"
"3.90000","0.65039","484.57959","36.70350","0.01772"
"4.00000","0.66707","492.53690","37.30621","0.01812"
"4.10000","0.68375","500.03265","37.87397","0.01856"
"4.20000","0.70031","506.70306","38.37920","0.01890"
"4.30000","0.71706","512.98102","38.85471","0.01929"
"4.40000","0.73368","518.24780","39.25364","0.01959"
"4.50000","0.75036","522.67529","39.58899","0.01991"
"4.60000","0.76710","526.31818","39.86491","0.02034"
"4.70000","0.78372","528.94781","40.06408","0.02080"
"4.80000","0.80040","530.34076","40.16959","0.02123"
"4.90000","0.81708","530.48926","40.18084","0.02176"
"5.00000","0.83371","530.11261","40.15231","0.02231"
"5.10000","0.85045","528.06769","39.99742","0.02258"
"5.20000","0.86701","525.21716","39.78151","0.02309"
"5.30000","0.88381","521.42334","39.49416","0.02364"
"5.40000","0.90043","517.18781","39.17335","0.02417"
"5.50000","0.91705","513.20410","38.87161","0.02480"
"5.60000","0.93379","508.98044","38.55170","0.02541"
"5.70000","0.95029","505.06198","38.25490","0.02605"
"5.80000","0.96710","501.65509","37.99685","0.02663"
"5.90000","0.98378","498.00183","37.72014","0.02692"
"6.00000","1.00040","495.22684","37.50996","0.02732"
"6.10000","1.01708","491.94946","37.26172","0.02768"
"6.20000","1.03376","488.99060","37.03761","0.02813"
"6.30000","1.05038","485.59244","36.78022","0.02845"
"6.40000","1.06706","482.53687","36.54878","0.02874"
"6.50000","1.08375","479.57254","36.32425","0.02904"
"6.60000","1.10037","475.85141","36.04240","0.02934"
"6.70000","1.11711","472.31583","35.77461","0.02960"
"6.80000","1.13367","468.25821","35.46727","0.02985"
"6.90000","1.15035","463.81885","35.13102","0.03008"
"7.00000","1.16703","459.16302","34.77838","0.03030"
"7.10000","1.18377","453.81119","34.37301","0.03035"
"7.20000","1.20033","447.80109","33.91779","0.03030"
"7.30000","1.21714","441.09741","33.41003","0.03021"
"7.40000","1.23364","433.48117","32.83316","0.02991"
"7.50000","1.25038","425.07623","32.19654","0.02977"
"7.60000","1.26706","416.31805","31.53317","0.02958"
"7.70000","1.28368","407.31802","30.85148","0.02956"
"7.80000","1.30036","398.60254","30.19135","0.02941"
"7.90000","1.31704","389.44327","29.49759","0.02923"
"8.00000","1.33367","379.88672","28.77375","0.02888"
"8.10000","1.35047","370.31985","28.04913","0.02849"
"8.20000","1.36697","360.95056","27.33947","0.02819"
"8.30000","1.38371","352.27237","26.68216","0.02798"
"8.40000","1.40039","343.66022","26.02985","0.02787"
"8.50000","1.41707","334.49988","25.33602","0.02737"
"8.60000","1.43375","324.43552","24.57371","0.02707"
"8.70000","1.45037","312.34506","23.65795","0.02658"
"8.80000","1.46706","297.02951","22.49790","0.02598"
"8.90000","1.48374","276.58408","20.94930","0.02536"
"9.00000","1.50036","250.51530","18.97478","0.02478"
"9.10000","1.51710","217.30763","16.45953","0.02381"
"9.20000","1.53372","176.01935","13.33223","0.02292"
"9.27000","1.54538","159.03801","12.04601","0.02239"
