Specimen label,"i100_0_2"
End date,"8/16/2018 4:47 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"16.02686",mm
Maximum Load,"607.43774",N
Tensile stress at Yield (Offset 0.2 %),"44.81992",MPa
Modulus,"2585.18591",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.02062",mm/mm
Tensile stress at Maximum Load,"46.00915",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","1.59064","0.12048","-0.00008"
"0.10000","0.00855","5.77739","0.43760","0.00016"
"0.20000","0.02954","24.84834","1.88209","0.00068"
"0.30000","0.04957","44.72834","3.38786","0.00131"
"0.40000","0.06726","61.63956","4.66876","0.00184"
"0.50000","0.08382","76.64369","5.80522","0.00225"
"0.60000","0.10045","91.29436","6.91491","0.00272"
"0.70000","0.11707","106.08272","8.03502","0.00307"
"0.80000","0.13369","120.74407","9.14552","0.00354"
"0.90000","0.15031","135.14095","10.23598","0.00388"
"1.00000","0.16705","149.60316","11.33139","0.00424"
"1.10000","0.18361","163.76933","12.40438","0.00480"
"1.20000","0.20035","177.77382","13.46512","0.00521"
"1.30000","0.21698","191.75642","14.52420","0.00562"
"1.40000","0.23372","205.62204","15.57443","0.00596"
"1.50000","0.25034","219.23351","16.60540","0.00635"
"1.60000","0.26696","232.60283","17.61803","0.00686"
"1.70000","0.28364","245.96664","18.63025","0.00738"
"1.80000","0.30032","258.94196","19.61304","0.00751"
"1.90000","0.31694","271.73239","20.58182","0.00808"
"2.00000","0.33363","284.52512","21.55078","0.00841"
"2.10000","0.35031","297.21536","22.51198","0.00876"
"2.20000","0.36699","309.66525","23.45497","0.00914"
"2.30000","0.38361","321.94424","24.38502","0.00952"
"2.40000","0.40029","334.11334","25.30674","0.00981"
"2.50000","0.41697","346.06354","26.21188","0.01022"
"2.60000","0.43365","357.93695","27.11121","0.01061"
"2.70000","0.45022","369.57135","27.99244","0.01104"
"2.80000","0.46702","381.04453","28.86145","0.01137"
"2.90000","0.48358","392.20996","29.70715","0.01185"
"3.00000","0.50020","403.25571","30.54379","0.01236"
"3.10000","0.51694","413.99530","31.35724","0.01239"
"3.20000","0.53356","424.61929","32.16193","0.01274"
"3.30000","0.55024","435.03369","32.95075","0.01318"
"3.40000","0.56686","445.38110","33.73449","0.01348"
"3.50000","0.58355","455.31375","34.48682","0.01382"
"3.60000","0.60023","465.22961","35.23788","0.01412"
"3.70000","0.61691","474.83261","35.96524","0.01452"
"3.80000","0.63359","484.20624","36.67522","0.01489"
"3.90000","0.65021","493.36145","37.36867","0.01513"
"4.00000","0.66689","502.38895","38.05244","0.01553"
"4.10000","0.68363","511.22885","38.72200","0.01584"
"4.20000","0.70020","519.59351","39.35556","0.01615"
