End date,"8/16/2018"
Specimen label,"D60L40N5d4"
Maximum Load,"11.33875",N
Extension at Maximum Load,"283.00095",mm
Maximum Slope (Automatic Young's),"0.04222",N/mm
Rate 1,"30.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"142.00000","71.00103","2.98892"
"142.10000","71.05101","2.99101"
"142.20000","71.10100","2.99281"
"142.30000","71.15098","2.99562"
"142.40000","71.20096","2.99829"
"142.50000","71.25089","2.99868"
"142.60000","71.30099","3.00025"
"142.70000","71.35091","3.00263"
"142.80000","71.40102","3.00368"
"142.90000","71.45100","3.00635"
"143.00000","71.50093","3.00810"
"143.10000","71.55097","3.00719"
"143.20000","71.60089","3.01219"
"143.30000","71.65094","3.01395"
"143.40000","71.70092","3.01530"
"143.50000","71.75091","3.01496"
"143.60000","71.80102","3.01845"
"143.70000","71.85094","3.01985"
"143.80000","71.90104","3.02127"
"143.90000","71.95097","3.02390"
"144.00000","72.00095","3.02624"
"144.10000","72.05099","3.02987"
"144.20000","72.10091","3.02917"
"144.30000","72.15096","3.03110"
"144.40000","72.20094","3.03325"
"144.50000","72.25092","3.03453"
"144.60000","72.30103","3.03735"
"144.70000","72.35096","3.03860"
"144.80000","72.40106","3.04202"
"144.90000","72.45098","3.04239"
"145.00000","72.50102","3.04517"
"145.10000","72.55090","3.04480"
"145.20000","72.60100","3.04795"
"145.30000","72.65092","3.05138"
"145.40000","72.70097","3.05187"
"145.50000","72.75107","3.05281"
"145.60000","72.80087","3.05488"
"145.70000","72.85085","3.05663"
"145.80000","72.90096","3.05718"
"145.90000","72.95107","3.06031"
"146.00000","73.00099","3.06079"
"146.10000","73.05097","3.06348"
"146.20000","73.10101","3.06467"
"146.30000","73.15100","3.06720"
"146.40000","73.20099","3.06865"
"146.50000","73.25108","3.06868"
"146.60000","73.30095","3.07155"
"146.70000","73.35106","3.07251"
"146.80000","73.40086","3.07523"
"146.90000","73.45096","3.07722"
"147.00000","73.50101","3.07910"
"147.10000","73.55105","3.08132"
"147.20000","73.60104","3.08182"
"147.30000","73.65096","3.08630"
"147.40000","73.70088","3.08711"
"147.50000","73.75093","3.08883"
"147.60000","73.80103","3.09021"
"147.70000","73.85095","3.09396"
"147.80000","73.90094","3.09145"
"147.90000","73.95104","3.09709"
"148.00000","74.00091","3.09946"
"148.10000","74.05101","3.10161"
"148.20000","74.10094","3.10444"
"148.30000","74.15092","3.10858"
"148.40000","74.20103","3.10887"
"148.50000","74.25089","3.10987"
"148.60000","74.30093","3.11651"
"148.70000","74.35098","3.11268"
"148.80000","74.40096","3.11331"
"148.90000","74.45100","3.12081"
"149.00000","74.50087","3.12332"
"149.10000","74.55097","3.12145"
"149.20000","74.60096","3.12451"
"149.30000","74.65099","3.13207"
"149.40000","74.70092","3.12806"
"149.50000","74.75097","3.13139"
"149.60000","74.80090","3.13248"
"149.70000","74.85093","3.13446"
"149.80000","74.90098","3.13793"
"149.90000","74.95097","3.13956"
"150.00000","75.00089","3.14179"
"150.10000","75.05099","3.14624"
"150.20000","75.10098","3.14819"
"150.30000","75.15096","3.15030"
"150.40000","75.20094","3.15314"
"150.50000","75.25105","3.15448"
"150.60000","75.30091","3.15848"
"150.70000","75.35090","3.16036"
"150.80000","75.40094","3.16394"
"150.90000","75.45099","3.16724"
"151.00000","75.50102","3.16633"
"151.10000","75.55095","3.17047"
"151.20000","75.60094","3.17578"
"151.30000","75.65092","3.17536"
"151.40000","75.70090","3.18036"
"151.50000","75.75101","3.18300"
"151.60000","75.80093","3.18533"
"151.70000","75.85092","3.18794"
"151.80000","75.90089","3.19038"
"151.90000","75.95094","3.19484"
"152.00000","76.00099","3.19686"
"152.10000","76.05097","3.19816"
"152.20000","76.10089","3.20409"
"152.30000","76.15112","3.20621"
"152.40000","76.20093","3.20776"
"152.50000","76.25091","3.20981"
"152.60000","76.30095","3.21588"
"152.70000","76.35100","3.21316"
"152.80000","76.40086","3.21724"
"152.90000","76.45103","3.22039"
"153.00000","76.50095","3.22323"
"153.10000","76.55105","3.22636"
"153.20000","76.60104","3.22868"
"153.30000","76.65090","3.22946"
"153.40000","76.70088","3.23314"
"153.50000","76.75087","3.23661"
"153.60000","76.80103","3.23886"
"153.70000","76.85096","3.24056"
"153.80000","76.90099","3.24129"
"153.90000","76.95092","3.24590"
"154.00000","77.00091","3.24871"
"154.10000","77.05101","3.25007"
"154.20000","77.10088","3.25375"
"154.30000","77.15086","3.25574"
"154.40000","77.20090","3.25836"
"154.50000","77.25095","3.26123"
"154.60000","77.30087","3.26372"
"154.70000","77.35098","3.26352"
"154.80000","77.40096","3.26920"
"154.90000","77.45094","3.26145"
"155.00000","77.50086","3.26572"
"155.10000","77.55091","3.26598"
"155.20000","77.60090","3.26937"
"155.30000","77.65106","3.26672"
"155.40000","77.70098","3.27059"
"155.50000","77.75097","3.27136"
"155.60000","77.80090","3.27016"
"155.70000","77.85088","3.27344"
"155.80000","77.90086","3.27378"
"155.90000","77.95096","3.27764"
"156.00000","78.00101","3.28066"
"156.10000","78.05093","3.28084"
"156.20000","78.10098","3.28030"
"156.30000","78.15090","3.28462"
"156.40000","78.20094","3.28649"
"156.50000","78.25099","3.28656"
"156.60000","78.30096","3.28916"
"156.70000","78.35094","3.29121"
"156.80000","78.40094","3.29214"
"156.90000","78.45098","3.29407"
"157.00000","78.50090","3.29242"
"157.10000","78.55101","3.29356"
"157.20000","78.60094","3.29456"
"157.30000","78.65092","3.29538"
"157.40000","78.70096","3.29672"
"157.50000","78.75101","3.29900"
"157.60000","78.80087","3.29899"
"157.70000","78.85098","3.30196"
"157.80000","78.90089","3.30225"
"157.90000","78.95094","3.30483"
"158.00000","79.00098","3.30582"
"158.10000","79.05096","3.31421"
"158.20000","79.10095","3.30958"
"158.30000","79.15105","3.31821"
"158.40000","79.20104","3.31827"
"158.50000","79.25090","3.31875"
"158.60000","79.30101","3.32235"
"158.70000","79.35093","3.32592"
"158.80000","79.40092","3.32728"
"158.90000","79.45097","3.33044"
"159.00000","79.50095","3.33938"
"159.10000","79.55105","3.33485"
"159.20000","79.60104","3.33234"
"159.30000","79.65096","3.33743"
"159.40000","79.70100","3.34044"
"159.50000","79.75098","3.33739"
"159.60000","79.80090","3.34385"
"159.70000","79.85090","3.34842"
"159.80000","79.90093","3.34615"
"159.90000","79.95092","3.35074"
"160.00000","80.00091","3.35127"
"160.10000","80.05083","3.35213"
"160.20000","80.10100","3.35549"
"160.30000","80.15092","3.35827"
"160.40000","80.20097","3.36060"
"160.50000","80.25101","3.36258"
"160.60000","80.30093","3.36660"
"160.70000","80.35098","3.36827"
"160.80000","80.40096","3.37107"
"160.90000","80.45088","3.37332"
"161.00000","80.50092","3.37479"
"161.10000","80.55091","3.38046"
"161.20000","80.60090","3.38224"
"161.30000","80.65094","3.38334"
"161.40000","80.70098","3.38764"
"161.50000","80.75090","3.38649"
"161.60000","80.80095","3.39228"
"161.70000","80.85088","3.39434"
"161.80000","80.90104","3.39619"
"161.90000","80.95096","3.39753"
"162.00000","81.00101","3.40093"
"162.10000","81.05087","3.40561"
"162.20000","81.10103","3.40590"
"162.30000","81.15102","3.40840"
"162.40000","81.20094","3.41085"
"162.50000","81.25098","3.41372"
"162.60000","81.30103","3.41712"
"162.70000","81.35095","3.41937"
"162.80000","81.40088","3.42136"
"162.90000","81.45093","3.42237"
"163.00000","81.50097","3.42443"
"163.10000","81.55089","3.42677"
"163.20000","81.60093","3.42973"
"163.30000","81.65092","3.43215"
"163.40000","81.70097","3.43606"
"163.50000","81.75095","3.43883"
"163.60000","81.80098","3.44046"
"163.70000","81.85091","3.44404"
"163.80000","81.90089","3.44609"
"163.90000","81.95088","3.44716"
"164.00000","82.00098","3.45081"
"164.10000","82.05097","3.45280"
"164.20000","82.10101","3.45612"
"164.30000","82.15093","3.45786"
"164.40000","82.20103","3.46143"
"164.50000","82.25091","3.46320"
"164.60000","82.30095","3.46649"
"164.70000","82.35105","3.46746"
"164.80000","82.40097","3.46737"
"164.90000","82.45090","3.47080"
"165.00000","82.50095","3.47471"
"165.10000","82.55087","3.47658"
"165.20000","82.60103","3.48010"
"165.30000","82.65101","3.48057"
"165.40000","82.70094","3.48597"
"165.50000","82.75085","3.48430"
"165.60000","82.80091","3.48655"
"165.70000","82.85094","3.48609"
"165.80000","82.90100","3.49158"
"165.90000","82.95098","3.49050"
"166.00000","83.00090","3.49503"
"166.10000","83.05095","3.49437"
"166.20000","83.10094","3.49504"
"166.30000","83.15099","3.49699"
"166.40000","83.20096","3.49923"
"166.50000","83.25089","3.50081"
"166.60000","83.30099","3.50288"
"166.70000","83.35079","3.50860"
"166.80000","83.40089","3.50710"
"166.90000","83.45094","3.50913"
"167.00000","83.50098","3.51096"
"167.10000","83.55092","3.51343"
"167.20000","83.60095","3.51499"
"167.30000","83.65099","3.51649"
"167.40000","83.70093","3.51945"
"167.50000","83.75097","3.52084"
"167.60000","83.80089","3.52430"
"167.70000","83.85100","3.52646"
"167.80000","83.90103","3.52506"
"167.90000","83.95097","3.52979"
"168.00000","84.00095","3.52565"
"168.10000","84.05098","3.53296"
"168.20000","84.10104","3.53225"
"168.30000","84.15096","3.53432"
"168.40000","84.20094","3.53447"
"168.50000","84.25098","3.53771"
"168.60000","84.30103","3.54052"
"168.70000","84.35101","3.53998"
"168.80000","84.40088","3.54356"
"168.90000","84.45086","3.54629"
"169.00000","84.50097","3.54764"
"169.10000","84.55102","3.54998"
"169.20000","84.60093","3.55191"
"169.30000","84.65092","3.55283"
"169.40000","84.70090","3.55519"
"169.50000","84.75089","3.55902"
"169.60000","84.80099","3.56006"
"169.70000","84.85091","3.56028"
"169.80000","84.90090","3.56382"
"169.90000","84.95094","3.56863"
"170.00000","85.00092","3.56702"
"170.10000","85.05091","3.56947"
"170.20000","85.10101","3.57182"
"170.30000","85.15094","3.57413"
"170.40000","85.20104","3.57587"
"170.50000","85.25090","3.57770"
"170.60000","85.30101","3.57779"
"170.70000","85.35106","3.58212"
"170.80000","85.40091","3.58373"
"170.90000","85.45097","3.58536"
"171.00000","85.50094","3.58808"
"171.10000","85.55093","3.59037"
"171.20000","85.60091","3.59172"
"171.30000","85.65095","3.59332"
"171.40000","85.70100","3.59823"
"171.50000","85.75098","3.59619"
"171.60000","85.80108","3.59990"
"171.70000","85.85095","3.60050"
"171.80000","85.90099","3.60399"
"171.90000","85.95093","3.60459"
"172.00000","86.00096","3.60584"
"172.10000","86.05094","3.61111"
"172.20000","86.10093","3.61020"
"172.30000","86.15103","3.61532"
"172.40000","86.20095","3.61468"
"172.50000","86.25095","3.61589"
"172.60000","86.30099","3.62030"
"172.70000","86.35092","3.62225"
"172.80000","86.40096","3.62476"
"172.90000","86.45094","3.62725"
"173.00000","86.50105","3.63185"
"173.10000","86.55090","3.63292"
"173.20000","86.60094","3.63585"
"173.30000","86.65100","3.63642"
"173.40000","86.70098","3.63920"
"173.50000","86.75103","3.64107"
"173.60000","86.80095","3.64276"
"173.70000","86.85094","3.64494"
"173.80000","86.90104","3.64712"
"173.90000","86.95103","3.64854"
"174.00000","87.00101","3.65031"
"174.10000","87.05093","3.65799"
"174.20000","87.10103","3.65432"
"174.30000","87.15084","3.65928"
"174.40000","87.20094","3.66550"
"174.50000","87.25092","3.66591"
"174.60000","87.30103","3.66487"
"174.70000","87.35101","3.66880"
"174.80000","87.40094","3.67125"
"174.90000","87.45097","3.67096"
"175.00000","87.50097","3.67452"
"175.10000","87.55096","3.67536"
"175.20000","87.60099","3.67667"
"175.30000","87.65091","3.67841"
"175.40000","87.70090","3.68007"
"175.50000","87.75082","3.68155"
"175.60000","87.80106","3.68320"
"175.70000","87.85098","3.68593"
"175.80000","87.90096","3.68797"
"175.90000","87.95100","3.68996"
"176.00000","88.00093","3.68998"
"176.10000","88.05090","3.69317"
"176.20000","88.10095","3.69491"
"176.30000","88.15099","3.69540"
"176.40000","88.20099","3.69665"
"176.50000","88.25096","3.69937"
"176.60000","88.30094","3.70157"
"176.70000","88.35093","3.70308"
"176.80000","88.40103","3.70736"
"176.90000","88.45095","3.70747"
"177.00000","88.50095","3.70957"
"177.10000","88.55087","3.71504"
"177.20000","88.60097","3.71493"
"177.30000","88.65096","3.71552"
"177.40000","88.70107","3.71606"
"177.50000","88.75099","3.72101"
"177.60000","88.80103","3.72056"
"177.70000","88.85094","3.72447"
"177.80000","88.90093","3.72548"
"177.90000","88.95093","3.73172"
"178.00000","89.00091","3.73324"
"178.10000","89.05089","3.73309"
"178.20000","89.10099","3.73948"
"178.30000","89.15097","3.73565"
"178.40000","89.20097","3.74087"
"178.50000","89.25095","3.74170"
"178.60000","89.30099","3.74381"
"178.70000","89.35086","3.74527"
"178.80000","89.40090","3.75075"
"178.90000","89.45100","3.75404"
"179.00000","89.50104","3.75261"
"179.10000","89.55091","3.75876"
"179.20000","89.60102","3.75962"
"179.30000","89.65094","3.76254"
"179.40000","89.70097","3.76742"
"179.50000","89.75097","3.76821"
"179.60000","89.80089","3.77218"
"179.70000","89.85093","3.77461"
"179.80000","89.90098","3.77916"
"179.90000","89.95108","3.78162"
"180.00000","90.00095","3.78465"
"180.10000","90.05093","3.78711"
"180.20000","90.10104","3.79065"
"180.30000","90.15096","3.79227"
"180.40000","90.20094","3.79507"
"180.50000","90.25092","3.79744"
"180.60000","90.30090","3.80124"
"180.70000","90.35101","3.80263"
"180.80000","90.40099","3.80439"
"180.90000","90.45086","3.80768"
"181.00000","90.50097","3.80560"
"181.10000","90.55094","3.81204"
"181.20000","90.60093","3.81074"
"181.30000","90.65092","3.81360"
"181.40000","90.70084","3.81471"
"181.50000","90.75089","3.81859"
"181.60000","90.80106","3.82164"
"181.70000","90.85098","3.82247"
"181.80000","90.90102","3.82554"
"181.90000","90.95094","3.82690"
"182.00000","91.00093","3.82913"
"182.10000","91.05085","3.83110"
"182.20000","91.10083","3.83336"
"182.30000","91.15093","3.83555"
"182.40000","91.20086","3.83883"
"182.50000","91.25097","3.83756"
"182.60000","91.30089","3.84157"
"182.70000","91.35094","3.84356"
"182.80000","91.40097","3.84144"
"182.90000","91.45097","3.84922"
"183.00000","91.50089","3.85000"
"183.10000","91.55093","3.85231"
"183.20000","91.60091","3.85494"
"183.30000","91.65084","3.85662"
"183.40000","91.70100","3.85834"
"183.50000","91.75098","3.86043"
"183.60000","91.80097","3.86177"
"183.70000","91.85102","3.86478"
"183.80000","91.90094","3.86374"
"183.90000","91.95087","3.86668"
"184.00000","92.00097","3.86887"
"184.10000","92.05096","3.87016"
"184.20000","92.10094","3.87478"
"184.30000","92.15091","3.87603"
"184.40000","92.20084","3.87925"
"184.50000","92.25095","3.87638"
"184.60000","92.30099","3.88064"
"184.70000","92.35104","3.88246"
"184.80000","92.40090","3.88308"
"184.90000","92.45094","3.88617"
"185.00000","92.50092","3.88708"
"185.10000","92.55097","3.88945"
"185.20000","92.60096","3.88895"
"185.30000","92.65094","3.89253"
"185.40000","92.70091","3.89366"
"185.50000","92.75091","3.89572"
"185.60000","92.80094","3.89699"
"185.70000","92.85093","3.89742"
"185.80000","92.90098","3.89998"
"185.90000","92.95102","3.90225"
"186.00000","93.00089","3.90218"
"186.10000","93.05099","3.90515"
"186.20000","93.10103","3.90723"
"186.30000","93.15096","3.90982"
"186.40000","93.20088","3.91016"
"186.50000","93.25099","3.91238"
"186.60000","93.30091","3.91396"
"186.70000","93.35094","3.91416"
"186.80000","93.40088","3.91595"
"186.90000","93.45093","3.91836"
"187.00000","93.50091","3.92028"
"187.10000","93.55101","3.92079"
"187.20000","93.60094","3.92501"
"187.30000","93.65104","3.92375"
"187.40000","93.70089","3.92619"
"187.50000","93.75095","3.92799"
"187.60000","93.80093","3.93049"
"187.70000","93.85098","3.93146"
"187.80000","93.90101","3.93442"
"187.90000","93.95100","3.93490"
"188.00000","94.00098","3.94030"
"188.10000","94.05103","3.94071"
"188.20000","94.10094","3.93879"
"188.30000","94.15087","3.94358"
"188.40000","94.20081","3.94887"
"188.50000","94.25096","3.94723"
"188.60000","94.30095","3.95234"
"188.70000","94.35094","3.95572"
"188.80000","94.40098","3.95661"
"188.90000","94.45109","3.95968"
"189.00000","94.50094","3.96079"
"189.10000","94.55093","3.96263"
"189.20000","94.60091","3.96409"
"189.30000","94.65096","3.97038"
"189.40000","94.70100","3.96942"
"189.50000","94.75098","3.97267"
"189.60000","94.80096","3.97505"
"189.70000","94.85096","3.97756"
"189.80000","94.90088","3.98070"
"189.90000","94.95091","3.98318"
"190.00000","95.00090","3.98571"
"190.10000","95.05100","3.98683"
"190.20000","95.10100","3.99058"
"190.30000","95.15098","3.99121"
"190.40000","95.20090","3.99239"
"190.50000","95.25101","3.99692"
"190.60000","95.30099","4.00116"
"190.70000","95.35091","4.00149"
"190.80000","95.40089","4.00595"
"190.90000","95.45088","4.00704"
"191.00000","95.50105","4.00928"
"191.10000","95.55097","4.01202"
"191.20000","95.60094","4.01599"
"191.30000","95.65088","4.01877"
"191.40000","95.70092","4.01966"
"191.50000","95.75091","4.02213"
"191.60000","95.80094","4.02544"
"191.70000","95.85099","4.02696"
"191.80000","95.90098","4.03024"
"191.90000","95.95102","4.03247"
"192.00000","96.00095","4.03549"
"192.10000","96.05087","4.03763"
"192.20000","96.10098","4.04126"
"192.30000","96.15101","4.04181"
"192.40000","96.20094","4.04620"
"192.50000","96.25099","4.04869"
"192.60000","96.30092","4.05141"
"192.70000","96.35101","4.05341"
"192.80000","96.40094","4.05576"
"192.90000","96.45097","4.05914"
"193.00000","96.50090","4.06079"
"193.10000","96.55100","4.06245"
"193.20000","96.60105","4.06611"
"193.30000","96.65098","4.06957"
"193.40000","96.70097","4.07205"
"193.50000","96.75094","4.07276"
"193.60000","96.80093","4.07731"
"193.70000","96.85091","4.07300"
"193.80000","96.90096","4.08090"
"193.90000","96.95100","4.08300"
"194.00000","97.00105","4.08338"
"194.10000","97.05103","4.08512"
"194.20000","97.10089","4.09299"
"194.30000","97.15081","4.08968"
"194.40000","97.20098","4.09216"
"194.50000","97.25097","4.10074"
"194.60000","97.30095","4.10235"
"194.70000","97.35092","4.10277"
"194.80000","97.40092","4.10694"
"194.90000","97.45090","4.10398"
"195.00000","97.50101","4.10586"
"195.10000","97.55087","4.10981"
"195.20000","97.60091","4.10729"
"195.30000","97.65096","4.11316"
"195.40000","97.70094","4.11411"
"195.50000","97.75092","4.11428"
"195.60000","97.80097","4.11369"
"195.70000","97.85101","4.11561"
"195.80000","97.90088","4.11666"
"195.90000","97.95098","4.11693"
"196.00000","98.00096","4.11809"
"196.10000","98.05094","4.11982"
"196.20000","98.10099","4.12149"
"196.30000","98.15086","4.12096"
"196.40000","98.20090","4.12122"
"196.50000","98.25095","4.12563"
"196.60000","98.30099","4.12364"
"196.70000","98.35085","4.12444"
"196.80000","98.40095","4.12527"
"196.90000","98.45094","4.12725"
"197.00000","98.50099","4.13205"
"197.10000","98.55084","4.13038"
"197.20000","98.60101","4.14070"
"197.30000","98.65094","4.13435"
"197.40000","98.70098","4.13657"
"197.50000","98.75090","4.13915"
"197.60000","98.80088","4.14097"
"197.70000","98.85094","4.14682"
"197.80000","98.90098","4.14975"
"197.90000","98.95090","4.14774"
"198.00000","99.00101","4.15245"
"198.10000","99.05087","4.15292"
"198.20000","99.10098","4.15494"
"198.30000","99.15102","4.15687"
"198.40000","99.20105","4.15931"
"198.50000","99.25086","4.16279"
"198.60000","99.30096","4.16555"
"198.70000","99.35096","4.16774"
"198.80000","99.40099","4.16978"
"198.90000","99.45098","4.17370"
"199.00000","99.50097","4.17346"
"199.10000","99.55095","4.17544"
"199.20000","99.60093","4.17785"
"199.30000","99.65098","4.18157"
"199.40000","99.70090","4.18373"
"199.50000","99.75101","4.18580"
"199.60000","99.80098","4.18739"
"199.70000","99.85091","4.19013"
"199.80000","99.90096","4.19313"
"199.90000","99.95095","4.19543"
"200.00000","100.00098","4.19834"
"200.10000","100.05097","4.19842"
"200.20000","100.10107","4.20332"
"200.30000","100.15093","4.20610"
"200.40000","100.20098","4.20575"
"200.50000","100.25103","4.20954"
"200.60000","100.30090","4.21256"
"200.70000","100.35087","4.21220"
"200.80000","100.40091","4.21933"
"200.90000","100.45084","4.22068"
"201.00000","100.50100","4.22365"
"201.10000","100.55106","4.22360"
"201.20000","100.60098","4.22837"
"201.30000","100.65101","4.22777"
"201.40000","100.70107","4.23057"
"201.50000","100.75092","4.23174"
"201.60000","100.80103","4.23422"
"201.70000","100.85101","4.23548"
"201.80000","100.90094","4.23938"
"201.90000","100.95098","4.23906"
"202.00000","101.00102","4.24517"
"202.10000","101.05095","4.24279"
"202.20000","101.10106","4.24719"
"202.30000","101.15092","4.24766"
"202.40000","101.20090","4.25046"
"202.50000","101.25089","4.25575"
"202.60000","101.30104","4.25822"
"202.70000","101.35098","4.25926"
"202.80000","101.40095","4.26066"
"202.90000","101.45100","4.26438"
"203.00000","101.50093","4.26531"
"203.10000","101.55096","4.26950"
"203.20000","101.60095","4.27057"
"203.30000","101.65094","4.27501"
"203.40000","101.70098","4.27670"
"203.50000","101.75097","4.27579"
"203.60000","101.80101","4.28068"
"203.70000","101.85099","4.28328"
"203.80000","101.90098","4.28458"
"203.90000","101.95103","4.28461"
"204.00000","102.00088","4.28672"
"204.10000","102.05093","4.29105"
"204.20000","102.10085","4.28996"
"204.30000","102.15102","4.29379"
"204.40000","102.20107","4.29593"
"204.50000","102.25098","4.29843"
"204.60000","102.30090","4.29982"
"204.70000","102.35095","4.30235"
"204.80000","102.40100","4.30366"
"204.90000","102.45098","4.30484"
"205.00000","102.50096","4.30771"
"205.10000","102.55095","4.30947"
"205.20000","102.60105","4.31016"
"205.30000","102.65104","4.31084"
"205.40000","102.70097","4.31428"
"205.50000","102.75100","4.31498"
"205.60000","102.80099","4.31692"
"205.70000","102.85098","4.31990"
"205.80000","102.90090","4.32141"
"205.90000","102.95089","4.32279"
"206.00000","103.00092","4.32478"
"206.10000","103.05091","4.32733"
"206.20000","103.10101","4.33123"
"206.30000","103.15094","4.33035"
"206.40000","103.20079","4.33272"
"206.50000","103.25102","4.33342"
"206.60000","103.30095","4.33558"
"206.70000","103.35094","4.33914"
"206.80000","103.40092","4.34101"
"206.90000","103.45095","4.34130"
"207.00000","103.50094","4.34317"
"207.10000","103.55099","4.34569"
"207.20000","103.60098","4.34703"
"207.30000","103.65102","4.34811"
"207.40000","103.70100","4.35198"
"207.50000","103.75093","4.35652"
"207.60000","103.80096","4.35212"
"207.70000","103.85101","4.35853"
"207.80000","103.90088","4.35844"
"207.90000","103.95103","4.35849"
"208.00000","104.00097","4.36268"
"208.10000","104.05089","4.36736"
"208.20000","104.10100","4.36939"
"208.30000","104.15098","4.37085"
"208.40000","104.20090","4.37417"
"208.50000","104.25088","4.37632"
"208.60000","104.30105","4.37802"
"208.70000","104.35091","4.38261"
"208.80000","104.40096","4.38239"
"208.90000","104.45100","4.38479"
"209.00000","104.50092","4.38557"
"209.10000","104.55097","4.38739"
"209.20000","104.60083","4.39084"
"209.30000","104.65093","4.39623"
"209.40000","104.70098","4.39461"
"209.50000","104.75096","4.39712"
"209.60000","104.80090","4.40247"
"209.70000","104.85093","4.40337"
"209.80000","104.90091","4.40636"
"209.90000","104.95097","4.40661"
"210.00000","105.00095","4.40904"
"210.10000","105.05092","4.40909"
"210.20000","105.10091","4.41382"
"210.30000","105.15102","4.41622"
"210.40000","105.20100","4.41794"
"210.50000","105.25104","4.41810"
"210.60000","105.30091","4.42039"
"210.70000","105.35090","4.42313"
"210.80000","105.40094","4.42492"
"210.90000","105.45091","4.42670"
"211.00000","105.50097","4.42995"
"211.10000","105.55089","4.43061"
"211.20000","105.60106","4.43504"
"211.30000","105.65086","4.43537"
"211.40000","105.70090","4.43829"
"211.50000","105.75101","4.43940"
"211.60000","105.80099","4.44471"
"211.70000","105.85103","4.44606"
"211.80000","105.90095","4.44777"
"211.90000","105.95087","4.45227"
"212.00000","106.00086","4.45360"
"212.10000","106.05096","4.45611"
"212.20000","106.10088","4.45908"
"212.30000","106.15088","4.46197"
"212.40000","106.20087","4.46134"
"212.50000","106.25097","4.46618"
"212.60000","106.30089","4.46845"
"212.70000","106.35093","4.47209"
"212.80000","106.40092","4.47550"
"212.90000","106.45096","4.47710"
"213.00000","106.50095","4.47848"
"213.10000","106.55093","4.48345"
"213.20000","106.60097","4.48552"
"213.30000","106.65096","4.49049"
"213.40000","106.70106","4.49204"
"213.50000","106.75087","4.49399"
"213.60000","106.80097","4.49636"
"213.70000","106.85095","4.49506"
"213.80000","106.90100","4.50142"
"213.90000","106.95098","4.49792"
"214.00000","107.00091","4.50349"
"214.10000","107.05095","4.50370"
"214.20000","107.10094","4.50563"
"214.30000","107.15097","4.50754"
"214.40000","107.20103","4.50728"
"214.50000","107.25101","4.51440"
"214.60000","107.30092","4.51403"
"214.70000","107.35091","4.51607"
"214.80000","107.40096","4.51747"
"214.90000","107.45094","4.51827"
"215.00000","107.50092","4.51987"
"215.10000","107.55091","4.52113"
"215.20000","107.60090","4.52279"
"215.30000","107.65094","4.52343"
"215.40000","107.70097","4.52565"
"215.50000","107.75097","4.52635"
"215.60000","107.80096","4.52795"
"215.70000","107.85099","4.53077"
"215.80000","107.90098","4.53152"
"215.90000","107.95090","4.53146"
"216.00000","108.00094","4.53542"
"216.10000","108.05093","4.53702"
"216.20000","108.10091","4.53739"
"216.30000","108.15096","4.53945"
"216.40000","108.20094","4.54374"
"216.50000","108.25105","4.54379"
"216.60000","108.30097","4.54281"
"216.70000","108.35089","4.54737"
"216.80000","108.40106","4.54650"
"216.90000","108.45104","4.54885"
"217.00000","108.50096","4.55075"
"217.10000","108.55089","4.55676"
"217.20000","108.60093","4.55356"
"217.30000","108.65115","4.55969"
"217.40000","108.70090","4.55735"
"217.50000","108.75095","4.55915"
"217.60000","108.80099","4.56011"
"217.70000","108.85104","4.56447"
"217.80000","108.90089","4.56427"
"217.90000","108.95094","4.57099"
"218.00000","109.00092","4.57255"
"218.10000","109.05097","4.57341"
"218.20000","109.10089","4.57642"
"218.30000","109.15100","4.57785"
"218.40000","109.20093","4.58177"
"218.50000","109.25091","4.58500"
"218.60000","109.30095","4.58789"
"218.70000","109.35099","4.58947"
"218.80000","109.40091","4.59271"
"218.90000","109.45097","4.59585"
"219.00000","109.50107","4.59858"
"219.10000","109.55087","4.60173"
"219.20000","109.60103","4.60384"
"219.30000","109.65096","4.60627"
"219.40000","109.70094","4.60937"
"219.50000","109.75098","4.60961"
"219.60000","109.80091","4.61291"
"219.70000","109.85102","4.61615"
"219.80000","109.90099","4.61861"
"219.90000","109.95091","4.62112"
"220.00000","110.00090","4.62552"
"220.10000","110.05096","4.62396"
"220.20000","110.10088","4.63035"
"220.30000","110.15103","4.63410"
"220.40000","110.20090","4.63645"
"220.50000","110.25095","4.63756"
"220.60000","110.30093","4.64021"
"220.70000","110.35104","4.64211"
"220.80000","110.40102","4.64469"
"220.90000","110.45106","4.64688"
"221.00000","110.50093","4.65009"
"221.10000","110.55097","4.65045"
"221.20000","110.60095","4.65198"
"221.30000","110.65094","4.65351"
"221.40000","110.70099","4.65550"
"221.50000","110.75096","4.65938"
"221.60000","110.80101","4.65973"
"221.70000","110.85093","4.66306"
"221.80000","110.90086","4.66125"
"221.90000","110.95095","4.66692"
"222.00000","111.00095","4.67102"
"222.10000","111.05093","4.66999"
"222.20000","111.10098","4.67448"
"222.30000","111.15096","4.67528"
"222.40000","111.20088","4.67726"
"222.50000","111.25099","4.68031"
"222.60000","111.30103","4.68300"
"222.70000","111.35094","4.68575"
"222.80000","111.40100","4.68753"
"222.90000","111.45103","4.69141"
"223.00000","111.50085","4.69357"
"223.10000","111.55095","4.69560"
"223.20000","111.60094","4.69386"
"223.30000","111.65104","4.69791"
"223.40000","111.70085","4.69911"
