End date,"8/16/2018"
Specimen label,"D30L40N5d4"
"10.20000","5.10094","2.51658"
"10.30000","5.15099","2.54505"
"10.40000","5.20097","2.58003"
"10.50000","5.25102","2.61008"
"10.60000","5.30100","2.64155"
"10.70000","5.35098","2.66918"
"10.80000","5.40097","2.68403"
"10.90000","5.45095","2.69457"
"11.00000","5.50100","2.71416"
"11.10000","5.55104","2.73445"
"11.20000","5.60096","2.76053"
"11.30000","5.65095","2.79091"
"11.40000","5.70111","2.82301"
"11.50000","5.75086","2.84864"
"11.60000","5.80102","2.87455"
"11.70000","5.85094","2.89317"
"11.80000","5.90099","2.91670"
"11.90000","5.95091","2.94395"
"12.00000","6.00096","2.97154"
"12.10000","6.05100","2.99448"
"12.20000","6.10104","3.01261"
"12.30000","6.15097","3.03341"
"12.40000","6.20101","3.05434"
"12.50000","6.25094","3.07283"
"12.60000","6.30086","3.09455"
"12.70000","6.35102","3.11511"
"12.80000","6.40095","3.14415"
"12.90000","6.45099","3.17210"
"13.00000","6.50098","3.20351"
"13.10000","6.55102","3.23114"
"13.20000","6.60100","3.25723"
"13.30000","6.65099","3.28055"
"13.40000","6.70097","3.29126"
"13.50000","6.75096","3.30444"
"13.60000","6.80094","3.32322"
"13.70000","6.85092","3.35737"
"13.80000","6.90103","3.38138"
"13.90000","6.95095","3.41125"
"14.00000","7.00111","3.43779"
"14.10000","7.05098","3.46421"
"14.20000","7.10090","3.49418"
"14.30000","7.15095","3.50843"
"14.40000","7.20093","3.52417"
"14.50000","7.25104","3.54823"
"14.60000","7.30102","3.56992"
"14.70000","7.35100","3.59341"
"14.80000","7.40093","3.61237"
"14.90000","7.45097","3.63968"
"15.00000","7.50102","3.66846"
"15.10000","7.55106","3.68629"
"15.20000","7.60104","3.70539"
"15.30000","7.65109","3.72630"
"15.40000","7.70089","3.75835"
"15.50000","7.75094","3.79101"
"15.60000","7.80098","3.81562"
"15.70000","7.85108","3.83477"
"15.80000","7.90089","3.86262"
"15.90000","7.95099","3.88142"
"16.00000","8.00098","3.89830"
"16.10000","8.05102","3.91618"
"16.20000","8.10100","3.93712"
"16.30000","8.15099","3.96889"
"16.40000","8.20097","3.99607"
"16.50000","8.25096","4.02498"
"16.60000","8.30094","4.05651"
"16.70000","8.35098","4.08743"
"16.80000","8.40103","4.10491"
"16.90000","8.45095","4.11933"
"17.00000","8.50099","4.13156"
"17.10000","8.55098","4.15253"
"17.20000","8.60096","4.18425"
"17.30000","8.65101","4.20818"
"17.40000","8.70105","4.23612"
"17.50000","8.75103","4.26772"
"17.60000","8.80096","4.29113"
"17.70000","8.85094","4.31392"
"17.80000","8.90093","4.33600"
"17.90000","8.95109","4.35304"
"18.00000","9.00102","4.38241"
"18.10000","9.05106","4.40481"
"18.20000","9.10092","4.43051"
"18.30000","9.15103","4.45451"
"18.40000","9.20101","4.49138"
"18.50000","9.25094","4.51375"
"18.60000","9.30092","4.52734"
"18.70000","9.35090","4.54371"
"18.80000","9.40101","4.56325"
"18.90000","9.45099","4.58867"
"19.00000","9.50098","4.61484"
"19.10000","9.55108","4.64283"
"19.20000","9.60106","4.66366"
"19.30000","9.65093","4.69670"
"19.40000","9.70097","4.71666"
"19.50000","9.75107","4.73113"
"19.60000","9.80106","4.75200"
"19.70000","9.85098","4.77981"
"19.80000","9.90091","4.80736"
"19.90000","9.95095","4.83287"
"20.00000","10.00099","4.85766"
"20.10000","10.05092","4.88580"
"20.20000","10.10096","4.91360"
"20.30000","10.15095","4.93264"
"20.40000","10.20111","4.94608"
"20.50000","10.25103","4.96088"
"20.60000","10.30102","4.99283"
"20.70000","10.35100","5.01775"
"20.80000","10.40099","5.04739"
"20.90000","10.45103","5.07600"
"21.00000","10.50090","5.10364"
"21.10000","10.55100","5.12490"
"21.20000","10.60098","5.14105"
"21.30000","10.65109","5.15646"
"21.40000","10.70107","5.17713"
"21.50000","10.75094","5.20424"
"21.60000","10.80098","5.22945"
"21.70000","10.85096","5.24973"
"21.80000","10.90101","5.27134"
"21.90000","10.95093","5.29858"
"22.00000","11.00097","5.32273"
"22.10000","11.05102","5.34195"
"22.20000","11.10100","5.35900"
"22.30000","11.15105","5.38084"
"22.40000","11.20103","5.40632"
"22.50000","11.25102","5.43223"
"22.60000","11.30106","5.45760"
"22.70000","11.35098","5.48178"
"22.80000","11.40097","5.50841"
"22.90000","11.45095","5.52922"
"23.00000","11.50100","5.54375"
"23.10000","11.55104","5.55807"
"23.20000","11.60102","5.58311"
"23.30000","11.65107","5.61758"
"23.40000","11.70105","5.63901"
"23.50000","11.75104","5.67275"
"23.60000","11.80096","5.69635"
"23.70000","11.85100","5.72510"
"23.80000","11.90099","5.74899"
"23.90000","11.95097","5.76353"
"24.00000","12.00107","5.77610"
"24.10000","12.05094","5.79194"
"24.20000","12.10092","5.82031"
"24.30000","12.15103","5.84153"
"24.40000","12.20107","5.86575"
"24.50000","12.25099","5.89649"
"24.60000","12.30098","5.92886"
"24.70000","12.35102","5.94991"
"24.80000","12.40107","5.97061"
"24.90000","12.45099","5.98980"
"25.00000","12.50103","6.01178"
"25.10000","12.55096","6.04368"
"25.20000","12.60106","6.06360"
"25.30000","12.65087","6.08181"
"25.40000","12.70103","6.10066"
"25.50000","12.75107","6.12637"
"25.60000","12.80106","6.15086"
"25.70000","12.85104","6.17196"
"25.80000","12.90097","6.19816"
"25.90000","12.95089","6.22420"
"26.00000","13.00099","6.25421"
"26.10000","13.05104","6.28452"
"26.20000","13.10102","6.31227"
"26.30000","13.15101","6.33725"
"26.40000","13.20111","6.36043"
"26.50000","13.25091","6.37374"
"26.60000","13.30108","6.38074"
"26.70000","13.35094","6.39993"
"26.80000","13.40099","6.41955"
"26.90000","13.45103","6.45160"
"27.00000","13.50095","6.47672"
"27.10000","13.55094","6.50867"
"27.20000","13.60098","6.54390"
"27.30000","13.65103","6.56682"
"27.40000","13.70107","6.58752"
"27.50000","13.75088","6.60885"
"27.60000","13.80098","6.62516"
"27.70000","13.85096","6.64778"
"27.80000","13.90107","6.66517"
"27.90000","13.95099","6.69216"
"28.00000","14.00103","6.72391"
"28.10000","14.05096","6.75717"
"28.20000","14.10100","6.78038"
"28.30000","14.15099","6.79339"
"28.40000","14.20103","6.81581"
"28.50000","14.25089","6.84161"
"28.60000","14.30106","6.87199"
"28.70000","14.35098","6.90058"
"28.80000","14.40103","6.92527"
"28.90000","14.45095","6.94754"
"29.00000","14.50111","6.96774"
"29.10000","14.55092","6.98121"
"29.20000","14.60096","6.99304"
"29.30000","14.65095","7.02078"
"29.40000","14.70099","7.04593"
"29.50000","14.75110","7.07756"
"29.60000","14.80096","7.11215"
"29.70000","14.85094","7.14383"
"29.80000","14.90093","7.17406"
"29.90000","14.95097","7.19631"
"30.00000","15.00102","7.21105"
"30.10000","15.05094","7.21747"
"30.20000","15.10098","7.22954"
"30.30000","15.15091","7.25336"
"30.40000","15.20095","7.28042"
"30.50000","15.25099","7.30835"
"30.60000","15.30098","7.33115"
"30.70000","15.35090","7.36444"
"30.80000","15.40119","7.38876"
"30.90000","15.45093","7.41157"
"31.00000","15.50097","7.43464"
"31.10000","15.55102","7.45652"
"31.20000","15.60100","7.48042"
"31.30000","15.65093","7.50734"
"31.40000","15.70097","7.52964"
"31.50000","15.75095","7.55299"
"31.60000","15.80112","7.57747"
"31.70000","15.85104","7.60081"
"31.80000","15.90091","7.61543"
"31.90000","15.95089","7.63386"
"32.00000","16.00087","7.65904"
"32.10000","16.05104","7.69025"
"32.20000","16.10096","7.72935"
"32.30000","16.15100","7.75435"
"32.40000","16.20093","7.77944"
"32.50000","16.25091","7.80207"
"32.60000","16.30108","7.81676"
"32.70000","16.35094","7.83122"
"32.80000","16.40093","7.85435"
"32.90000","16.45097","7.88582"
"33.00000","16.50095","7.91230"
"33.10000","16.55088","7.93806"
"33.20000","16.60098","7.96951"
"33.30000","16.65096","7.99833"
"33.40000","16.70107","8.01832"
"33.50000","16.75087","8.04017"
"33.60000","16.80092","8.05018"
"33.70000","16.85090","8.06855"
"33.80000","16.90107","8.09137"
"33.90000","16.95099","8.11922"
"34.00000","17.00097","8.14764"
"34.10000","17.05096","8.17591"
"34.20000","17.10094","8.20308"
"34.30000","17.15092","8.22483"
"34.40000","17.20103","8.24504"
"34.50000","17.25101","8.26907"
"34.60000","17.30094","8.29053"
"34.70000","17.35104","8.31911"
"34.80000","17.40091","8.34666"
"34.90000","17.45101","8.36578"
"35.00000","17.50105","8.39206"
"35.10000","17.55098","8.41176"
"35.20000","17.60096","8.43334"
"35.30000","17.65101","8.44755"
"35.40000","17.70099","8.46252"
"35.50000","17.75097","8.48103"
"35.60000","17.80102","8.51082"
"35.70000","17.85094","8.53852"
"35.80000","17.90093","8.56667"
"35.90000","17.95103","8.59405"
"36.00000","18.00107","8.61851"
"36.10000","18.05094","8.63905"
"36.20000","18.10098","8.65169"
"36.30000","18.15097","8.66683"
"36.40000","18.20095","8.69319"
"36.50000","18.25099","8.72469"
"36.60000","18.30104","8.74968"
"36.70000","18.35102","8.77719"
"36.80000","18.40107","8.80012"
"36.90000","18.45105","8.82913"
"37.00000","18.50092","8.85202"
"37.10000","18.55102","8.86671"
"37.20000","18.60094","8.88235"
"37.30000","18.65099","8.90315"
"37.40000","18.70103","8.92937"
"37.50000","18.75095","8.95594"
"37.60000","18.80106","8.98656"
"37.70000","18.85110","9.02190"
"37.80000","18.90091","9.04690"
"37.90000","18.95107","9.06245"
"38.00000","19.00099","9.07781"
"38.10000","19.05098","9.09620"
"38.20000","19.10090","9.12418"
"38.30000","19.15095","9.14900"
"38.40000","19.20099","9.17486"
"38.50000","19.25097","9.19037"
"38.60000","19.30090","9.21566"
"38.70000","19.35100","9.24378"
"38.80000","19.40093","9.26437"
"38.90000","19.45103","9.28341"
"39.00000","19.50101","9.30630"
"39.10000","19.55094","9.33434"
"39.20000","19.60104","9.35807"
"39.30000","19.65096","9.38679"
"39.40000","19.70095","9.41670"
"39.50000","19.75099","9.43674"
"39.60000","19.80092","9.45907"
"39.70000","19.85096","9.47193"
"39.80000","19.90095","9.48491"
"39.90000","19.95099","9.51178"
"40.00000","20.00091","9.55109"
"40.10000","20.05102","9.57756"
"40.20000","20.10094","9.60158"
"40.30000","20.15104","9.63059"
"40.40000","20.20097","9.65709"
"40.50000","20.25101","9.68071"
"40.60000","20.30094","9.69338"
"40.70000","20.35104","9.70848"
"40.80000","20.40109","9.72563"
"40.90000","20.45101","9.75002"
"41.00000","20.50099","9.77290"
"41.10000","20.55104","9.79633"
"41.20000","20.60090","9.83104"
"41.30000","20.65094","9.86476"
"41.40000","20.70093","9.88374"
"41.50000","20.75103","9.89974"
"41.60000","20.80096","9.92014"
"41.70000","20.85100","9.94895"
"41.80000","20.90092","9.98057"
"41.90000","20.95103","10.00395"
"42.00000","21.00101","10.02113"
"42.10000","21.05094","10.04550"
"42.20000","21.10098","10.06646"
"42.30000","21.15097","10.08244"
"42.40000","21.20095","10.10333"
"42.50000","21.25105","10.12931"
"42.60000","21.30098","10.16048"
"42.70000","21.35102","10.18378"
"42.80000","21.40095","10.21311"
"42.90000","21.45111","10.24242"
"43.00000","21.50097","10.26930"
"43.10000","21.55102","10.29027"
"43.20000","21.60106","10.30108"
"43.30000","21.65104","10.31063"
"43.40000","21.70097","10.32635"
"43.50000","21.75096","10.36239"
"43.60000","21.80100","10.38966"
"43.70000","21.85104","10.41418"
"43.80000","21.90109","10.44395"
"43.90000","21.95095","10.47413"
"44.00000","22.00093","10.49849"
"44.10000","22.05092","10.51432"
"44.20000","22.10102","10.53833"
"44.30000","22.15101","10.55895"
"44.40000","22.20105","10.58133"
"44.50000","22.25097","10.60094"
"44.60000","22.30096","10.62007"
"44.70000","22.35094","10.65055"
"44.80000","22.40099","10.68610"
"44.90000","22.45103","10.70439"
"45.00000","22.50095","10.72331"
"45.10000","22.55100","10.74676"
"45.20000","22.60086","10.77757"
"45.30000","22.65091","10.80809"
"45.40000","22.70101","10.83485"
"45.50000","22.75099","10.85646"
"45.60000","22.80092","10.87966"
"45.70000","22.85096","10.89501"
"45.80000","22.90107","10.90778"
"45.90000","22.95099","10.92072"
"46.00000","23.00097","10.94109"
"46.10000","23.05096","10.97200"
"46.20000","23.10106","11.00103"
"46.30000","23.15104","11.02411"
"46.40000","23.20097","11.05684"
"46.50000","23.25095","11.08989"
"46.60000","23.30106","11.11629"
"46.70000","23.35104","11.13263"
"46.80000","23.40097","11.14531"
"46.90000","23.45095","11.16030"
"47.00000","23.50099","11.18727"
"47.10000","23.55103","11.21341"
"47.20000","23.60108","11.24016"
"47.30000","23.65095","11.25923"
"47.40000","23.70087","11.29756"
"47.50000","23.75097","11.31689"
"47.60000","23.80102","11.32935"
"47.70000","23.85100","11.35909"
"47.80000","23.90099","11.37949"
"47.90000","23.95097","11.40726"
"48.00000","24.00095","11.43252"
"48.10000","24.05106","11.45015"
"48.20000","24.10098","11.47410"
"48.30000","24.15091","11.49960"
"48.40000","24.20101","11.52143"
"48.50000","24.25093","11.53802"
"48.60000","24.30098","11.55394"
"48.70000","24.35102","11.58252"
"48.80000","24.40095","11.61041"
"48.90000","24.45105","11.63876"
"49.00000","24.50091","11.67240"
"49.10000","24.55102","11.69893"
"49.20000","24.60106","11.72036"
"49.30000","24.65098","11.73530"
"49.40000","24.70103","11.74581"
"49.50000","24.75101","11.76280"
"49.60000","24.80094","11.78875"
"49.70000","24.85092","11.82013"
"49.80000","24.90097","11.84360"
"49.90000","24.95101","11.87077"
"50.00000","25.00099","11.90274"
"50.10000","25.05110","11.92903"
"50.20000","25.10102","11.95140"
"50.30000","25.15106","11.96907"
"50.40000","25.20099","11.98497"
"50.50000","25.25097","12.00478"
"50.60000","25.30102","12.03335"
"50.70000","25.35094","12.05282"
"50.80000","25.40104","12.08054"
"50.90000","25.45103","12.11011"
"51.00000","25.50095","12.13402"
"51.10000","25.55100","12.14848"
"51.20000","25.60098","12.16237"
"51.30000","25.65097","12.19167"
"51.40000","25.70095","12.22227"
"51.50000","25.75105","12.25222"
"51.60000","25.80092","12.27225"
"51.70000","25.85102","12.29762"
"51.80000","25.90100","12.32173"
"51.90000","25.95105","12.34461"
"52.00000","26.00109","12.36227"
"52.10000","26.05102","12.37849"
"52.20000","26.10094","12.40058"
"52.30000","26.15104","12.42807"
"52.40000","26.20103","12.45324"
"52.50000","26.25101","12.48086"
"52.60000","26.30100","12.51052"
"52.70000","26.35104","12.53626"
"52.80000","26.40091","12.55467"
"52.90000","26.45095","12.56932"
"53.00000","26.50099","12.58200"
"53.10000","26.55110","12.60737"
"53.20000","26.60108","12.63599"
"53.30000","26.65101","12.66499"
"53.40000","26.70099","12.68802"
"53.50000","26.75097","12.71077"
"53.60000","26.80102","12.73957"
"53.70000","26.85106","12.76296"
"53.80000","26.90098","12.78162"
"53.90000","26.95097","12.79951"
"54.00000","27.00089","12.81832"
"54.10000","27.05106","12.84121"
"54.20000","27.10098","12.86799"
"54.30000","27.15097","12.89285"
"54.40000","27.20107","12.92056"
"54.50000","27.25099","12.95532"
"54.60000","27.30092","12.97442"
"54.70000","27.35096","12.98512"
"54.80000","27.40100","13.00384"
"54.90000","27.45099","13.03055"
"55.00000","27.50097","13.05155"
"55.10000","27.55096","13.08459"
"55.20000","27.60100","13.10696"
"55.30000","27.65104","13.12672"
"55.40000","27.70097","13.15217"
"55.50000","27.75095","13.17632"
"55.60000","27.80094","13.19205"
"55.70000","27.85098","13.21510"
"55.80000","27.90103","13.24338"
"55.90000","27.95101","13.27051"
"56.00000","28.00099","13.29147"
"56.10000","28.05103","13.31521"
"56.20000","28.10096","13.34340"
"56.30000","28.15100","13.36875"
"56.40000","28.20099","13.38413"
"56.50000","28.25097","13.39544"
"56.60000","28.30096","13.40911"
"56.70000","28.35100","13.43631"
"56.80000","28.40098","13.46834"
"56.90000","28.45103","13.50157"
"57.00000","28.50095","13.52835"
"57.10000","28.55106","13.55707"
"57.20000","28.60092","13.58241"
"57.30000","28.65091","13.59958"
"57.40000","28.70101","13.61591"
"57.50000","28.75105","13.63285"
"57.60000","28.80098","13.65652"
"57.70000","28.85102","13.67985"
"57.80000","28.90095","13.70091"
"57.90000","28.95105","13.71982"
"58.00000","29.00103","13.75225"
"58.10000","29.05096","13.78259"
"58.20000","29.10094","13.80421"
"58.30000","29.15093","13.81812"
"58.40000","29.20109","13.83722"
"58.50000","29.25095","13.86432"
"58.60000","29.30100","13.89764"
"58.70000","29.35110","13.92034"
"58.80000","29.40097","13.94290"
"58.90000","29.45095","13.96058"
"59.00000","29.50093","13.98191"
"59.10000","29.55092","13.99637"
"59.20000","29.60102","14.00981"
"59.30000","29.65100","14.03183"
"59.40000","29.70093","14.07175"
"59.50000","29.75103","14.09834"
"59.60000","29.80096","14.12544"
"59.70000","29.85100","14.15302"
"59.80000","29.90093","14.18524"
"59.90000","29.95091","14.20839"
"60.00000","30.00089","14.22224"
"60.10000","30.05112","14.23085"
"60.20000","30.10098","14.24368"
"60.30000","30.15103","14.26558"
"60.40000","30.20101","14.29096"
"60.50000","30.25099","14.31713"
"60.60000","30.30092","14.34585"
"60.70000","30.35090","14.38224"
"60.80000","30.40100","14.40932"
"60.90000","30.45093","14.42583"
"61.00000","30.50103","14.44449"
"61.10000","30.55090","14.46950"
"61.20000","30.60094","14.49203"
"61.30000","30.65105","14.51537"
"61.40000","30.70103","14.53282"
"61.50000","30.75095","14.55441"
"61.60000","30.80094","14.57789"
"61.70000","30.85092","14.60268"
"61.80000","30.90091","14.62438"
"61.90000","30.95101","14.63995"
"62.00000","31.00099","14.65757"
"62.10000","31.05104","14.69390"
"62.20000","31.10108","14.72428"
"62.30000","31.15101","14.74827"
"62.40000","31.20093","14.77219"
"62.50000","31.25097","14.79825"
"62.60000","31.30101","14.81784"
"62.70000","31.35100","14.82949"
"62.80000","31.40092","14.84062"
"62.90000","31.45097","14.86118"
"63.00000","31.50101","14.89132"
"63.10000","31.55106","14.92200"
"63.20000","31.60104","14.94406"
"63.30000","31.65090","14.97019"
"63.40000","31.70101","15.00274"
"63.50000","31.75093","15.03253"
"63.60000","31.80103","15.04865"
"63.70000","31.85096","15.06497"
"63.80000","31.90094","15.08145"
"63.90000","31.95093","15.09865"
"64.00000","32.00097","15.11902"
"64.10000","32.05096","15.14030"
"64.20000","32.10100","15.16822"
"64.30000","32.15104","15.20109"
"64.40000","32.20103","15.22736"
"64.50000","32.25095","15.24244"
"64.60000","32.30099","15.25546"
"64.70000","32.35104","15.28563"
"64.80000","32.40102","15.31481"
"64.90000","32.45089","15.34348"
"65.00000","32.50099","15.36190"
"65.10000","32.55091","15.38279"
"65.20000","32.60096","15.40453"
"65.30000","32.65094","15.42649"
"65.40000","32.70093","15.44240"
"65.50000","32.75091","15.45932"
"65.60000","32.80107","15.47928"
"65.70000","32.85094","15.50434"
"65.80000","32.90105","15.53134"
"65.90000","32.95091","15.55852"
"66.00000","33.00095","15.58975"
"66.10000","33.05099","15.62267"
"66.20000","33.10098","15.64754"
"66.30000","33.15102","15.65976"
"66.40000","33.20107","15.66889"
"66.50000","33.25099","15.68310"
"66.60000","33.30104","15.70466"
"66.70000","33.35096","15.73614"
"66.80000","33.40094","15.76355"
"66.90000","33.45087","15.78554"
"67.00000","33.50097","15.81211"
"67.10000","33.55096","15.84107"
"67.20000","33.60094","15.86263"
"67.30000","33.65098","15.88116"
"67.40000","33.70115","15.89746"
"67.50000","33.75095","15.91977"
"67.60000","33.80094","15.93970"
"67.70000","33.85098","15.95963"
"67.80000","33.90102","15.98393"
"67.90000","33.95101","16.01327"
"68.00000","34.00099","16.04119"
"68.10000","34.05098","16.06290"
"68.20000","34.10102","16.07568"
"68.30000","34.15094","16.09273"
"68.40000","34.20093","16.11816"
"68.50000","34.25091","16.14892"
"68.60000","34.30102","16.17927"
"68.70000","34.35100","16.20303"
"68.80000","34.40104","16.22536"
"68.90000","34.45091","16.24562"
"69.00000","34.50107","16.26244"
"69.10000","34.55099","16.27947"
"69.20000","34.60098","16.29708"
"69.30000","34.65090","16.32049"
"69.40000","34.70095","16.34697"
"69.50000","34.75105","16.36986"
"69.60000","34.80104","16.39296"
"69.70000","34.85102","16.41898"
"69.80000","34.90094","16.45252"
"69.90000","34.95098","16.47620"
"70.00000","35.00097","16.48753"
"70.10000","35.05101","16.50140"
"70.20000","35.10106","16.51958"
"70.30000","35.15098","16.54750"
"70.40000","35.20109","16.57187"
"70.50000","35.25095","16.59617"
"70.60000","35.30094","16.61996"
"70.70000","35.35104","16.64732"
"70.80000","35.40102","16.66874"
"70.90000","35.45095","16.68758"
"71.00000","35.50099","16.70413"
"71.10000","35.55098","16.72440"
"71.20000","35.60108","16.75072"
"71.30000","35.65094","16.77157"
"71.40000","35.70105","16.79513"
"71.50000","35.75097","16.81920"
"71.60000","35.80107","16.84526"
"71.70000","35.85112","16.87437"
"71.80000","35.90099","16.89643"
"71.90000","35.95097","16.90930"
"72.00000","36.00101","16.92306"
"72.10000","36.05099","16.94884"
"72.20000","36.10092","16.97545"
"72.30000","36.15096","17.00386"
"72.40000","36.20101","17.02544"
"72.50000","36.25099","17.04913"
"72.60000","36.30104","17.06913"
"72.70000","36.35090","17.08306"
"72.80000","36.40088","17.10093"
"72.90000","36.45105","17.11976"
"73.00000","36.50103","17.14131"
"73.10000","36.55102","17.16977"
"73.20000","36.60094","17.19513"
"73.30000","36.65099","17.21464"
"73.40000","36.70103","17.24040"
"73.50000","36.75107","17.27200"
"73.60000","36.80094","17.29790"
"73.70000","36.85098","17.31278"
"73.80000","36.90102","17.32344"
"73.90000","36.95095","17.33470"
"74.00000","37.00093","17.35427"
"74.10000","37.05098","17.38078"
"74.20000","37.10102","17.41197"
"74.30000","37.15094","17.44079"
"74.40000","37.20099","17.47050"
"74.50000","37.25097","17.49686"
"74.60000","37.30101","17.51356"
"74.70000","37.35106","17.52636"
"74.80000","37.40092","17.54443"
"74.90000","37.45097","17.56744"
"75.00000","37.50101","17.59250"
"75.10000","37.55100","17.61061"
"75.20000","37.60092","17.62740"
"75.30000","37.65097","17.65086"
"75.40000","37.70095","17.67509"
"75.50000","37.75099","17.69916"
"75.60000","37.80091","17.72487"
"75.70000","37.85108","17.74093"
"75.80000","37.90094","17.75752"
"75.90000","37.95099","17.79046"
"76.00000","38.00091","17.82329"
"76.10000","38.05090","17.84329"
"76.20000","38.10094","17.86707"
"76.30000","38.15099","17.89161"
"76.40000","38.20097","17.90793"
"76.50000","38.25107","17.91792"
"76.60000","38.30093","17.92908"
"76.70000","38.35098","17.94483"
"76.80000","38.40108","17.97118"
"76.90000","38.45107","18.00399"
"77.00000","38.50093","18.03823"
"77.10000","38.55098","18.05379"
"77.20000","38.60096","18.08236"
"77.30000","38.65100","18.11100"
"77.40000","38.70105","18.13271"
"77.50000","38.75097","18.14570"
"77.60000","38.80101","18.15651"
"77.70000","38.85100","18.16975"
"77.80000","38.90104","18.19223"
"77.90000","38.95097","18.21391"
"78.00000","39.00101","18.23953"
"78.10000","39.05099","18.25917"
"78.20000","39.10098","18.29116"
"78.30000","39.15096","18.31984"
"78.40000","39.20095","18.33824"
"78.50000","39.25099","18.34990"
"78.60000","39.30098","18.36837"
"78.70000","39.35108","18.39471"
"78.80000","39.40100","18.42152"
"78.90000","39.45099","18.44547"
"79.00000","39.50109","18.45965"
"79.10000","39.55096","18.47881"
"79.20000","39.60094","18.50311"
"79.30000","39.65099","18.52244"
"79.40000","39.70090","18.54259"
"79.50000","39.75107","18.55785"
"79.60000","39.80106","18.58091"
"79.70000","39.85098","18.60755"
"79.80000","39.90102","18.63903"
"79.90000","39.95107","18.66229"
"80.00000","40.00099","18.69174"
"80.10000","40.05104","18.71241"
"80.20000","40.10108","18.73612"
"80.30000","40.15094","18.74740"
"80.40000","40.20099","18.75414"
"80.50000","40.25103","18.76445"
"80.60000","40.30101","18.78507"
"80.70000","40.35106","18.81200"
"80.80000","40.40092","18.84119"
"80.90000","40.45091","18.86623"
"81.00000","40.50089","18.89043"
"81.10000","40.55106","18.92043"
"81.20000","40.60098","18.95292"
"81.30000","40.65102","18.97066"
