End date,"8/16/2018"
Specimen label,"D25L40N5d4"
"22.50000","11.25095","11.37442"
"22.60000","11.30100","11.42748"
"22.70000","11.35104","11.47003"
"22.80000","11.40103","11.51997"
"22.90000","11.45095","11.55546"
"23.00000","11.50100","11.61516"
"23.10000","11.55104","11.67311"
"23.20000","11.60102","11.72507"
"23.30000","11.65095","11.75555"
"23.40000","11.70093","11.80805"
"23.50000","11.75092","11.86286"
"23.60000","11.80096","11.92239"
"23.70000","11.85100","11.96549"
"23.80000","11.90099","12.00051"
"23.90000","11.95091","12.05624"
"24.00000","12.00096","12.11440"
"24.10000","12.05094","12.15241"
"24.20000","12.10098","12.20235"
"24.30000","12.15097","12.26212"
"24.40000","12.20101","12.30987"
"24.50000","12.25105","12.35792"
"24.60000","12.30098","12.40584"
"24.70000","12.35102","12.45729"
"24.80000","12.40095","12.51675"
"24.90000","12.45093","12.56307"
"25.00000","12.50103","12.59465"
"25.10000","12.55090","12.65675"
"25.20000","12.60100","12.70750"
"25.30000","12.65099","12.75859"
"25.40000","12.70109","12.79621"
"25.50000","12.75101","12.84285"
"25.60000","12.80100","12.89689"
"25.70000","12.85092","12.95806"
"25.80000","12.90097","12.99147"
"25.90000","12.95101","13.03873"
"26.00000","13.00099","13.09395"
"26.10000","13.05098","13.14296"
"26.20000","13.10108","13.18992"
"26.30000","13.15107","13.24410"
"26.40000","13.20099","13.29560"
"26.50000","13.25091","13.35565"
"26.60000","13.30102","13.39056"
"26.70000","13.35094","13.42320"
"26.80000","13.40099","13.48885"
"26.90000","13.45097","13.54327"
"27.00000","13.50102","13.59200"
"27.10000","13.55100","13.62686"
"27.20000","13.60098","13.67392"
"27.30000","13.65091","13.71712"
"27.40000","13.70095","13.78372"
"27.50000","13.75105","13.81852"
"27.60000","13.80098","13.87567"
"27.70000","13.85096","13.92714"
"27.80000","13.90101","13.97590"
"27.90000","13.95099","14.01109"
"28.00000","14.00103","14.06109"
"28.10000","14.05102","14.12995"
"28.20000","14.10094","14.18060"
"28.30000","14.15099","14.22697"
"28.40000","14.20115","14.25362"
"28.50000","14.25095","14.30619"
"28.60000","14.30106","14.36520"
"28.70000","14.35104","14.42202"
"28.80000","14.40097","14.46514"
"28.90000","14.45095","14.51635"
"29.00000","14.50100","14.55774"
"29.10000","14.55092","14.60596"
"29.20000","14.60108","14.64978"
"29.30000","14.65101","14.70941"
"29.40000","14.70099","14.77070"
"29.50000","14.75098","14.81909"
"29.60000","14.80102","14.84030"
"29.70000","14.85106","14.89828"
"29.80000","14.90099","14.95488"
"29.90000","14.95097","15.00996"
"30.00000","15.00090","15.05458"
"30.10000","15.05100","15.08962"
"30.20000","15.10104","15.12844"
"30.30000","15.15103","15.19111"
"30.40000","15.20107","15.23700"
"30.50000","15.25105","15.28194"
"30.60000","15.30104","15.34368"
"30.70000","15.35090","15.38654"
"30.80000","15.40101","15.43379"
"30.90000","15.45099","15.46710"
"31.00000","15.50104","15.52099"
"31.10000","15.55102","15.58060"
"31.20000","15.60094","15.64499"
"31.30000","15.65099","15.67066"
"31.40000","15.70103","15.72004"
"31.50000","15.75095","15.77623"
"31.60000","15.80094","15.83357"
"31.70000","15.85092","15.88074"
"31.80000","15.90103","15.92432"
"31.90000","15.95101","15.96680"
"32.00000","16.00099","16.02287"
"32.10000","16.05098","16.07001"
"32.20000","16.10096","16.10735"
"32.30000","16.15100","16.17464"
"32.40000","16.20093","16.22813"
"32.50000","16.25103","16.26740"
"32.60000","16.30102","16.30142"
"32.70000","16.35094","16.35433"
"32.80000","16.40099","16.40608"
"32.90000","16.45097","16.46973"
"33.00000","16.50095","16.49878"
"33.10000","16.55106","16.54678"
"33.20000","16.60098","16.60660"
"33.30000","16.65091","16.65916"
"33.40000","16.70095","16.69946"
"33.50000","16.75105","16.71366"
"33.60000","16.80098","16.73232"
"33.70000","16.85102","16.77525"
"33.80000","16.90095","16.82271"
"33.90000","16.95105","16.88120"
"34.00000","17.00097","16.91595"
"34.10000","17.05096","16.96504"
"34.20000","17.10100","17.01951"
"34.30000","17.15099","17.06571"
"34.40000","17.20109","17.10207"
"34.50000","17.25096","17.14395"
"34.60000","17.30088","17.20162"
"34.70000","17.35104","17.24753"
"34.80000","17.40097","17.30838"
"34.90000","17.45101","17.33043"
"35.00000","17.50100","17.39185"
"35.10000","17.55092","17.44097"
"35.20000","17.60102","17.50410"
"35.30000","17.65101","17.53929"
"35.40000","17.70099","17.58460"
"35.50000","17.75097","17.62946"
"35.60000","17.80096","17.67575"
"35.70000","17.85100","17.72470"
"35.80000","17.90099","17.69079"
"35.90000","17.95097","17.73746"
"36.00000","18.00096","17.78000"
"36.10000","18.05112","17.84079"
"36.20000","18.10086","17.88860"
"36.30000","18.15103","17.91891"
"36.40000","18.20095","17.95208"
"36.50000","18.25099","17.94404"
"36.60000","18.30098","17.98587"
"36.70000","18.35090","18.03561"
"36.80000","18.40095","18.08334"
"36.90000","18.45099","18.13765"
"37.00000","18.50097","18.16048"
"37.10000","18.55096","18.20490"
"37.20000","18.60100","18.25321"
"37.30000","18.65093","18.31713"
"37.40000","18.70097","18.35187"
"37.50000","18.75101","18.39914"
"37.60000","18.80094","18.44968"
"37.70000","18.85092","18.48907"
"37.80000","18.90085","18.53542"
"37.90000","18.95101","18.57253"
"38.00000","19.00093","18.63229"
"38.10000","19.05104","18.68243"
"38.20000","19.10108","18.73543"
"38.30000","19.15101","18.75515"
"38.40000","19.20087","18.79156"
"38.50000","19.25097","18.85258"
"38.60000","19.30102","18.89972"
"38.70000","19.35106","18.91037"
"38.80000","19.40093","18.90178"
"38.90000","19.45091","18.95095"
"39.00000","19.50089","18.98591"
"39.10000","19.55100","19.02702"
"39.20000","19.60104","19.06721"
"39.30000","19.65091","19.12541"
"39.40000","19.70095","19.16341"
"39.50000","19.75093","19.20386"
"39.60000","19.80098","19.26738"
"39.70000","19.85102","19.31332"
"39.80000","19.90095","19.35003"
"39.90000","19.95099","19.38097"
"40.00000","20.00097","19.43765"
"40.10000","20.05090","19.47300"
"40.20000","20.10094","19.53811"
"40.30000","20.15104","19.58234"
"40.40000","20.20097","19.60207"
"40.50000","20.25101","19.64863"
"40.60000","20.30088","19.70404"
"40.70000","20.35098","19.75844"
"40.80000","20.40096","19.79377"
"40.90000","20.45095","19.84477"
"41.00000","20.50099","19.88839"
"41.10000","20.55098","19.93329"
"41.20000","20.60096","19.98095"
"41.30000","20.65094","20.00599"
"41.40000","20.70099","20.06557"
"41.50000","20.75103","20.11378"
"41.60000","20.80102","20.16771"
"41.70000","20.85088","20.19781"
"41.80000","20.90105","20.23840"
"41.90000","20.95091","20.29754"
"42.00000","21.00095","20.34392"
"42.10000","21.05100","20.39445"
"42.20000","21.10092","20.42287"
"42.30000","21.15097","20.45915"
"42.40000","21.20101","20.50632"
"42.50000","21.25105","20.56283"
"42.60000","21.30104","20.60317"
"42.70000","21.35102","20.63560"
"42.80000","21.40095","20.69173"
"42.90000","21.45093","20.73005"
"43.00000","21.50097","20.78130"
"43.10000","21.55102","20.82215"
"43.20000","21.60094","20.85469"
"43.30000","21.65092","20.90876"
"43.40000","21.70103","20.95740"
"43.50000","21.75101","21.00190"
"43.60000","21.80100","21.02794"
"43.70000","21.85098","21.07831"
"43.80000","21.90109","21.13213"
"43.90000","21.95101","21.17623"
"44.00000","22.00099","21.22732"
"44.10000","22.05098","21.24972"
"44.20000","22.10108","21.28579"
"44.30000","22.15101","21.33285"
"44.40000","22.20093","21.39452"
"44.50000","22.25097","21.43286"
"44.60000","22.30102","21.46545"
"44.70000","22.35106","21.51714"
"44.80000","22.40105","21.55270"
"44.90000","22.45091","21.59548"
"45.00000","22.50095","21.63656"
"45.10000","22.55100","21.67980"
"45.20000","22.60098","21.72670"
"45.30000","22.65097","21.77561"
"45.40000","22.70095","21.82761"
"45.50000","22.75105","21.84608"
"45.60000","22.80104","21.87551"
"45.70000","22.85090","21.94037"
"45.80000","22.90094","21.98904"
"45.90000","22.95093","22.03923"
"46.00000","23.00103","22.07043"
"46.10000","23.05102","22.10365"
"46.20000","23.10100","22.14228"
"46.30000","23.15099","22.18292"
"46.40000","23.20091","22.23993"
"46.50000","23.25095","22.27073"
"46.60000","23.30088","22.31718"
"46.70000","23.35098","22.37196"
"46.80000","23.40103","22.40538"
"46.90000","23.45101","22.44277"
"47.00000","23.50099","22.46948"
"47.10000","23.55103","22.51585"
"47.20000","23.60102","22.56825"
"47.30000","23.65095","22.61820"
"47.40000","23.70111","22.66444"
"47.50000","23.75091","22.68439"
"47.60000","23.80090","22.71377"
"47.70000","23.85100","22.76662"
"47.80000","23.90099","22.81387"
"47.90000","23.95103","22.85917"
"48.00000","24.00101","22.89618"
"48.10000","24.05106","22.93163"
"48.20000","24.10098","22.97280"
"48.30000","24.15091","23.00358"
"48.40000","24.20095","23.05780"
"48.50000","24.25099","23.08962"
"48.60000","24.30092","23.11282"
"48.70000","24.35096","23.17502"
"48.80000","24.40088","23.21733"
"48.90000","24.45099","23.25645"
"49.00000","24.50103","23.28062"
"49.10000","24.55102","23.30573"
"49.20000","24.60094","23.35365"
"49.30000","24.65093","23.39305"
"49.40000","24.70091","23.44275"
"49.50000","24.75089","23.49404"
"49.60000","24.80100","23.51609"
"49.70000","24.85098","23.54227"
"49.80000","24.90109","23.58902"
"49.90000","24.95107","23.63210"
"50.00000","25.00099","23.67693"
"50.10000","25.05098","23.70521"
"50.20000","25.10096","23.74139"
"50.30000","25.15101","23.79216"
"50.40000","25.20099","23.81924"
"50.50000","25.25103","23.86546"
"50.60000","25.30096","23.90065"
"50.70000","25.35100","23.92981"
"50.80000","25.40099","23.96773"
"50.90000","25.45097","24.01895"
"51.00000","25.50095","24.06326"
"51.10000","25.55100","24.10663"
"51.20000","25.60092","24.11835"
"51.30000","25.65103","24.15101"
"51.40000","25.70107","24.20342"
"51.50000","25.75105","24.23858"
"51.60000","25.80092","24.28581"
"51.70000","25.85096","24.32227"
"51.80000","25.90095","24.34115"
"51.90000","25.95099","24.37427"
"52.00000","26.00092","24.41382"
"52.10000","26.05096","24.45247"
"52.20000","26.10094","24.49894"
"52.30000","26.15099","24.52635"
"52.40000","26.20097","24.55092"
"52.50000","26.25107","24.59463"
"52.60000","26.30094","24.63337"
"52.70000","26.35092","24.65720"
"52.80000","26.40091","24.69869"
"52.90000","26.45113","24.72817"
"53.00000","26.50099","24.75356"
"53.10000","26.55098","24.78643"
"53.20000","26.60096","24.82510"
"53.30000","26.65101","24.85910"
"53.40000","26.70099","24.90114"
"53.50000","26.75097","24.92876"
"53.60000","26.80096","24.93928"
"53.70000","26.85106","24.96523"
"53.80000","26.90105","25.00169"
"53.90000","26.95103","25.03703"
"54.00000","27.00101","25.06754"
"54.10000","27.05106","25.09848"
"54.20000","27.10098","25.13134"
"54.30000","27.15097","25.15148"
"54.40000","27.20089","25.16589"
"54.50000","27.25093","25.18053"
"54.60000","27.30092","25.19811"
"54.70000","27.35096","25.20402"
"54.80000","27.40094","25.18882"
"54.87800","27.43987","24.86907"
"54.88000","27.44094","24.31175"
"54.88200","27.44196","23.41162"
"54.88400","27.44298","22.34294"
"54.88600","27.44399","21.17848"
"54.88800","27.44495","19.86387"
"54.89000","27.44597","18.44884"
"54.89200","27.44692","17.03671"
"54.89400","27.44794","15.61261"
"54.89600","27.44890","14.15915"
