End date,"8/16/2018"
Specimen label,"D50L40N5d4"
"14.30000","7.15095","0.71408"
"14.40000","7.20099","0.71597"
"14.50000","7.25104","0.71981"
"14.60000","7.30096","0.72149"
"14.70000","7.35094","0.72615"
"14.80000","7.40099","0.73303"
"14.90000","7.45103","0.74213"
"15.00000","7.50090","0.74598"
"15.10000","7.55094","0.74845"
"15.20000","7.60098","0.75574"
"15.30000","7.65109","0.75798"
"15.40000","7.70095","0.75850"
"15.50000","7.75100","0.76357"
"15.60000","7.80086","0.76580"
"15.70000","7.85108","0.77646"
"15.80000","7.90101","0.77476"
"15.90000","7.95099","0.77890"
"16.00000","8.00098","0.78289"
"16.10000","8.05096","0.78723"
"16.20000","8.10094","0.78859"
"16.30000","8.15099","0.78858"
"16.40000","8.20103","0.79049"
"16.50000","8.25101","0.79415"
"16.60000","8.30112","0.79624"
"16.70000","8.35086","0.79999"
"16.80000","8.40097","0.80090"
"16.90000","8.45107","0.80435"
"17.00000","8.50105","0.80904"
"17.10000","8.55098","0.81289"
"17.20000","8.60096","0.81407"
"17.30000","8.65095","0.81615"
"17.40000","8.70093","0.81927"
"17.50000","8.75103","0.81953"
"17.60000","8.80102","0.81953"
"17.70000","8.85094","0.82276"
"17.80000","8.90099","0.82799"
"17.90000","8.95103","0.82806"
"18.00000","9.00102","0.83284"
"18.10000","9.05100","0.83679"
"18.20000","9.10098","0.84031"
"18.30000","9.15103","0.84342"
"18.40000","9.20095","0.84746"
"18.50000","9.25100","0.85213"
"18.60000","9.30104","0.85974"
"18.70000","9.35102","0.86298"
"18.80000","9.40113","0.86097"
"18.90000","9.45087","0.86759"
"19.00000","9.50098","0.87544"
"19.10000","9.55096","0.87946"
"19.20000","9.60106","0.87380"
"19.30000","9.65099","0.88486"
"19.40000","9.70097","0.89468"
"19.50000","9.75102","0.89086"
"19.60000","9.80106","0.90358"
"19.70000","9.85104","0.91444"
"19.80000","9.90103","0.91193"
"19.90000","9.95107","0.92062"
"20.00000","10.00105","0.92777"
"20.10000","10.05098","0.93049"
"20.20000","10.10102","0.92943"
"20.30000","10.15101","0.94001"
"20.40000","10.20099","0.94575"
"20.50000","10.25086","0.94920"
"20.60000","10.30102","0.95453"
"20.70000","10.35094","0.95293"
"20.80000","10.40105","0.96044"
"20.90000","10.45097","0.96901"
"21.00000","10.50096","0.97584"
"21.10000","10.55100","0.97745"
"21.20000","10.60098","0.98000"
"21.30000","10.65097","0.98057"
"21.40000","10.70107","0.98320"
"21.50000","10.75094","0.98944"
"21.60000","10.80098","0.99620"
"21.70000","10.85102","0.99606"
"21.80000","10.90101","0.99791"
"21.90000","10.95099","1.00179"
"22.00000","11.00103","1.00540"
"22.10000","11.05096","1.01023"
"22.20000","11.10112","1.01362"
"22.30000","11.15099","1.01512"
"22.40000","11.20103","1.01738"
"22.50000","11.25089","1.02244"
"22.60000","11.30100","1.02811"
"22.70000","11.35104","1.02999"
"22.80000","11.40097","1.03186"
"22.90000","11.45101","1.03658"
"23.00000","11.50111","1.03767"
"23.10000","11.55098","1.03980"
"23.20000","11.60090","1.04335"
"23.30000","11.65095","1.04766"
"23.40000","11.70099","1.05358"
"23.50000","11.75104","1.05633"
"23.60000","11.80102","1.05510"
"23.70000","11.85100","1.05350"
"23.80000","11.90099","1.06007"
"23.90000","11.95097","1.07145"
"24.00000","12.00101","1.07342"
"24.10000","12.05094","1.07626"
"24.20000","12.10098","1.08329"
"24.30000","12.15103","1.08775"
"24.40000","12.20101","1.09283"
"24.50000","12.25088","1.10183"
"24.60000","12.30104","1.10522"
"24.70000","12.35096","1.11219"
"24.80000","12.40101","1.11758"
"24.90000","12.45093","1.12241"
"25.00000","12.50091","1.12452"
"25.10000","12.55108","1.12343"
"25.20000","12.60106","1.13023"
"25.30000","12.65099","1.13433"
"25.40000","12.70097","1.13435"
"25.50000","12.75090","1.13908"
"25.60000","12.80100","1.13407"
"25.70000","12.85104","1.14303"
"25.80000","12.90103","1.14393"
"25.90000","12.95101","1.15483"
"26.00000","13.00105","1.16421"
"26.10000","13.05104","1.17459"
"26.20000","13.10096","1.17426"
"26.30000","13.15101","1.18324"
"26.40000","13.20099","1.18681"
"26.50000","13.25097","1.19768"
"26.60000","13.30096","1.19553"
"26.70000","13.35100","1.20239"
"26.80000","13.40105","1.20423"
"26.90000","13.45097","1.20576"
"27.00000","13.50107","1.20355"
"27.10000","13.55088","1.20329"
"27.20000","13.60092","1.21139"
"27.30000","13.65103","1.21392"
"27.40000","13.70101","1.21597"
"27.50000","13.75094","1.21679"
"27.60000","13.80098","1.21979"
"27.70000","13.85102","1.22599"
"27.80000","13.90095","1.22896"
"27.90000","13.95105","1.23068"
"28.00000","14.00097","1.23205"
"28.10000","14.05108","1.23456"
"28.20000","14.10112","1.23769"
"28.30000","14.15093","1.23992"
"28.40000","14.20085","1.24191"
"28.50000","14.25101","1.24438"
"28.60000","14.30100","1.24426"
"28.70000","14.35104","1.24718"
"28.80000","14.40097","1.24822"
"28.90000","14.45101","1.24954"
"29.00000","14.50105","1.25412"
"29.10000","14.55104","1.25761"
"29.20000","14.60096","1.26145"
"29.30000","14.65095","1.26627"
"29.40000","14.70105","1.26751"
"29.50000","14.75098","1.26877"
"29.60000","14.80096","1.27145"
"29.70000","14.85100","1.27142"
"29.80000","14.90099","1.27544"
"29.90000","14.95097","1.27728"
"30.00000","15.00095","1.28122"
"30.10000","15.05100","1.28888"
"30.20000","15.10098","1.29303"
"30.30000","15.15109","1.29668"
"30.40000","15.20101","1.29934"
"30.50000","15.25093","1.30451"
"30.60000","15.30098","1.31126"
"30.70000","15.35096","1.31247"
"30.80000","15.40095","1.31516"
"30.90000","15.45099","1.31897"
"31.00000","15.50097","1.32536"
"31.10000","15.55102","1.33408"
"31.20000","15.60100","1.33417"
"31.30000","15.65105","1.33650"
"31.40000","15.70097","1.34236"
"31.50000","15.75095","1.34630"
"31.60000","15.80094","1.35281"
"31.70000","15.85098","1.36181"
"31.80000","15.90103","1.36340"
"31.90000","15.95101","1.36599"
"32.00000","16.00105","1.37623"
"32.10000","16.05110","1.37996"
"32.20000","16.10102","1.38111"
"32.30000","16.15100","1.38202"
"32.40000","16.20105","1.38974"
"32.50000","16.25103","1.38661"
"32.60000","16.30090","1.38676"
"32.70000","16.35100","1.39411"
"32.80000","16.40099","1.40283"
"32.90000","16.45103","1.40024"
"33.00000","16.50095","1.41119"
"33.10000","16.55100","1.41347"
"33.20000","16.60092","1.41650"
"33.30000","16.65096","1.41811"
"33.40000","16.70107","1.42025"
"33.50000","16.75099","1.42567"
"33.60000","16.80098","1.42556"
"33.70000","16.85102","1.42882"
"33.80000","16.90101","1.43020"
"33.90000","16.95105","1.43351"
"34.00000","17.00103","1.43954"
"34.10000","17.05102","1.44147"
"34.20000","17.10094","1.44880"
"34.30000","17.15111","1.44827"
"34.40000","17.20103","1.45830"
"34.50000","17.25101","1.45391"
"34.60000","17.30106","1.46085"
"34.70000","17.35092","1.45920"
"34.80000","17.40097","1.46819"
"34.90000","17.45095","1.46876"
"35.00000","17.50093","1.47507"
"35.10000","17.55116","1.48098"
"35.20000","17.60102","1.48699"
"35.30000","17.65101","1.49207"
"35.40000","17.70105","1.49825"
"35.50000","17.75103","1.50640"
"35.60000","17.80108","1.51010"
"35.70000","17.85100","1.51366"
"35.80000","17.90099","1.51822"
"35.90000","17.95085","1.52038"
"36.00000","18.00107","1.52552"
"36.10000","18.05100","1.53030"
"36.20000","18.10098","1.53331"
"36.30000","18.15108","1.53493"
"36.40000","18.20095","1.53906"
"36.50000","18.25093","1.54360"
"36.60000","18.30092","1.54294"
"36.70000","18.35102","1.54396"
"36.80000","18.40101","1.55001"
"36.90000","18.45099","1.55050"
"37.00000","18.50097","1.55575"
"37.10000","18.55096","1.56127"
"37.20000","18.60100","1.56667"
"37.30000","18.65105","1.56648"
"37.40000","18.70097","1.57181"
"37.50000","18.75095","1.58014"
"37.60000","18.80106","1.58497"
"37.70000","18.85104","1.58543"
"37.80000","18.90103","1.59006"
"37.90000","18.95107","1.59227"
"38.00000","19.00105","1.59546"
"38.10000","19.05098","1.59887"
"38.20000","19.10096","1.60183"
"38.30000","19.15095","1.60907"
"38.40000","19.20099","1.61000"
"38.50000","19.25103","1.61140"
"38.60000","19.30102","1.61530"
"38.70000","19.35106","1.61644"
"38.80000","19.40093","1.61954"
"38.90000","19.45097","1.62398"
"39.00000","19.50101","1.62809"
"39.10000","19.55094","1.62820"
"39.20000","19.60092","1.62881"
"39.30000","19.65108","1.63128"
"39.40000","19.70107","1.63289"
"39.50000","19.75099","1.63107"
"39.60000","19.80104","1.63541"
"39.70000","19.85096","1.64425"
"39.80000","19.90106","1.64320"
"39.90000","19.95093","1.65015"
"40.00000","20.00097","1.65257"
"40.10000","20.05102","1.66023"
"40.20000","20.10094","1.66400"
"40.30000","20.15110","1.66599"
"40.40000","20.20091","1.67283"
"40.50000","20.25095","1.67544"
"40.60000","20.30106","1.68224"
"40.70000","20.35104","1.68566"
"40.80000","20.40096","1.68848"
"40.90000","20.45101","1.69339"
"41.00000","20.50093","1.69649"
"41.10000","20.55104","1.70109"
"41.20000","20.60108","1.70375"
"41.30000","20.65094","1.71025"
"41.40000","20.70105","1.71566"
"41.50000","20.75097","1.71999"
"41.60000","20.80096","1.72336"
"41.70000","20.85100","1.73023"
"41.80000","20.90099","1.73447"
"41.90000","20.95103","1.73671"
"42.00000","21.00107","1.74346"
"42.10000","21.05100","1.74892"
"42.20000","21.10104","1.75146"
"42.30000","21.15103","1.75658"
"42.40000","21.20101","1.75764"
"42.50000","21.25087","1.76191"
"42.60000","21.30086","1.76759"
"42.70000","21.35096","1.77279"
"42.80000","21.40101","1.77691"
"42.90000","21.45099","1.77743"
"43.00000","21.50097","1.78832"
"43.10000","21.55096","1.78830"
"43.20000","21.60100","1.79277"
"43.30000","21.65099","1.79813"
"43.40000","21.70091","1.80069"
"43.50000","21.75096","1.80949"
"43.60000","21.80100","1.81121"
"43.70000","21.85092","1.81587"
"43.80000","21.90103","1.82113"
"43.90000","21.95101","1.82029"
"44.00000","22.00099","1.82504"
"44.10000","22.05110","1.82690"
"44.20000","22.10096","1.82983"
"44.30000","22.15088","1.83333"
"44.40000","22.20105","1.83595"
"44.50000","22.25103","1.83726"
"44.60000","22.30108","1.83900"
"44.70000","22.35094","1.84112"
"44.80000","22.40087","1.84389"
"44.90000","22.45097","1.84607"
"45.00000","22.50101","1.84774"
"45.10000","22.55112","1.84975"
"45.20000","22.60098","1.85165"
"45.30000","22.65102","1.85339"
"45.40000","22.70095","1.85532"
"45.50000","22.75099","1.85630"
"45.60000","22.80098","1.85921"
"45.70000","22.85096","1.86048"
"45.80000","22.90101","1.86290"
"45.90000","22.95093","1.86802"
"46.00000","23.00097","1.87365"
"46.10000","23.05096","1.87924"
"46.20000","23.10100","1.88201"
"46.30000","23.15099","1.88616"
"46.40000","23.20097","1.88990"
"46.50000","23.25095","1.89580"
"46.60000","23.30100","1.89971"
"46.70000","23.35098","1.90095"
"46.80000","23.40091","1.90667"
"46.90000","23.45101","1.91059"
"47.00000","23.50093","1.91572"
"47.10000","23.55098","1.91620"
"47.20000","23.60096","1.92149"
"47.30000","23.65100","1.92755"
"47.40000","23.70099","1.93266"
"47.50000","23.75115","1.93575"
"47.60000","23.80090","1.94023"
"47.70000","23.85100","1.94334"
"47.80000","23.90099","1.94591"
"47.90000","23.95103","1.95258"
"48.00000","24.00101","1.96002"
"48.10000","24.05094","1.96125"
"48.20000","24.10104","1.96464"
"48.30000","24.15102","1.97798"
"48.40000","24.20101","1.98003"
"48.50000","24.25105","1.98466"
"48.60000","24.30104","1.98546"
"48.70000","24.35090","1.98903"
"48.80000","24.40095","1.99583"
"48.90000","24.45099","1.99896"
"49.00000","24.50103","2.00241"
"49.10000","24.55096","2.00845"
"49.20000","24.60094","2.01250"
"49.30000","24.65110","2.01737"
"49.40000","24.70103","2.02017"
"49.50000","24.75101","2.02464"
"49.60000","24.80106","2.02991"
"49.70000","24.85104","2.03190"
"49.80000","24.90097","2.04274"
"49.90000","24.95101","2.04265"
"50.00000","25.00099","2.04773"
"50.10000","25.05104","2.05052"
"50.20000","25.10096","2.04984"
"50.30000","25.15095","2.05253"
"50.40000","25.20099","2.05712"
"50.50000","25.25103","2.06050"
"50.60000","25.30108","2.06381"
"50.70000","25.35106","2.06561"
"50.80000","25.40093","2.06664"
"50.90000","25.45103","2.07108"
"51.00000","25.50101","2.07515"
"51.10000","25.55100","2.07935"
"51.20000","25.60092","2.08697"
"51.30000","25.65097","2.08681"
"51.40000","25.70113","2.08869"
"51.50000","25.75105","2.09101"
"51.60000","25.80098","2.09285"
"51.70000","25.85096","2.10329"
"51.80000","25.90100","2.10592"
"51.90000","25.95093","2.10939"
"52.00000","26.00097","2.10758"
"52.10000","26.05102","2.11450"
"52.20000","26.10100","2.12049"
"52.30000","26.15092","2.12023"
"52.40000","26.20097","2.12355"
"52.50000","26.25096","2.12504"
"52.60000","26.30100","2.13297"
"52.70000","26.35098","2.13434"
"52.80000","26.40102","2.13727"
"52.90000","26.45101","2.14377"
"53.00000","26.50099","2.14568"
"53.10000","26.55110","2.14588"
"53.20000","26.60090","2.15155"
"53.30000","26.65106","2.15594"
"53.40000","26.70099","2.15785"
"53.50000","26.75097","2.16252"
"53.60000","26.80114","2.16775"
"53.70000","26.85094","2.17445"
"53.80000","26.90105","2.17604"
"53.90000","26.95097","2.17525"
"54.00000","27.00095","2.18264"
"54.10000","27.05094","2.18426"
"54.20000","27.10098","2.18596"
"54.30000","27.15097","2.19124"
"54.40000","27.20107","2.19685"
"54.50000","27.25099","2.20126"
"54.60000","27.30098","2.20885"
"54.70000","27.35090","2.20936"
"54.80000","27.40100","2.21554"
"54.90000","27.45099","2.21661"
"55.00000","27.50109","2.22126"
"55.10000","27.55096","2.22637"
"55.20000","27.60094","2.22795"
"55.30000","27.65099","2.23204"
"55.40000","27.70097","2.23800"
"55.50000","27.75095","2.24154"
"55.60000","27.80100","2.24491"
"55.70000","27.85104","2.24618"
"55.80000","27.90108","2.24957"
"55.90000","27.95089","2.25532"
"56.00000","28.00099","2.25513"
"56.10000","28.05103","2.26018"
"56.20000","28.10090","2.26392"
"56.30000","28.15100","2.26661"
"56.40000","28.20105","2.26866"
"56.50000","28.25097","2.27617"
"56.60000","28.30108","2.28012"
"56.70000","28.35100","2.28411"
"56.80000","28.40098","2.28964"
"56.90000","28.45097","2.29363"
"57.00000","28.50095","2.29974"
"57.10000","28.55094","2.29905"
"57.20000","28.60104","2.30361"
"57.30000","28.65103","2.30765"
"57.40000","28.70107","2.31284"
"57.50000","28.75087","2.31634"
"57.60000","28.80098","2.32669"
"57.70000","28.85096","2.33364"
"57.80000","28.90101","2.33683"
"57.90000","28.95093","2.33877"
"58.00000","29.00097","2.35413"
"58.10000","29.05096","2.35344"
"58.20000","29.10094","2.35781"
"58.30000","29.15099","2.36730"
"58.40000","29.20103","2.37303"
"58.50000","29.25095","2.37690"
"58.60000","29.30094","2.38189"
"58.70000","29.35104","2.38738"
"58.80000","29.40109","2.38757"
"58.90000","29.45101","2.39554"
"59.00000","29.50099","2.39838"
"59.10000","29.55098","2.39837"
"59.20000","29.60102","2.40013"
"59.30000","29.65100","2.40508"
"59.40000","29.70099","2.40866"
"59.50000","29.75097","2.40944"
"59.60000","29.80108","2.41376"
"59.70000","29.85106","2.41787"
"59.80000","29.90099","2.42224"
"59.90000","29.95103","2.43212"
"60.00000","30.00113","2.43023"
"60.10000","30.05100","2.43787"
"60.20000","30.10098","2.43551"
"60.30000","30.15096","2.44212"
"60.40000","30.20095","2.44250"
"60.50000","30.25099","2.44243"
"60.60000","30.30104","2.44531"
"60.70000","30.35102","2.44617"
"60.80000","30.40100","2.44872"
"60.90000","30.45105","2.45100"
"61.00000","30.50097","2.45147"
"61.10000","30.55096","2.45368"
"61.20000","30.60094","2.45492"
"61.30000","30.65092","2.45742"
"61.40000","30.70103","2.46011"
"61.50000","30.75101","2.46511"
"61.60000","30.80106","2.46706"
"61.70000","30.85098","2.47392"
"61.80000","30.90108","2.46952"
"61.90000","30.95095","2.46822"
"62.00000","31.00099","2.47581"
"62.10000","31.05104","2.48271"
"62.20000","31.10108","2.47839"
"62.30000","31.15101","2.49107"
"62.40000","31.20099","2.49098"
"62.50000","31.25097","2.49224"
"62.60000","31.30107","2.49454"
"62.70000","31.35100","2.50663"
"62.80000","31.40098","2.51197"
"62.90000","31.45097","2.51507"
"63.00000","31.50113","2.51600"
"63.10000","31.55100","2.52140"
"63.20000","31.60104","2.53392"
"63.30000","31.65108","2.52933"
"63.40000","31.70095","2.53852"
"63.50000","31.75105","2.54259"
"63.60000","31.80097","2.55334"
"63.70000","31.85096","2.55993"
"63.80000","31.90106","2.55713"
"63.90000","31.95099","2.56548"
"64.00000","32.00103","2.57249"
"64.10000","32.05101","2.57219"
"64.20000","32.10094","2.57146"
"64.30000","32.15104","2.58092"
"64.40000","32.20097","2.58451"
"64.50000","32.25095","2.58921"
"64.60000","32.30093","2.58477"
"64.70000","32.35104","2.59236"
"64.80000","32.40108","2.59951"
"64.90000","32.45107","2.60077"
"65.00000","32.50099","2.60670"
"65.10000","32.55098","2.60876"
"65.20000","32.60102","2.61631"
"65.30000","32.65100","2.62000"
"65.40000","32.70105","2.62309"
"65.50000","32.75097","2.62701"
"65.60000","32.80102","2.63363"
"65.70000","32.85112","2.63858"
"65.80000","32.90099","2.64025"
"65.90000","32.95103","2.64729"
"66.00000","33.00107","2.65521"
"66.10000","33.05106","2.65427"
"66.20000","33.10098","2.66255"
"66.30000","33.15091","2.66240"
"66.40000","33.20095","2.66334"
"66.50000","33.25105","2.66788"
"66.60000","33.30104","2.67207"
"66.70000","33.35102","2.67765"
"66.80000","33.40094","2.68291"
"66.90000","33.45105","2.68234"
"67.00000","33.50091","2.68473"
"67.10000","33.55101","2.68770"
"67.20000","33.60094","2.68942"
"67.30000","33.65098","2.69150"
"67.40000","33.70103","2.69476"
"67.50000","33.75095","2.69658"
"67.60000","33.80106","2.69964"
"67.70000","33.85104","2.70312"
"67.80000","33.90102","2.70274"
"67.90000","33.95101","2.70375"
"68.00000","34.00093","2.70634"
"68.10000","34.05103","2.71105"
"68.20000","34.10096","2.71184"
"68.30000","34.15106","2.72272"
"68.40000","34.20099","2.72395"
"68.50000","34.25097","2.72927"
"68.60000","34.30102","2.73031"
"68.70000","34.35100","2.73554"
"68.80000","34.40099","2.73805"
"68.90000","34.45097","2.74176"
"69.00000","34.50107","2.74799"
"69.10000","34.55106","2.75065"
"69.20000","34.60098","2.75774"
"69.30000","34.65102","2.76519"
"69.40000","34.70101","2.76286"
"69.50000","34.75105","2.76961"
"69.60000","34.80092","2.77837"
"69.70000","34.85102","2.78571"
"69.80000","34.90100","2.77483"
"69.90000","34.95105","2.78991"
"70.00000","35.00097","2.79318"
"70.10000","35.05101","2.79882"
"70.20000","35.10088","2.80745"
"70.30000","35.15098","2.80068"
"70.40000","35.20103","2.81868"
"70.50000","35.25095","2.82559"
"70.60000","35.30099","2.82491"
"70.70000","35.35104","2.83460"
"70.80000","35.40096","2.83364"
"70.90000","35.45107","2.84054"
"71.00000","35.50099","2.84536"
"71.10000","35.55091","2.85131"
"71.20000","35.60096","2.85430"
"71.30000","35.65094","2.85373"
"71.40000","35.70099","2.85712"
"71.50000","35.75097","2.86139"
"71.60000","35.80101","2.86384"
"71.70000","35.85100","2.86183"
"71.80000","35.90092","2.86167"
"71.90000","35.95103","2.86540"
"72.00000","36.00101","2.87306"
"72.10000","36.05106","2.87503"
"72.20000","36.10098","2.87881"
"72.30000","36.15096","2.88161"
"72.40000","36.20089","2.88582"
"72.50000","36.25105","2.89089"
"72.60000","36.30098","2.89348"
"72.70000","36.35102","2.89801"
"72.80000","36.40094","2.90271"
"72.90000","36.45099","2.90297"
"73.00000","36.50091","2.91109"
"73.10000","36.55102","2.92028"
"73.20000","36.60094","2.92091"
"73.30000","36.65105","2.92868"
"73.40000","36.70097","2.92661"
"73.50000","36.75089","2.93008"
"73.60000","36.80088","2.94016"
"73.70000","36.85098","2.94641"
"73.80000","36.90102","2.95368"
"73.90000","36.95095","2.95183"
"74.00000","37.00099","2.95722"
"74.10000","37.05092","2.95910"
"74.20000","37.10102","2.96268"
"74.30000","37.15107","2.96852"
"74.40000","37.20099","2.97448"
"74.50000","37.25097","2.97507"
"74.60000","37.30090","2.97928"
"74.70000","37.35100","2.98095"
"74.80000","37.40098","2.98659"
"74.90000","37.45103","2.99074"
"75.00000","37.50101","2.99364"
"75.10000","37.55112","3.00158"
"75.20000","37.60092","3.00325"
"75.30000","37.65102","3.00533"
"75.40000","37.70095","3.00355"
"75.50000","37.75093","3.00934"
"75.60000","37.80103","3.01512"
"75.70000","37.85096","3.01361"
"75.80000","37.90094","3.01674"
"75.90000","37.95105","3.02297"
"76.00000","38.00097","3.02521"
"76.10000","38.05102","3.02586"
"76.20000","38.10100","3.02762"
"76.30000","38.15092","3.03066"
"76.40000","38.20103","3.03911"
"76.50000","38.25095","3.03984"
"76.60000","38.30093","3.04437"
"76.70000","38.35098","3.04665"
"76.80000","38.40096","3.05214"
"76.90000","38.45107","3.05413"
"77.00000","38.50105","3.05817"
"77.10000","38.55098","3.06352"
"77.20000","38.60108","3.06898"
"77.30000","38.65112","3.07200"
"77.40000","38.70087","3.07615"
"77.50000","38.75097","3.07713"
"77.60000","38.80101","3.07778"
"77.70000","38.85112","3.07768"
"77.80000","38.90098","3.08453"
"77.90000","38.95097","3.08782"
"78.00000","39.00101","3.08993"
"78.10000","39.05099","3.09522"
"78.20000","39.10098","3.09521"
"78.30000","39.15102","3.09697"
"78.40000","39.20095","3.10010"
"78.50000","39.25099","3.10546"
"78.60000","39.30103","3.10808"
"78.70000","39.35096","3.11699"
"78.80000","39.40100","3.11611"
"78.90000","39.45099","3.11804"
"79.00000","39.50097","3.12327"
"79.10000","39.55096","3.12869"
"79.20000","39.60099","3.13059"
"79.30000","39.65099","3.13640"
"79.40000","39.70115","3.13893"
"79.50000","39.75089","3.14903"
"79.60000","39.80099","3.15593"
"79.70000","39.85098","3.15494"
"79.80000","39.90102","3.15738"
"79.90000","39.95089","3.16620"
"80.00000","40.00093","3.17103"
"80.10000","40.05104","3.17935"
"80.20000","40.10102","3.18076"
"80.30000","40.15100","3.18771"
"80.40000","40.20099","3.18906"
"80.50000","40.25097","3.19422"
"80.60000","40.30095","3.19787"
"80.70000","40.35106","3.20508"
"80.80000","40.40098","3.20788"
"80.90000","40.45103","3.21585"
"81.00000","40.50095","3.22169"
"81.10000","40.55106","3.22669"
"81.20000","40.60104","3.23164"
"81.30000","40.65096","3.23523"
