End date,"8/16/2018"
Specimen label,"D32L50N4d4"
"9.10000","4.55094","1.66295"
"9.20000","4.60092","1.67944"
"9.30000","4.65097","1.69449"
"9.40000","4.70095","1.71877"
"9.50000","4.75082","1.74643"
"9.60000","4.80098","1.77059"
"9.70000","4.85090","1.79298"
"9.80000","4.90101","1.82516"
"9.90000","4.95093","1.84199"
"10.00000","5.00092","1.84504"
"10.10000","5.05096","1.85151"
"10.20000","5.10094","1.85569"
"10.30000","5.15099","1.86761"
"10.40000","5.20097","1.88860"
"10.50000","5.25102","1.90599"
"10.60000","5.30106","1.91463"
"10.70000","5.35092","1.93014"
"10.80000","5.40097","1.95460"
"10.90000","5.45095","1.98141"
"11.00000","5.50100","2.00404"
"11.10000","5.55092","2.02268"
"11.20000","5.60096","2.05066"
"11.30000","5.65095","2.07508"
"11.40000","5.70099","2.08252"
"11.50000","5.75092","2.10137"
"11.60000","5.80096","2.12415"
"11.70000","5.85082","2.13545"
"11.80000","5.90093","2.14311"
"11.90000","5.95097","2.15331"
"12.00000","6.00096","2.16230"
"12.10000","6.05094","2.17461"
"12.20000","6.10098","2.19861"
"12.30000","6.15091","2.22880"
"12.40000","6.20101","2.24807"
"12.50000","6.25094","2.26250"
"12.60000","6.30092","2.28416"
"12.70000","6.35096","2.30579"
"12.80000","6.40089","2.33351"
"12.90000","6.45087","2.35934"
"13.00000","6.50092","2.37950"
"13.10000","6.55096","2.39678"
"13.20000","6.60100","2.42148"
"13.30000","6.65087","2.43685"
"13.40000","6.70097","2.44718"
"13.50000","6.75096","2.45485"
"13.60000","6.80100","2.46339"
"13.70000","6.85092","2.48683"
"13.80000","6.90091","2.50376"
"13.90000","6.95083","2.51986"
"14.00000","7.00100","2.53647"
"14.10000","7.05092","2.55908"
"14.20000","7.10102","2.57408"
"14.30000","7.15089","2.59047"
"14.40000","7.20099","2.60805"
"14.50000","7.25086","2.62144"
"14.60000","7.30096","2.64166"
"14.70000","7.35094","2.66415"
"14.80000","7.40099","2.67266"
"14.90000","7.45097","2.68068"
"15.00000","7.50078","2.69436"
"15.10000","7.55082","2.70664"
"15.20000","7.60086","2.71821"
"15.30000","7.65103","2.73900"
"15.40000","7.70089","2.75417"
"15.50000","7.75094","2.77342"
"15.60000","7.80086","2.79937"
"15.70000","7.85096","2.82083"
"15.80000","7.90101","2.83821"
"15.90000","7.95099","2.85689"
"16.00000","8.00092","2.87770"
"16.10000","8.05090","2.89613"
"16.20000","8.10094","2.91323"
"16.30000","8.15093","2.92871"
"16.40000","8.20097","2.94980"
"16.50000","8.25096","2.96764"
"16.60000","8.30112","2.98329"
"16.70000","8.35092","3.00319"
"16.80000","8.40097","3.02137"
"16.90000","8.45095","3.03979"
"17.00000","8.50094","3.05558"
"17.10000","8.55098","3.06844"
"17.20000","8.60090","3.07662"
"17.30000","8.65089","3.08782"
"17.40000","8.70093","3.10198"
"17.50000","8.75092","3.11926"
"17.60000","8.80096","3.14395"
"17.70000","8.85100","3.16501"
"17.80000","8.90081","3.18762"
"17.90000","8.95097","3.21307"
"18.00000","9.00090","3.23704"
"18.10000","9.05088","3.25085"
"18.20000","9.10092","3.27576"
"18.30000","9.15091","3.28345"
"18.40000","9.20095","3.29222"
"18.50000","9.25100","3.30302"
"18.60000","9.30098","3.31730"
"18.70000","9.35096","3.32984"
"18.80000","9.40113","3.35087"
"18.90000","9.45087","3.37276"
"19.00000","9.50092","3.39699"
"19.10000","9.55096","3.41430"
"19.20000","9.60106","3.43894"
"19.30000","9.65093","3.45934"
"19.40000","9.70091","3.47394"
"19.50000","9.75096","3.49517"
"19.60000","9.80100","3.50952"
"19.70000","9.85092","3.52051"
"19.80000","9.90097","3.53139"
"19.90000","9.95089","3.54732"
"20.00000","10.00099","3.56840"
"20.10000","10.05098","3.57850"
"20.20000","10.10096","3.59332"
"20.30000","10.15095","3.61480"
"20.40000","10.20093","3.63583"
"20.50000","10.25098","3.65081"
"20.60000","10.30090","3.66751"
"20.70000","10.35094","3.68291"
"20.80000","10.40099","3.69772"
"20.90000","10.45109","3.71029"
"21.00000","10.50084","3.72734"
"21.10000","10.55094","3.75341"
"21.20000","10.60092","3.77983"
"21.30000","10.65097","3.79986"
"21.40000","10.70083","3.82478"
"21.50000","10.75088","3.82530"
"21.60000","10.80098","3.84669"
"21.70000","10.85096","3.87336"
"21.80000","10.90089","3.88679"
"21.90000","10.95093","3.89910"
"22.00000","11.00091","3.91510"
"22.10000","11.05090","3.93450"
"22.20000","11.10100","3.94943"
"22.30000","11.15093","3.96254"
"22.40000","11.20103","3.98235"
"22.50000","11.25095","3.99809"
"22.60000","11.30094","4.02379"
"22.70000","11.35098","4.05016"
"22.80000","11.40085","4.07569"
"22.90000","11.45095","4.09885"
"23.00000","11.50100","4.11242"
"23.10000","11.55098","4.12069"
"23.20000","11.60096","4.12439"
"23.30000","11.65095","4.14089"
"23.40000","11.70093","4.16042"
"23.50000","11.75104","4.17953"
"23.60000","11.80090","4.19287"
"23.70000","11.85088","4.20489"
"23.80000","11.90099","4.22675"
"23.90000","11.95097","4.23889"
"24.00000","12.00101","4.26327"
"24.10000","12.05100","4.28078"
"24.20000","12.10092","4.29539"
"24.30000","12.15097","4.30990"
"24.40000","12.20089","4.32753"
"24.50000","12.25093","4.33866"
"24.60000","12.30098","4.35286"
"24.70000","12.35096","4.37065"
"24.80000","12.40101","4.38714"
"24.90000","12.45087","4.40852"
"25.00000","12.50086","4.42117"
"25.10000","12.55096","4.44263"
"25.20000","12.60100","4.46611"
"25.30000","12.65087","4.48924"
"25.40000","12.70091","4.50756"
"25.50000","12.75096","4.52025"
"25.60000","12.80094","4.53271"
"25.70000","12.85098","4.54648"
"25.80000","12.90097","4.56007"
"25.90000","12.95095","4.58065"
"26.00000","13.00094","4.60322"
"26.10000","13.05098","4.62022"
"26.20000","13.10090","4.64277"
"26.30000","13.15101","4.66025"
"26.40000","13.20093","4.68156"
"26.50000","13.25097","4.70093"
"26.60000","13.30090","4.71421"
"26.70000","13.35094","4.72646"
"26.80000","13.40099","4.74625"
"26.90000","13.45103","4.75923"
"27.00000","13.50102","4.77590"
"27.10000","13.55088","4.79399"
"27.20000","13.60086","4.81521"
"27.30000","13.65091","4.83946"
"27.40000","13.70101","4.85463"
"27.50000","13.75100","4.87698"
"27.60000","13.80098","4.89534"
"27.70000","13.85090","4.91213"
"27.80000","13.90089","4.92946"
"27.90000","13.95093","4.94214"
"28.00000","14.00092","4.95032"
"28.10000","14.05090","4.96601"
"28.20000","14.10094","4.98776"
"28.30000","14.15093","5.01085"
"28.40000","14.20091","5.03560"
"28.50000","14.25095","5.05562"
"28.60000","14.30100","5.07597"
"28.70000","14.35098","5.09471"
"28.80000","14.40085","5.11567"
"28.90000","14.45095","5.12990"
"29.00000","14.50105","5.14261"
"29.10000","14.55098","5.15626"
"29.20000","14.60096","5.17293"
"29.30000","14.65089","5.18838"
"29.40000","14.70087","5.20593"
"29.50000","14.75098","5.22441"
"29.60000","14.80096","5.23965"
"29.70000","14.85094","5.25614"
"29.80000","14.90093","5.27673"
"29.90000","14.95109","5.29697"
"30.00000","15.00102","5.31553"
"30.10000","15.05094","5.33158"
"30.20000","15.10098","5.35164"
"30.30000","15.15097","5.36937"
"30.40000","15.20101","5.38268"
"30.50000","15.25082","5.40029"
"30.60000","15.30092","5.42103"
"30.70000","15.35090","5.44206"
"30.80000","15.40095","5.45982"
"30.90000","15.45099","5.47731"
"31.00000","15.50092","5.49219"
"31.10000","15.55090","5.51067"
"31.20000","15.60088","5.52639"
"31.30000","15.65099","5.53601"
"31.40000","15.70091","5.54793"
"31.50000","15.75089","5.55793"
"31.60000","15.80100","5.58483"
"31.70000","15.85098","5.59830"
"31.80000","15.90103","5.61867"
"31.90000","15.95101","5.64113"
"32.00000","16.00099","5.65968"
"32.10000","16.05104","5.68168"
"32.20000","16.10090","5.70351"
"32.30000","16.15095","5.72544"
"32.40000","16.20093","5.74681"
"32.50000","16.25097","5.75915"
"32.60000","16.30096","5.76998"
"32.70000","16.35094","5.77921"
"32.80000","16.40099","5.79188"
"32.90000","16.45097","5.80906"
"33.00000","16.50095","5.83142"
"33.10000","16.55100","5.85051"
"33.20000","16.60098","5.86626"
"33.30000","16.65091","5.88433"
"33.40000","16.70095","5.90838"
"33.50000","16.75105","5.92788"
"33.60000","16.80086","5.94730"
"33.70000","16.85084","5.96141"
"33.80000","16.90095","5.97831"
"33.90000","16.95099","5.99303"
"34.00000","17.00097","6.00598"
"34.10000","17.05096","6.02831"
"34.20000","17.10094","6.04702"
"34.30000","17.15099","6.06086"
"34.40000","17.20091","6.07448"
"34.50000","17.25101","6.08850"
"34.60000","17.30094","6.10973"
"34.70000","17.35098","6.12923"
"34.80000","17.40085","6.14585"
"34.90000","17.45101","6.16273"
"35.00000","17.50100","6.17740"
"35.10000","17.55104","6.19520"
"35.20000","17.60108","6.21561"
"35.30000","17.65095","6.23595"
"35.40000","17.70087","6.25879"
"35.50000","17.75097","6.27891"
"35.60000","17.80102","6.29878"
"35.70000","17.85100","6.31923"
"35.80000","17.90099","6.33528"
"35.90000","17.95103","6.35322"
"36.00000","18.00096","6.36817"
"36.10000","18.05094","6.37446"
"36.20000","18.10092","6.38000"
"36.30000","18.15091","6.39197"
"36.40000","18.20101","6.40829"
"36.50000","18.25088","6.43522"
"36.60000","18.30092","6.44663"
"36.70000","18.35096","6.46734"
"36.80000","18.40095","6.48758"
"36.90000","18.45099","6.51191"
"37.00000","18.50092","6.53325"
"37.10000","18.55096","6.55453"
"37.20000","18.60088","6.57184"
"37.30000","18.65105","6.59036"
"37.40000","18.70097","6.60310"
"37.50000","18.75095","6.61441"
"37.60000","18.80088","6.62726"
"37.70000","18.85092","6.64723"
"37.80000","18.90097","6.66107"
"37.90000","18.95101","6.67692"
"38.00000","19.00093","6.69451"
"38.10000","19.05104","6.71433"
"38.20000","19.10102","6.74051"
"38.30000","19.15101","6.76123"
"38.40000","19.20099","6.77479"
"38.50000","19.25097","6.78824"
"38.60000","19.30090","6.80188"
"38.70000","19.35094","6.82178"
"38.80000","19.40093","6.83726"
"38.90000","19.45097","6.86212"
"39.00000","19.50101","6.88418"
"39.10000","19.55094","6.90264"
"39.20000","19.60092","6.91879"
"39.30000","19.65091","6.93753"
"39.40000","19.70089","6.95172"
"39.50000","19.75099","6.96916"
"39.60000","19.80092","6.98410"
"39.70000","19.85090","6.99422"
"39.80000","19.90088","7.01918"
"39.90000","19.95081","7.01297"
"40.00000","20.00097","7.03810"
"40.10000","20.05096","7.05418"
"40.20000","20.10088","7.07401"
"40.30000","20.15110","7.10175"
"40.40000","20.20091","7.12470"
"40.50000","20.25089","7.14412"
"40.60000","20.30094","7.16919"
"40.70000","20.35092","7.18881"
"40.80000","20.40090","7.20205"
"40.90000","20.45101","7.21267"
"41.00000","20.50093","7.22268"
"41.10000","20.55104","7.24388"
"41.20000","20.60102","7.26165"
"41.30000","20.65089","7.29079"
"41.40000","20.70087","7.31005"
"41.50000","20.75085","7.31258"
"41.60000","20.80096","7.32909"
"41.70000","20.85094","7.35368"
"41.80000","20.90099","7.38070"
"41.90000","20.95091","7.40865"
"42.00000","21.00089","7.42316"
"42.10000","21.05094","7.43752"
"42.20000","21.10092","7.45358"
"42.30000","21.15091","7.46591"
"42.40000","21.20095","7.48491"
"42.50000","21.25093","7.50279"
"42.60000","21.30086","7.52245"
"42.70000","21.35090","7.53862"
"42.80000","21.40095","7.55754"
"42.90000","21.45099","7.57930"
"43.00000","21.50092","7.59271"
"43.10000","21.55090","7.60164"
"43.20000","21.60082","7.61528"
"43.30000","21.65104","7.62956"
"43.40000","21.70097","7.65640"
"43.50000","21.75096","7.66727"
"43.60000","21.80088","7.68332"
"43.70000","21.85092","7.70726"
"43.80000","21.90091","7.73998"
"43.90000","21.95095","7.75240"
"44.00000","22.00099","7.76861"
"44.10000","22.05092","7.78382"
"44.20000","22.10102","7.80293"
"44.30000","22.15088","7.81223"
"44.40000","22.20093","7.82260"
"44.50000","22.25103","7.83512"
"44.60000","22.30102","7.85199"
"44.70000","22.35094","7.87235"
"44.80000","22.40093","7.89434"
"44.90000","22.45091","7.91574"
"45.00000","22.50089","7.93198"
"45.10000","22.55100","7.95483"
"45.20000","22.60092","7.97497"
"45.30000","22.65091","7.99626"
"45.40000","22.70095","8.01360"
"45.50000","22.75099","8.03542"
"45.60000","22.80092","8.04567"
"45.70000","22.85096","8.05385"
"45.80000","22.90094","8.06651"
"45.90000","22.95093","8.08519"
"46.00000","23.00091","8.10011"
"46.10000","23.05096","8.12035"
"46.20000","23.10100","8.13865"
"46.30000","23.15099","8.15938"
"46.40000","23.20109","8.18014"
"46.50000","23.25083","8.20022"
"46.60000","23.30094","8.21559"
"46.70000","23.35092","8.22766"
"46.80000","23.40097","8.24318"
"46.90000","23.45095","8.26181"
"47.00000","23.50093","8.27897"
"47.10000","23.55098","8.30207"
"47.20000","23.60102","8.32371"
"47.30000","23.65095","8.34074"
"47.40000","23.70099","8.35349"
"47.50000","23.75103","8.37495"
"47.60000","23.80096","8.39720"
"47.70000","23.85088","8.41229"
"47.80000","23.90099","8.43260"
"47.90000","23.95097","8.44531"
"48.00000","24.00095","8.44938"
"48.10000","24.05082","8.46368"
"48.20000","24.10098","8.47186"
"48.30000","24.15091","8.48963"
"48.40000","24.20095","8.50750"
"48.50000","24.25093","8.52982"
"48.60000","24.30092","8.55782"
"48.70000","24.35096","8.57609"
"48.80000","24.40100","8.59494"
"48.90000","24.45093","8.61074"
"49.00000","24.50097","8.62817"
"49.10000","24.55084","8.64268"
"49.20000","24.60088","8.65002"
"49.30000","24.65093","8.66178"
"49.40000","24.70097","8.67869"
"49.50000","24.75095","8.70527"
"49.60000","24.80094","8.72583"
"49.70000","24.85092","8.74579"
"49.80000","24.90103","8.76446"
"49.90000","24.95095","8.78222"
"50.00000","25.00099","8.80375"
"50.10000","25.05086","8.82646"
"50.20000","25.10102","8.84490"
"50.30000","25.15101","8.85690"
"50.40000","25.20093","8.86660"
"50.50000","25.25097","8.87736"
"50.60000","25.30102","8.88958"
"50.70000","25.35094","8.91002"
"50.80000","25.40086","8.93202"
"50.90000","25.45091","8.95437"
"51.00000","25.50095","8.97691"
"51.10000","25.55094","8.99502"
"51.20000","25.60098","9.01299"
"51.30000","25.65091","9.03703"
"51.40000","25.70095","9.05194"
"51.50000","25.75093","9.06306"
"51.60000","25.80098","9.07278"
"51.70000","25.85090","9.09118"
"51.80000","25.90095","9.10493"
"51.90000","25.95093","9.12695"
"52.00000","26.00097","9.14485"
"52.10000","26.05090","9.16381"
"52.20000","26.10100","9.17748"
"52.30000","26.15092","9.18880"
"52.40000","26.20097","9.20450"
"52.50000","26.25089","9.22636"
"52.60000","26.30088","9.25024"
"52.70000","26.35104","9.26585"
"52.80000","26.40102","9.28128"
"52.90000","26.45095","9.29791"
"53.00000","26.50093","9.29911"
"53.10000","26.55086","9.31823"
"53.20000","26.60102","9.34055"
"53.30000","26.65106","9.35763"
"53.40000","26.70093","9.37411"
"53.50000","26.75092","9.39525"
"53.60000","26.80096","9.41627"
"53.70000","26.85094","9.43526"
"53.80000","26.90093","9.44972"
"53.90000","26.95103","9.46412"
"54.00000","27.00089","9.47369"
"54.10000","27.05094","9.48218"
"54.20000","27.10092","9.50461"
"54.30000","27.15097","9.52702"
"54.40000","27.20095","9.54776"
"54.50000","27.25093","9.57190"
"54.60000","27.30098","9.59169"
"54.70000","27.35078","9.61133"
"54.80000","27.40089","9.63249"
"54.90000","27.45093","9.64962"
"55.00000","27.50097","9.67057"
"55.10000","27.55090","9.68407"
"55.20000","27.60094","9.69665"
"55.30000","27.65099","9.70852"
"55.40000","27.70091","9.72184"
"55.50000","27.75095","9.73760"
"55.60000","27.80088","9.75511"
"55.70000","27.85098","9.77380"
"55.80000","27.90103","9.79516"
"55.90000","27.95095","9.81796"
"56.00000","28.00087","9.84107"
"56.10000","28.05098","9.86561"
"56.20000","28.10096","9.87736"
"56.30000","28.15095","9.89018"
"56.40000","28.20093","9.90606"
"56.50000","28.25091","9.91746"
"56.60000","28.30102","9.94089"
"56.70000","28.35100","9.96343"
"56.80000","28.40087","9.98308"
"56.90000","28.45085","9.99865"
"57.00000","28.50095","10.01566"
"57.10000","28.55100","10.03027"
"57.20000","28.60098","10.04577"
"57.30000","28.65096","10.06152"
"57.40000","28.70095","10.07705"
"57.50000","28.75093","10.08767"
"57.60000","28.80092","10.09890"
"57.70000","28.85090","10.12360"
"57.80000","28.90089","10.14386"
"57.90000","28.95099","10.16598"
"58.00000","29.00091","10.18626"
"58.10000","29.05090","10.20817"
"58.20000","29.10094","10.22938"
"58.30000","29.15093","10.24958"
"58.40000","29.20097","10.27135"
"58.50000","29.25095","10.28251"
"58.60000","29.30100","10.29558"
"58.70000","29.35098","10.30353"
"58.80000","29.40091","10.31357"
"58.90000","29.45101","10.32492"
"59.00000","29.50093","10.34645"
"59.10000","29.55092","10.36898"
"59.20000","29.60090","10.39053"
"59.30000","29.65095","10.41092"
"59.40000","29.70099","10.43413"
"59.50000","29.75103","10.45706"
"59.60000","29.80108","10.47838"
"59.70000","29.85100","10.49608"
"59.80000","29.90093","10.51122"
"59.90000","29.95091","10.52645"
"60.00000","30.00096","10.54282"
"60.10000","30.05094","10.54745"
"60.20000","30.10092","10.55709"
"60.30000","30.15096","10.57528"
"60.40000","30.20095","10.59043"
"60.50000","30.25093","10.60824"
"60.60000","30.30092","10.62214"
"60.70000","30.35090","10.64349"
"60.80000","30.40095","10.66993"
"60.90000","30.45093","10.68645"
"61.00000","30.50097","10.70578"
"61.10000","30.55090","10.72099"
"61.20000","30.60100","10.74067"
"61.30000","30.65098","10.75690"
"61.40000","30.70097","10.78027"
"61.50000","30.75107","10.80268"
"61.60000","30.80100","10.82558"
"61.70000","30.85098","10.84411"
"61.80000","30.90097","10.83948"
"61.90000","30.95107","10.85762"
"62.00000","31.00093","10.87611"
"62.10000","31.05098","10.88530"
"62.20000","31.10102","10.89983"
"62.30000","31.15089","10.91035"
"62.40000","31.20093","10.92596"
"62.50000","31.25091","10.94751"
"62.60000","31.30095","10.96181"
"62.70000","31.35106","10.98127"
"62.80000","31.40098","11.00396"
"62.90000","31.45097","11.02604"
"63.00000","31.50095","11.04550"
"63.10000","31.55100","11.07307"
"63.20000","31.60098","11.09589"
"63.30000","31.65090","11.09910"
"63.40000","31.70095","11.11755"
"63.50000","31.75087","11.13228"
"63.60000","31.80103","11.14130"
"63.70000","31.85096","11.15037"
"63.80000","31.90094","11.16876"
"63.90000","31.95105","11.18571"
"64.00000","32.00091","11.20557"
"64.10000","32.05090","11.22488"
"64.20000","32.10088","11.24771"
"64.30000","32.15099","11.26990"
"64.40000","32.20097","11.29370"
"64.50000","32.25095","11.30923"
"64.60000","32.30093","11.32239"
"64.70000","32.35092","11.33956"
"64.80000","32.40102","11.35637"
"64.90000","32.45095","11.37524"
"65.00000","32.50093","11.39537"
"65.10000","32.55091","11.41403"
"65.20000","32.60096","11.43087"
"65.30000","32.65094","11.44636"
"65.40000","32.70099","11.46253"
"65.50000","32.75097","11.47889"
"65.60000","32.80102","11.49779"
"65.70000","32.85094","11.48852"
"65.80000","32.90099","11.50812"
"65.90000","32.95091","11.52511"
"66.00000","33.00095","11.53682"
"66.10000","33.05093","11.55122"
"66.20000","33.10092","11.56833"
"66.30000","33.15091","11.59007"
"66.40000","33.20089","11.61271"
"66.50000","33.25093","11.63469"
"66.60000","33.30098","11.66057"
"66.70000","33.35090","11.68197"
"66.80000","33.40089","11.70244"
"66.90000","33.45093","11.71973"
"67.00000","33.50103","11.73098"
"67.10000","33.55096","11.74056"
"67.20000","33.60106","11.74912"
"67.30000","33.65092","11.76795"
"67.40000","33.70097","11.78514"
"67.50000","33.75089","11.80498"
"67.60000","33.80094","11.82541"
"67.70000","33.85098","11.82410"
"67.80000","33.90091","11.84436"
"67.90000","33.95107","11.86736"
"68.00000","34.00093","11.88786"
"68.10000","34.05091","11.90825"
"68.20000","34.10108","11.92653"
"68.30000","34.15094","11.94546"
"68.40000","34.20093","11.95876"
"68.50000","34.25091","11.97256"
"68.60000","34.30090","11.98446"
"68.70000","34.35100","12.00393"
"68.80000","34.40099","12.02167"
"68.90000","34.45085","12.04229"
"69.00000","34.50101","12.05900"
"69.10000","34.55088","12.07785"
"69.20000","34.60092","12.09975"
"69.30000","34.65096","12.12079"
"69.40000","34.70095","12.13539"
"69.50000","34.75093","12.14708"
"69.60000","34.80104","12.16494"
"69.70000","34.85096","12.15554"
"69.80000","34.90094","12.16968"
"69.90000","34.95098","12.19410"
"70.00000","35.00097","12.21583"
"70.10000","35.05090","12.23620"
"70.20000","35.10088","12.25668"
"70.30000","35.15098","12.27486"
"70.40000","35.20091","12.29279"
"70.50000","35.25095","12.31129"
"70.60000","35.30094","12.33023"
"70.70000","35.35092","12.34610"
"70.80000","35.40096","12.35930"
"70.90000","35.45095","12.37551"
"71.00000","35.50093","12.38950"
"71.10000","35.55091","12.40867"
"71.20000","35.60090","12.42756"
"71.30000","35.65082","12.44956"
"71.40000","35.70099","12.47493"
"71.50000","35.75097","12.49217"
"71.60000","35.80096","12.48897"
"71.70000","35.85106","12.51251"
"71.80000","35.90092","12.53367"
"71.90000","35.95085","12.54773"
"72.00000","36.00095","12.56111"
"72.10000","36.05093","12.57249"
"72.20000","36.10104","12.58527"
"72.30000","36.15090","12.60010"
"72.40000","36.20089","12.61600"
"72.50000","36.25093","12.64251"
"72.60000","36.30091","12.64560"
"72.70000","36.35102","12.66627"
"72.80000","36.40088","12.68513"
"72.90000","36.45093","12.70317"
"73.00000","36.50091","12.72210"
"73.10000","36.55096","12.74233"
"73.20000","36.60094","12.75918"
"73.30000","36.65092","12.77276"
"73.40000","36.70091","12.78662"
"73.50000","36.75089","12.80089"
"73.60000","36.80094","12.80658"
"73.70000","36.85092","12.82273"
"73.80000","36.90096","12.84262"
"73.90000","36.95095","12.86148"
"74.00000","37.00093","12.88201"
"74.10000","37.05092","12.90326"
"74.20000","37.10102","12.92562"
"74.30000","37.15100","12.94963"
"74.40000","37.20087","12.96807"
"74.50000","37.25097","12.97831"
"74.60000","37.30083","12.98950"
"74.70000","37.35094","12.99998"
"74.80000","37.40092","13.01066"
"74.90000","37.45097","13.02053"
"75.00000","37.50095","13.04153"
"75.10000","37.55112","13.06293"
"75.20000","37.60086","13.08261"
"75.30000","37.65097","13.09943"
"75.40000","37.70089","13.11662"
"75.50000","37.75099","13.13342"
"75.60000","37.80098","13.15144"
"75.70000","37.85090","13.17009"
"75.80000","37.90100","13.18314"
"75.90000","37.95099","13.19371"
"76.00000","38.00097","13.21376"
"76.10000","38.05102","13.23382"
"76.20000","38.10094","13.25598"
"76.30000","38.15087","13.25576"
"76.40000","38.20091","13.27509"
"76.50000","38.25095","13.29347"
"76.60000","38.30099","13.31335"
"76.70000","38.35092","13.33490"
"76.80000","38.40090","13.35491"
"76.90000","38.45107","13.37214"
"77.00000","38.50099","13.38408"
"77.10000","38.55092","13.39168"
"77.20000","38.60096","13.39959"
"77.30000","38.65100","13.41599"
"77.40000","38.70093","13.43242"
"77.50000","38.75097","13.43618"
"77.60000","38.80096","13.46046"
"77.70000","38.85100","13.48600"
"77.80000","38.90092","13.50597"
"77.90000","38.95091","13.52553"
"78.00000","39.00095","13.54867"
"78.10000","39.05099","13.56588"
"78.20000","39.10098","13.58594"
"78.30000","39.15096","13.59911"
"78.40000","39.20089","13.61212"
"78.50000","39.25099","13.62478"
"78.60000","39.30103","13.64052"
"78.70000","39.35096","13.64622"
"78.80000","39.40088","13.66239"
"78.90000","39.45093","13.68051"
"79.00000","39.50103","13.69575"
"79.10000","39.55096","13.71132"
"79.20000","39.60094","13.73007"
"79.30000","39.65086","13.75032"
"79.40000","39.70090","13.77339"
"79.50000","39.75089","13.78145"
"79.60000","39.80093","13.80150"
"79.70000","39.85098","13.81311"
"79.80000","39.90096","13.82243"
"79.90000","39.95095","13.84087"
"80.00000","40.00093","13.86168"
"80.10000","40.05091","13.88305"
"80.20000","40.10096","13.89408"
"80.30000","40.15094","13.91356"
"80.40000","40.20093","13.93053"
"80.50000","40.25097","13.94778"
"80.60000","40.30095","13.96363"
"80.70000","40.35106","13.97761"
"80.80000","40.40086","13.98957"
"80.90000","40.45103","14.00011"
"81.00000","40.50089","14.01337"
"81.10000","40.55099","14.01662"
"81.20000","40.60104","14.03456"
"81.30000","40.65096","14.06108"
