End date,"8/16/2018"
Specimen label,"D32L50N6d4"
Maximum Load,"19.30017",N
Extension at Maximum Load,"96.10103",mm
Maximum Slope (Automatic Young's),"0.22871",N/mm
Rate 1,"30.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"79.30000","39.65122","9.06702"
"79.40000","39.70109","9.07165"
"79.50000","39.75113","9.08031"
"79.60000","39.80112","9.09678"
"79.70000","39.85110","9.10812"
"79.80000","39.90102","9.12050"
"79.90000","39.95107","9.13229"
"80.00000","40.00105","9.14426"
"80.10000","40.05116","9.15692"
"80.20000","40.10108","9.16742"
"80.30000","40.15106","9.17831"
"80.40000","40.20105","9.18769"
"80.50000","40.25109","9.20056"
"80.60000","40.30114","9.20975"
"80.70000","40.35112","9.22299"
"80.80000","40.40110","9.23835"
"80.90000","40.45103","9.24669"
"81.00000","40.50113","9.25756"
"81.10000","40.55111","9.26580"
"81.20000","40.60110","9.27458"
"81.30000","40.65108","9.28364"
"81.40000","40.70113","9.29548"
"81.50000","40.75111","9.30579"
"81.60000","40.80110","9.31912"
"81.70000","40.85108","9.33075"
"81.80000","40.90107","9.34266"
"81.90000","40.95111","9.35635"
"82.00000","41.00109","9.36737"
"82.10000","41.05101","9.38119"
"82.20000","41.10112","9.39158"
"82.30000","41.15110","9.40741"
"82.40000","41.20108","9.41919"
"82.50000","41.25107","9.43295"
"82.60000","41.30106","9.43782"
"82.70000","41.35115","9.45323"
"82.80000","41.40115","9.46035"
"82.90000","41.45112","9.46527"
"83.00000","41.50111","9.47237"
"83.10000","41.55103","9.47923"
"83.20000","41.60114","9.48416"
"83.30000","41.65106","9.49321"
"83.40000","41.70111","9.50886"
"83.50000","41.75109","9.52529"
"83.60000","41.80107","9.54266"
"83.70000","41.85112","9.55459"
"83.80000","41.90110","9.57076"
"83.90000","41.95102","9.58226"
"84.00000","42.00113","9.59383"
"84.10000","42.05106","9.60661"
"84.20000","42.10098","9.62091"
"84.30000","42.15108","9.63377"
"84.40000","42.20119","9.64538"
"84.50000","42.25105","9.65709"
"84.60000","42.30116","9.66815"
"84.70000","42.35108","9.67575"
"84.80000","42.40112","9.68688"
"84.90000","42.45110","9.69258"
"85.00000","42.50109","9.69926"
"85.10000","42.55107","9.70574"
"85.20000","42.60106","9.71645"
"85.30000","42.65123","9.72209"
"85.40000","42.70109","9.73552"
"85.50000","42.75101","9.74387"
"85.60000","42.80117","9.75519"
"85.70000","42.85110","9.76570"
"85.80000","42.90114","9.77734"
"85.90000","42.95107","9.78723"
"86.00000","43.00099","9.79835"
"86.10000","43.05109","9.81189"
"86.20000","43.10114","9.83223"
"86.30000","43.15106","9.84775"
"86.40000","43.20105","9.86394"
"86.50000","43.25103","9.87071"
"86.60000","43.30114","9.88174"
"86.70000","43.35112","9.88933"
"86.80000","43.40110","9.89638"
"86.90000","43.45103","9.90437"
"87.00000","43.50125","9.91431"
"87.10000","43.55099","9.92424"
"87.20000","43.60110","9.94164"
"87.30000","43.65108","9.95443"
"87.40000","43.70101","9.97033"
"87.50000","43.75105","9.98195"
"87.60000","43.80098","9.99359"
"87.70000","43.85108","10.00230"
"87.80000","43.90112","10.01196"
"87.90000","43.95111","10.02129"
"88.00000","44.00109","10.03260"
"88.10000","44.05108","10.04212"
"88.20000","44.10106","10.05203"
"88.30000","44.15105","10.06261"
"88.40000","44.20109","10.07225"
"88.50000","44.25101","10.07989"
"88.60000","44.30099","10.08640"
"88.70000","44.35098","10.09578"
"88.80000","44.40114","10.10991"
"88.90000","44.45107","10.12035"
"89.00000","44.50111","10.13381"
"89.10000","44.55116","10.14885"
"89.20000","44.60108","10.16408"
"89.30000","44.65094","10.17512"
"89.40000","44.70110","10.18579"
"89.50000","44.75109","10.19811"
"89.60000","44.80119","10.21400"
"89.70000","44.85106","10.22611"
"89.80000","44.90104","10.24122"
"89.90000","44.95109","10.25514"
"90.00000","45.00101","10.26730"
"90.10000","45.05117","10.28049"
"90.20000","45.10098","10.28478"
"90.30000","45.15102","10.29327"
"90.40000","45.20100","10.29842"
"90.50000","45.25111","10.30254"
"90.60000","45.30116","10.30578"
"90.70000","45.35102","10.31411"
"90.80000","45.40106","10.31990"
"90.90000","45.45105","10.33570"
"91.00000","45.50109","10.34463"
"91.10000","45.55107","10.35810"
"91.20000","45.60112","10.37238"
"91.30000","45.65104","10.38580"
"91.40000","45.70108","10.39797"
"91.50000","45.75107","10.40921"
"91.60000","45.80111","10.42624"
"91.70000","45.85110","10.44050"
"91.80000","45.90102","10.45745"
"91.90000","45.95113","10.46668"
"92.00000","46.00105","10.48011"
"92.10000","46.05109","10.49139"
"92.20000","46.10108","10.49967"
"92.30000","46.15106","10.50949"
"92.40000","46.20105","10.51854"
"92.50000","46.25109","10.52884"
"92.60000","46.30101","10.53847"
"92.70000","46.35118","10.54726"
"92.80000","46.40098","10.55835"
"92.90000","46.45102","10.56749"
"93.00000","46.50113","10.57627"
"93.10000","46.55106","10.58819"
"93.20000","46.60109","10.59572"
"93.30000","46.65114","10.60350"
"93.40000","46.70113","10.61326"
"93.50000","46.75111","10.62224"
"93.60000","46.80109","10.63754"
"93.70000","46.85102","10.65279"
"93.80000","46.90100","10.66704"
"93.90000","46.95110","10.67524"
"94.00000","47.00115","10.69473"
"94.10000","47.05107","10.70239"
"94.20000","47.10106","10.70873"
"94.30000","47.15117","10.71460"
"94.40000","47.20115","10.72942"
"94.50000","47.25107","10.73698"
"94.60000","47.30106","10.74953"
"94.70000","47.35116","10.76335"
"94.80000","47.40108","10.77660"
"94.90000","47.45113","10.79234"
"95.00000","47.50111","10.80103"
"95.10000","47.55109","10.81401"
"95.20000","47.60108","10.82848"
"95.30000","47.65106","10.83927"
"95.40000","47.70105","10.84968"
"95.50000","47.75109","10.86144"
"95.60000","47.80114","10.87069"
"95.70000","47.85117","10.88148"
"95.80000","47.90098","10.88847"
"95.90000","47.95102","10.89634"
"96.00000","48.00113","10.90257"
"96.10000","48.05105","10.90834"
"96.20000","48.10104","10.91350"
"96.30000","48.15108","10.92017"
"96.40000","48.20119","10.92851"
"96.50000","48.25111","10.94610"
"96.60000","48.30103","10.95265"
"96.70000","48.35102","10.96824"
"96.80000","48.40100","10.98219"
"96.90000","48.45111","10.99724"
"97.00000","48.50109","11.00611"
"97.10000","48.55113","11.01697"
"97.20000","48.60106","11.03227"
"97.30000","48.65104","11.04489"
"97.40000","48.70109","11.06088"
"97.50000","48.75101","11.07732"
"97.60000","48.80106","11.09482"
"97.70000","48.85115","11.10613"
"97.80000","48.90108","11.11503"
"97.90000","48.95107","11.12364"
"98.00000","49.00111","11.12896"
"98.10000","49.05109","11.13754"
"98.20000","49.10102","11.14198"
"98.30000","49.15118","11.14845"
"98.40000","49.20105","11.15448"
"98.50000","49.25103","11.16917"
"98.60000","49.30107","11.17535"
"98.70000","49.35112","11.18787"
"98.80000","49.40110","11.20002"
"98.90000","49.45109","11.21167"
"99.00000","49.50113","11.22344"
"99.10000","49.55106","11.23659"
"99.20000","49.60104","11.25003"
"99.30000","49.65102","11.26462"
"99.40000","49.70113","11.27596"
"99.50000","49.75105","11.29245"
"99.60000","49.80110","11.30322"
"99.70000","49.85096","11.31187"
"99.80000","49.90107","11.31900"
"99.90000","49.95104","11.32590"
"100.00000","50.00115","11.33992"
"100.10000","50.05101","11.34827"
"100.20000","50.10106","11.35949"
"100.30000","50.15104","11.37182"
"100.40000","50.20102","11.38413"
"100.50000","50.25113","11.39445"
"100.60000","50.30105","11.40853"
"100.70000","50.35115","11.41559"
"100.80000","50.40114","11.42981"
"100.90000","50.45107","11.43690"
"101.00000","50.50105","11.44675"
"101.10000","50.55109","11.45422"
"101.20000","50.60108","11.46473"
"101.30000","50.65112","11.47719"
"101.40000","50.70111","11.48870"
"101.50000","50.75103","11.50231"
"101.60000","50.80119","11.51104"
"101.70000","50.85111","11.52053"
"101.80000","50.90104","11.52995"
"101.90000","50.95102","11.53539"
"102.00000","51.00107","11.54453"
"102.10000","51.05105","11.55165"
"102.20000","51.10110","11.56512"
"102.30000","51.15114","11.57390"
"102.40000","51.20107","11.58700"
"102.50000","51.25099","11.60139"
"102.60000","51.30109","11.61466"
"102.70000","51.35108","11.62992"
"102.80000","51.40112","11.64318"
"102.90000","51.45105","11.65643"
"103.00000","51.50109","11.67145"
"103.10000","51.55101","11.68530"
"103.20000","51.60112","11.69741"
"103.30000","51.65104","11.70926"
"103.40000","51.70120","11.71790"
"103.50000","51.75107","11.72530"
"103.60000","51.80099","11.73115"
"103.70000","51.85104","11.73867"
"103.80000","51.90120","11.74293"
"103.90000","51.95113","11.75139"
"104.00000","52.00111","11.75444"
"104.10000","52.05104","11.77102"
"104.20000","52.10114","11.77674"
"104.30000","52.15107","11.79038"
"104.40000","52.20104","11.80317"
"104.50000","52.25109","11.81601"
"104.60000","52.30114","11.82537"
"104.70000","52.35118","11.83881"
"104.80000","52.40116","11.85058"
"104.90000","52.45108","11.86351"
"105.00000","52.50119","11.87339"
"105.10000","52.55111","11.88864"
"105.20000","52.60110","11.90267"
"105.30000","52.65102","11.91855"
"105.40000","52.70107","11.92718"
"105.50000","52.75105","11.93856"
"105.60000","52.80115","11.94846"
"105.70000","52.85102","11.95553"
"105.80000","52.90106","11.96458"
"105.90000","52.95116","11.97188"
"106.00000","53.00103","11.98029"
"106.10000","53.05102","11.99048"
"106.20000","53.10106","12.00265"
"106.30000","53.15099","12.00964"
"106.40000","53.20121","12.02055"
"106.50000","53.25107","12.03300"
"106.60000","53.30111","12.04361"
"106.70000","53.35116","12.05381"
"106.80000","53.40114","12.06452"
"106.90000","53.45113","12.07882"
"107.00000","53.50111","12.09106"
"107.10000","53.55116","12.10309"
"107.20000","53.60108","12.11621"
"107.30000","53.65112","12.12849"
"107.40000","53.70110","12.13497"
"107.50000","53.75109","12.14336"
"107.60000","53.80119","12.14827"
"107.70000","53.85106","12.15530"
"107.80000","53.90104","12.16239"
"107.90000","53.95103","12.17568"
"108.00000","54.00113","12.18589"
"108.10000","54.05111","12.19902"
"108.20000","54.10109","12.21194"
"108.30000","54.15114","12.22468"
"108.40000","54.20107","12.23715"
"108.50000","54.25111","12.24984"
"108.60000","54.30103","12.26115"
"108.70000","54.35108","12.27356"
"108.80000","54.40106","12.28217"
"108.90000","54.45111","12.29041"
"109.00000","54.50109","12.30557"
"109.10000","54.55114","12.31433"
"109.20000","54.60111","12.32541"
"109.30000","54.65117","12.33610"
"109.40000","54.70103","12.34718"
"109.50000","54.75107","12.35593"
"109.60000","54.80099","12.36314"
"109.70000","54.85104","12.37131"
"109.80000","54.90115","12.38049"
"109.90000","54.95118","12.39032"
"110.00000","55.00111","12.39869"
"110.10000","55.05104","12.41086"
"110.20000","55.10114","12.42356"
"110.30000","55.15106","12.43647"
"110.40000","55.20111","12.44763"
"110.50000","55.25109","12.45916"
"110.60000","55.30113","12.47241"
"110.70000","55.35130","12.48381"
"110.80000","55.40098","12.49835"
"110.90000","55.45115","12.51185"
"111.00000","55.50107","12.52600"
"111.10000","55.55117","12.53271"
"111.20000","55.60110","12.54424"
"111.30000","55.65102","12.55183"
"111.40000","55.70113","12.56114"
"111.50000","55.75111","12.56930"
"111.60000","55.80103","12.57326"
"111.70000","55.85108","12.57817"
"111.80000","55.90100","12.59034"
"111.90000","55.95110","12.59318"
"112.00000","56.00103","12.60832"
"112.10000","56.05107","12.61949"
"112.20000","56.10106","12.63374"
"112.30000","56.15104","12.64624"
"112.40000","56.20115","12.65723"
"112.50000","56.25107","12.67124"
"112.60000","56.30106","12.68228"
"112.70000","56.35110","12.69192"
"112.80000","56.40114","12.70403"
"112.90000","56.45113","12.71517"
"113.00000","56.50105","12.73043"
"113.10000","56.55109","12.73903"
"113.20000","56.60108","12.75090"
"113.30000","56.65118","12.75958"
"113.40000","56.70105","12.76838"
"113.50000","56.75115","12.77778"
"113.60000","56.80107","12.78403"
"113.70000","56.85112","12.79307"
"113.80000","56.90110","12.80195"
"113.90000","56.95103","12.81215"
"114.00000","57.00107","12.82071"
"114.10000","57.05105","12.83431"
"114.20000","57.10104","12.84200"
"114.30000","57.15108","12.85545"
"114.40000","57.20101","12.86573"
"114.50000","57.25111","12.87746"
"114.60000","57.30104","12.88854"
"114.70000","57.35107","12.90121"
"114.80000","57.40106","12.91307"
"114.90000","57.45111","12.92764"
"115.00000","57.50103","12.94324"
"115.10000","57.55114","12.95594"
"115.20000","57.60106","12.96815"
"115.30000","57.65110","12.97251"
"115.40000","57.70109","12.98037"
"115.50000","57.75113","12.98665"
"115.60000","57.80105","12.99246"
"115.70000","57.85109","12.99875"
"115.80000","57.90102","13.00825"
"115.90000","57.95118","13.02179"
"116.00000","58.00105","13.03271"
"116.10000","58.05103","13.04439"
"116.20000","58.10108","13.05798"
"116.30000","58.15106","13.07048"
"116.40000","58.20110","13.08140"
"116.50000","58.25109","13.09204"
"116.60000","58.30113","13.10161"
"116.70000","58.35112","13.11003"
"116.80000","58.40104","13.12178"
"116.90000","58.45109","13.13173"
"117.00000","58.50113","13.14170"
"117.10000","58.55106","13.15259"
"117.20000","58.60104","13.16300"
"117.30000","58.65102","13.17509"
"117.40000","58.70095","13.18043"
"117.50000","58.75111","13.18875"
"117.60000","58.80103","13.19901"
"117.70000","58.85114","13.20527"
"117.80000","58.90107","13.21511"
"117.90000","58.95098","13.22983"
"118.00000","59.00097","13.24334"
"118.10000","59.05114","13.25381"
"118.20000","59.10106","13.26743"
"118.30000","59.15104","13.27824"
"118.40000","59.20108","13.28866"
"118.50000","59.25101","13.29873"
"118.60000","59.30105","13.31112"
"118.70000","59.35104","13.32285"
"118.80000","59.40120","13.33605"
"118.90000","59.45107","13.34857"
"119.00000","59.50105","13.35971"
"119.10000","59.55104","13.36842"
"119.20000","59.60107","13.37599"
"119.30000","59.65112","13.38412"
"119.40000","59.70105","13.38906"
"119.50000","59.75109","13.39419"
"119.60000","59.80107","13.39843"
"119.70000","59.85112","13.40745"
"119.80000","59.90104","13.41188"
"119.90000","59.95115","13.42476"
"120.00000","60.00101","13.43482"
"120.10000","60.05105","13.44806"
"120.20000","60.10104","13.46274"
"120.30000","60.15115","13.47974"
"120.40000","60.20107","13.48937"
"120.50000","60.25105","13.50413"
"120.60000","60.30116","13.51559"
"120.70000","60.35108","13.52716"
"120.80000","60.40106","13.54032"
"120.90000","60.45111","13.55183"
"121.00000","60.50109","13.56690"
"121.10000","60.55107","13.57563"
"121.20000","60.60106","13.58480"
"121.30000","60.65104","13.59370"
"121.40000","60.70115","13.60158"
"121.50000","60.75107","13.60933"
"121.60000","60.80106","13.61801"
"121.70000","60.85110","13.62371"
"121.80000","60.90108","13.63603"
"121.90000","60.95113","13.64301"
"122.00000","61.00122","13.65495"
"122.10000","61.05110","13.66612"
"122.20000","61.10114","13.67616"
"122.30000","61.15124","13.68420"
"122.40000","61.20110","13.69417"
"122.50000","61.25109","13.70394"
"122.60000","61.30107","13.71062"
"122.70000","61.35118","13.72015"
"122.80000","61.40104","13.73330"
"122.90000","61.45103","13.74781"
"123.00000","61.50107","13.76153"
"123.10000","61.55111","13.77003"
"123.20000","61.60110","13.78802"
"123.30000","61.65108","13.79141"
"123.40000","61.70107","13.80566"
"123.50000","61.75105","13.81146"
"123.60000","61.80115","13.81736"
"123.70000","61.85102","13.82350"
"123.80000","61.90106","13.83679"
"123.90000","61.95105","13.84476"
"124.00000","62.00109","13.85578"
"124.10000","62.05114","13.87000"
"124.20000","62.10112","13.88276"
"124.30000","62.15104","13.89351"
"124.40000","62.20114","13.90440"
"124.50000","62.25101","13.91783"
"124.60000","62.30111","13.92777"
"124.70000","62.35110","13.93697"
"124.80000","62.40102","13.94778"
"124.90000","62.45107","13.95733"
"125.00000","62.50104","13.96879"
"125.10000","62.55109","13.97336"
"125.20000","62.60107","13.98213"
"125.30000","62.65106","13.98873"
"125.40000","62.70104","13.99630"
"125.50000","62.75097","14.00181"
"125.60000","62.80101","14.00743"
"125.70000","62.85112","14.01555"
"125.80000","62.90110","14.02681"
"125.90000","62.95114","14.04171"
"126.00000","63.00107","14.05282"
"126.10000","63.05111","14.06718"
"126.20000","63.10110","14.08400"
"126.30000","63.15108","14.09651"
"126.40000","63.20106","14.10695"
"126.50000","63.25105","14.11696"
"126.60000","63.30109","14.13088"
"126.70000","63.35113","14.13665"
"126.80000","63.40112","14.15270"
"126.90000","63.45110","14.16556"
"127.00000","63.50115","14.17968"
"127.10000","63.55107","14.19155"
"127.20000","63.60094","14.20237"
"127.30000","63.65098","14.21039"
"127.40000","63.70108","14.21519"
"127.50000","63.75113","14.22258"
"127.60000","63.80111","14.22712"
"127.70000","63.85115","14.23033"
"127.80000","63.90102","14.23466"
"127.90000","63.95106","14.24652"
"128.00000","64.00105","14.24737"
"128.10000","64.05109","14.26039"
"128.20000","64.10114","14.26850"
"128.30000","64.15112","14.27915"
"128.40000","64.20104","14.29289"
"128.50000","64.25109","14.30269"
"128.60000","64.30113","14.31288"
"128.70000","64.35117","14.32387"
"128.80000","64.40098","14.34094"
"128.90000","64.45108","14.35070"
"129.00000","64.50113","14.36482"
"129.10000","64.55105","14.38216"
"129.20000","64.60115","14.39513"
"129.30000","64.65108","14.40527"
"129.40000","64.70107","14.40860"
"129.50000","64.75105","14.42065"
"129.60000","64.80103","14.42935"
"129.70000","64.85107","14.43281"
"129.80000","64.90106","14.44437"
"129.90000","64.95098","14.45422"
"130.00000","65.00108","14.46384"
"130.10000","65.05107","14.47512"
"130.20000","65.10112","14.48473"
"130.30000","65.15115","14.49474"
"130.40000","65.20108","14.50867"
"130.50000","65.25119","14.51505"
"130.60000","65.30106","14.52396"
"130.70000","65.35098","14.53123"
"130.80000","65.40102","14.54096"
"130.90000","65.45113","14.54790"
"131.00000","65.50117","14.55836"
"131.10000","65.55109","14.56835"
"131.20000","65.60107","14.57860"
"131.30000","65.65118","14.58933"
"131.40000","65.70110","14.60170"
"131.50000","65.75108","14.61153"
"131.60000","65.80101","14.61803"
"131.70000","65.85105","14.62879"
"131.80000","65.90110","14.63565"
"131.90000","65.95114","14.64076"
"132.00000","66.00112","14.65033"
"132.10000","66.05117","14.66098"
"132.20000","66.10116","14.67237"
"132.30000","66.15096","14.68563"
"132.40000","66.20106","14.69830"
"132.50000","66.25111","14.71284"
"132.60000","66.30103","14.72472"
"132.70000","66.35107","14.73551"
"132.80000","66.40100","14.74511"
"132.90000","66.45110","14.75642"
"133.00000","66.50109","14.76821"
"133.10000","66.55106","14.78038"
"133.20000","66.60105","14.79096"
"133.30000","66.65104","14.80300"
"133.40000","66.70109","14.81187"
"133.50000","66.75119","14.81701"
"133.60000","66.80117","14.82046"
"133.70000","66.85115","14.82680"
"133.80000","66.90108","14.83160"
"133.90000","66.95113","14.83391"
"134.00000","67.00098","14.84285"
"134.10000","67.05109","14.84779"
"134.20000","67.10107","14.85697"
"134.30000","67.15112","14.87125"
"134.40000","67.20116","14.88315"
"134.50000","67.25103","14.89563"
"134.60000","67.30119","14.91116"
"134.70000","67.35106","14.92217"
"134.80000","67.40109","14.93288"
"134.90000","67.45108","14.94075"
"135.00000","67.50107","14.94973"
"135.10000","67.55112","14.96647"
"135.20000","67.60109","14.97124"
"135.30000","67.65114","14.98820"
"135.40000","67.70107","15.00369"
"135.50000","67.75105","15.01842"
"135.60000","67.80115","15.02849"
"135.70000","67.85101","15.03807"
"135.80000","67.90112","15.04310"
"135.90000","67.95104","15.05171"
"136.00000","68.00108","15.05775"
"136.10000","68.05113","15.06442"
"136.20000","68.10111","15.07006"
"136.30000","68.15110","15.07595"
"136.40000","68.20114","15.08453"
"136.50000","68.25113","15.09108"
"136.60000","68.30105","15.09207"
"136.70000","68.35110","15.09082"
"136.80000","68.40108","15.08836"
"136.90000","68.45107","15.10036"
"137.00000","68.50111","15.11078"
"137.10000","68.55103","15.12001"
"137.20000","68.60107","15.13003"
"137.30000","68.65112","15.13975"
"137.40000","68.70116","15.14869"
"137.50000","68.75115","15.16214"
"137.60000","68.80107","15.17386"
"137.70000","68.85105","15.18716"
"137.80000","68.90110","15.19716"
"137.90000","68.95114","15.21458"
"138.00000","69.00118","15.21710"
"138.10000","69.05105","15.23361"
"138.20000","69.10110","15.23630"
"138.30000","69.15096","15.24406"
"138.40000","69.20106","15.24858"
"138.50000","69.25111","15.26056"
"138.60000","69.30115","15.27085"
"138.70000","69.35120","15.27851"
"138.80000","69.40105","15.29264"
"138.90000","69.45104","15.30676"
"139.00000","69.50108","15.31943"
"139.10000","69.55113","15.33218"
"139.20000","69.60105","15.33795"
"139.30000","69.65098","15.35100"
"139.40000","69.70108","15.35838"
"139.50000","69.75101","15.36758"
"139.60000","69.80117","15.37568"
"139.70000","69.85104","15.38409"
"139.80000","69.90102","15.39236"
"139.90000","69.95113","15.40225"
"140.00000","70.00111","15.41110"
"140.10000","70.05109","15.41948"
"140.20000","70.10114","15.42747"
"140.30000","70.15106","15.43520"
"140.40000","70.20116","15.44172"
"140.50000","70.25102","15.44849"
"140.60000","70.30113","15.45488"
"140.70000","70.35106","15.46147"
"140.80000","70.40116","15.47517"
"140.90000","70.45108","15.47879"
"141.00000","70.50113","15.49262"
"141.10000","70.55099","15.50079"
"141.20000","70.60110","15.51295"
"141.30000","70.65102","15.52335"
"141.40000","70.70113","15.53362"
"141.50000","70.75099","15.54506"
"141.60000","70.80109","15.55760"
"141.70000","70.85114","15.56861"
"141.80000","70.90118","15.57916"
"141.90000","70.95110","15.59565"
"142.00000","71.00115","15.60670"
"142.10000","71.05107","15.61476"
"142.20000","71.10105","15.63454"
"142.30000","71.15104","15.63023"
"142.40000","71.20109","15.64991"
"142.50000","71.25118","15.65471"
"142.60000","71.30111","15.65954"
"142.70000","71.35104","15.66379"
"142.80000","71.40108","15.66836"
"142.90000","71.45106","15.67549"
"143.00000","71.50117","15.67647"
"143.10000","71.55103","15.68517"
"143.20000","71.60107","15.69338"
"143.30000","71.65099","15.70592"
"143.40000","71.70110","15.71744"
"143.50000","71.75114","15.72888"
"143.60000","71.80107","15.74128"
"143.70000","71.85099","15.75238"
"143.80000","71.90116","15.76408"
"143.90000","71.95103","15.77227"
"144.00000","72.00107","15.78228"
"144.10000","72.05105","15.79017"
"144.20000","72.10115","15.80247"
"144.30000","72.15102","15.81308"
"144.40000","72.20107","15.82418"
"144.50000","72.25105","15.83476"
"144.60000","72.30115","15.84453"
"144.70000","72.35107","15.85359"
"144.80000","72.40100","15.86022"
"144.90000","72.45098","15.86898"
"145.00000","72.50097","15.87758"
"145.10000","72.55119","15.88630"
"145.20000","72.60106","15.89303"
"145.30000","72.65109","15.90163"
"145.40000","72.70102","15.91028"
"145.50000","72.75101","15.91944"
"145.60000","72.80106","15.92744"
"145.70000","72.85109","15.93510"
"145.80000","72.90102","15.94388"
"145.90000","72.95107","15.95296"
"146.00000","73.00111","15.96147"
"146.10000","73.05103","15.97034"
"146.20000","73.10107","15.98032"
"146.30000","73.15106","15.99399"
"146.40000","73.20116","16.00043"
"146.50000","73.25108","16.01219"
"146.60000","73.30101","16.02291"
"146.70000","73.35100","16.03527"
"146.80000","73.40116","16.04015"
"146.90000","73.45102","16.05132"
"147.00000","73.50107","16.05168"
"147.10000","73.55105","16.05947"
"147.20000","73.60110","16.06901"
"147.30000","73.65108","16.07365"
"147.40000","73.70107","16.08069"
"147.50000","73.75117","16.08490"
"147.60000","73.80103","16.09627"
"147.70000","73.85113","16.10301"
"147.80000","73.90100","16.11666"
"147.90000","73.95104","16.12756"
"148.00000","74.00115","16.14060"
"148.10000","74.05106","16.15297"
"148.20000","74.10105","16.16466"
"148.30000","74.15104","16.17481"
"148.40000","74.20114","16.18418"
"148.50000","74.25113","16.19359"
"148.60000","74.30117","16.20439"
"148.70000","74.35104","16.21317"
"148.80000","74.40102","16.22513"
"148.90000","74.45106","16.23275"
"149.00000","74.50117","16.23977"
"149.10000","74.55109","16.24808"
"149.20000","74.60107","16.25283"
"149.30000","74.65106","16.26366"
"149.40000","74.70110","16.26927"
"149.50000","74.75108","16.27691"
"149.60000","74.80113","16.28220"
"149.70000","74.85106","16.28837"
"149.80000","74.90115","16.29783"
"149.90000","74.95108","16.30505"
"150.00000","75.00101","16.31407"
"150.10000","75.05117","16.32238"
"150.20000","75.10109","16.33365"
"150.30000","75.15114","16.34417"
"150.40000","75.20113","16.35362"
"150.50000","75.25111","16.36165"
"150.60000","75.30109","16.37316"
"150.70000","75.35114","16.38227"
"150.80000","75.40106","16.39085"
"150.90000","75.45110","16.40001"
"151.00000","75.50108","16.41088"
"151.10000","75.55107","16.42421"
"151.20000","75.60100","16.43672"
"151.30000","75.65110","16.44448"
"151.40000","75.70114","16.45650"
"151.50000","75.75107","16.46779"
"151.60000","75.80106","16.47413"
"151.70000","75.85116","16.47917"
"151.80000","75.90102","16.48501"
"151.90000","75.95107","16.48932"
"152.00000","76.00117","16.49705"
"152.10000","76.05109","16.50093"
"152.20000","76.10114","16.50680"
"152.30000","76.15112","16.51270"
"152.40000","76.20104","16.52619"
"152.50000","76.25109","16.53168"
"152.60000","76.30101","16.54362"
"152.70000","76.35105","16.55394"
"152.80000","76.40110","16.56534"
"152.90000","76.45114","16.57702"
"153.00000","76.50112","16.58775"
"153.10000","76.55111","16.59777"
"153.20000","76.60104","16.60728"
"153.30000","76.65114","16.61932"
"153.40000","76.70112","16.62704"
"153.50000","76.75105","16.63608"
"153.60000","76.80103","16.64839"
"153.70000","76.85114","16.65445"
"153.80000","76.90118","16.66467"
"153.90000","76.95110","16.67119"
"154.00000","77.00109","16.67884"
"154.10000","77.05107","16.68633"
"154.20000","77.10099","16.69348"
"154.30000","77.15098","16.69974"
"154.40000","77.20114","16.70724"
"154.50000","77.25107","16.71381"
"154.60000","77.30105","16.72261"
"154.70000","77.35109","16.73072"
"154.80000","77.40102","16.73968"
"154.90000","77.45100","16.74836"
"155.00000","77.50111","16.75705"
"155.10000","77.55109","16.76617"
"155.20000","77.60101","16.77465"
"155.30000","77.65106","16.78355"
"155.40000","77.70110","16.79208"
"155.50000","77.75114","16.80226"
"155.60000","77.80107","16.81169"
"155.70000","77.85112","16.82114"
"155.80000","77.90109","16.83099"
"155.90000","77.95120","16.83999"
"156.00000","78.00107","16.85256"
"156.10000","78.05111","16.86287"
"156.20000","78.10116","16.87279"
"156.30000","78.15114","16.87484"
"156.40000","78.20107","16.89287"
"156.50000","78.25111","16.89544"
"156.60000","78.30103","16.90515"
"156.70000","78.35114","16.90854"
"156.80000","78.40112","16.91324"
"156.90000","78.45104","16.92174"
"157.00000","78.50096","16.92887"
"157.10000","78.55101","16.93188"
"157.20000","78.60110","16.94450"
"157.30000","78.65109","16.95361"
"157.40000","78.70109","16.96630"
"157.50000","78.75101","16.97524"
"157.60000","78.80105","16.98666"
"157.70000","78.85103","16.99309"
"157.80000","78.90108","17.00569"
"157.90000","78.95105","17.01320"
"158.00000","79.00105","17.02344"
"158.10000","79.05116","17.03095"
"158.20000","79.10107","17.03951"
"158.30000","79.15105","17.04927"
"158.40000","79.20110","17.05590"
"158.50000","79.25109","17.06464"
"158.60000","79.30101","17.07068"
"158.70000","79.35111","17.07614"
"158.80000","79.40110","17.08224"
"158.90000","79.45108","17.08997"
"159.00000","79.50119","17.09553"
"159.10000","79.55098","17.10378"
"159.20000","79.60110","17.10915"
"159.30000","79.65114","17.11586"
"159.40000","79.70113","17.12357"
"159.50000","79.75105","17.13350"
"159.60000","79.80109","17.14174"
"159.70000","79.85114","17.15352"
"159.80000","79.90112","17.16214"
"159.90000","79.95103","17.17314"
"160.00000","80.00108","17.17967"
"160.10000","80.05113","17.19155"
"160.20000","80.10117","17.19896"
"160.30000","80.15097","17.20873"
"160.40000","80.20102","17.21707"
"160.50000","80.25107","17.22828"
"160.60000","80.30106","17.23822"
"160.70000","80.35103","17.24700"
