End date,"8/16/2018"
Specimen label,"D32L50N10d4"
"6.50000","3.25100","0.43423"
"6.60000","3.30098","0.44353"
"6.70000","3.35096","0.44968"
"6.80000","3.40101","0.45777"
"6.90000","3.45099","0.46147"
"7.00000","3.50110","0.47022"
"7.10000","3.55096","0.47604"
"7.20000","3.60100","0.48033"
"7.30000","3.65093","0.48894"
"7.40000","3.70103","0.49834"
"7.50000","3.75102","0.50299"
"7.60000","3.80094","0.51212"
"7.70000","3.85104","0.51801"
"7.80000","3.90103","0.52706"
"7.90000","3.95101","0.53567"
"8.00000","4.00100","0.54279"
"8.10000","4.05104","0.55043"
"8.20000","4.10108","0.55836"
"8.30000","4.15101","0.56227"
"8.40000","4.20093","0.57210"
"8.50000","4.25110","0.57941"
"8.60000","4.30096","0.58364"
"8.70000","4.35100","0.58890"
"8.80000","4.40105","0.59327"
"8.90000","4.45097","0.59799"
"9.00000","4.50102","0.60304"
"9.10000","4.55100","0.60780"
"9.20000","4.60104","0.61255"
"9.30000","4.65103","0.61721"
"9.40000","4.70107","0.62154"
"9.50000","4.75094","0.62819"
"9.60000","4.80098","0.63606"
"9.70000","4.85102","0.63936"
"9.80000","4.90107","0.64564"
"9.90000","4.95099","0.64946"
"10.00000","5.00098","0.66219"
"10.10000","5.05108","0.66946"
"10.20000","5.10106","0.67571"
"10.30000","5.15099","0.68510"
"10.40000","5.20103","0.69237"
"10.50000","5.25108","0.69934"
"10.60000","5.30106","0.70627"
"10.70000","5.35098","0.71451"
"10.80000","5.40103","0.71849"
"10.90000","5.45107","0.72578"
"11.00000","5.50100","0.73365"
"11.10000","5.55098","0.74050"
"11.20000","5.60102","0.74391"
"11.30000","5.65101","0.75428"
"11.40000","5.70105","0.76365"
"11.50000","5.75110","0.76994"
"11.60000","5.80096","0.77447"
"11.70000","5.85100","0.78005"
"11.80000","5.90099","0.78848"
"11.90000","5.95097","0.79156"
"12.00000","6.00096","0.79686"
"12.10000","6.05100","0.80112"
"12.20000","6.10110","0.80716"
"12.30000","6.15103","0.81436"
"12.40000","6.20095","0.81981"
"12.50000","6.25100","0.82475"
"12.60000","6.30092","0.83078"
"12.70000","6.35102","0.83766"
"12.80000","6.40101","0.84373"
"12.90000","6.45105","0.85006"
"13.00000","6.50104","0.85896"
"13.10000","6.55102","0.86405"
"13.20000","6.60100","0.87193"
"13.30000","6.65093","0.87854"
"13.40000","6.70097","0.88780"
"13.50000","6.75102","0.89350"
"13.60000","6.80106","0.90104"
"13.70000","6.85098","0.90733"
"13.80000","6.90103","0.91454"
"13.90000","6.95101","0.92116"
"14.00000","7.00100","0.92824"
"14.10000","7.05110","0.93471"
"14.20000","7.10096","0.94070"
"14.30000","7.15095","0.95068"
"14.40000","7.20105","0.95884"
"14.50000","7.25104","0.96658"
"14.60000","7.30102","0.97509"
"14.70000","7.35100","0.98236"
"14.80000","7.40105","0.99018"
"14.90000","7.45103","0.99591"
"15.00000","7.50090","1.00137"
"15.10000","7.55100","1.00392"
"15.20000","7.60104","1.00934"
"15.30000","7.65097","1.01512"
"15.40000","7.70101","1.01817"
"15.50000","7.75088","1.02091"
"15.60000","7.80098","1.02372"
"15.70000","7.85102","1.03047"
"15.80000","7.90113","1.03803"
"15.90000","7.95093","1.04058"
"16.00000","8.00098","1.04716"
"16.10000","8.05096","1.05503"
"16.20000","8.10094","1.06124"
"16.30000","8.15105","1.06785"
"16.40000","8.20103","1.07615"
"16.50000","8.25113","1.08560"
"16.60000","8.30112","1.09114"
"16.70000","8.35098","1.10015"
"16.80000","8.40097","1.10780"
"16.90000","8.45101","1.11735"
"17.00000","8.50105","1.12441"
"17.10000","8.55104","1.13050"
"17.20000","8.60102","1.13813"
"17.30000","8.65095","1.14637"
"17.40000","8.70111","1.15550"
"17.50000","8.75103","1.16290"
"17.60000","8.80102","1.16791"
"17.70000","8.85094","1.17732"
"17.80000","8.90099","1.18364"
"17.90000","8.95097","1.18944"
"18.00000","9.00108","1.19865"
"18.10000","9.05106","1.20379"
"18.20000","9.10104","1.20838"
"18.30000","9.15091","1.21340"
"18.40000","9.20101","1.21648"
"18.50000","9.25100","1.22281"
"18.60000","9.30104","1.22774"
"18.70000","9.35096","1.23197"
"18.80000","9.40101","1.23744"
"18.90000","9.45099","1.24221"
"19.00000","9.50098","1.24678"
"19.10000","9.55102","1.25488"
"19.20000","9.60106","1.25844"
"19.30000","9.65099","1.26561"
"19.40000","9.70097","1.26977"
"19.50000","9.75096","1.27917"
"19.60000","9.80112","1.28943"
"19.70000","9.85098","1.29507"
"19.80000","9.90097","1.29890"
"19.90000","9.95101","1.30578"
"20.00000","10.00105","1.31205"
"20.10000","10.05104","1.31781"
"20.20000","10.10102","1.32572"
"20.30000","10.15101","1.33073"
"20.40000","10.20111","1.33914"
"20.50000","10.25103","1.34777"
"20.60000","10.30102","1.35475"
"20.70000","10.35100","1.36294"
"20.80000","10.40111","1.37005"
"20.90000","10.45103","1.37907"
"21.00000","10.50101","1.38829"
"21.10000","10.55094","1.39436"
"21.20000","10.60098","1.39995"
"21.30000","10.65097","1.40916"
"21.40000","10.70101","1.41361"
"21.50000","10.75099","1.41901"
"21.60000","10.80092","1.42410"
"21.70000","10.85114","1.42972"
"21.80000","10.90095","1.43510"
"21.90000","10.95099","1.44058"
"22.00000","11.00097","1.44634"
"22.10000","11.05096","1.45187"
"22.20000","11.10106","1.45777"
"22.30000","11.15099","1.46340"
"22.40000","11.20109","1.46822"
"22.50000","11.25107","1.47521"
"22.60000","11.30106","1.48289"
"22.70000","11.35104","1.48978"
"22.80000","11.40103","1.49716"
"22.90000","11.45107","1.50356"
"23.00000","11.50105","1.51189"
"23.10000","11.55110","1.51893"
"23.20000","11.60102","1.52597"
"23.30000","11.65101","1.53395"
"23.40000","11.70105","1.54022"
"23.50000","11.75104","1.54670"
"23.60000","11.80102","1.55241"
"23.70000","11.85100","1.55968"
"23.80000","11.90111","1.56508"
"23.90000","11.95109","1.57357"
"24.00000","12.00101","1.57908"
"24.10000","12.05106","1.58609"
"24.20000","12.10098","1.59230"
"24.30000","12.15103","1.60125"
"24.40000","12.20095","1.60631"
"24.50000","12.25099","1.61048"
"24.60000","12.30104","1.61503"
"24.70000","12.35108","1.61985"
"24.80000","12.40101","1.62464"
"24.90000","12.45105","1.63124"
"25.00000","12.50098","1.62984"
"25.10000","12.55108","1.63725"
"25.20000","12.60094","1.64689"
"25.30000","12.65105","1.65185"
"25.40000","12.70097","1.65866"
"25.50000","12.75101","1.66860"
"25.60000","12.80106","1.67444"
"25.70000","12.85110","1.68250"
"25.80000","12.90103","1.68992"
"25.90000","12.95101","1.69712"
"26.00000","13.00111","1.70495"
"26.10000","13.05104","1.71308"
"26.20000","13.10102","1.72240"
"26.30000","13.15101","1.72920"
"26.40000","13.20105","1.73724"
"26.50000","13.25115","1.74463"
"26.60000","13.30090","1.75110"
"26.70000","13.35100","1.76288"
"26.80000","13.40105","1.76716"
"26.90000","13.45109","1.77391"
"27.00000","13.50102","1.78405"
"27.10000","13.55100","1.78832"
"27.20000","13.60098","1.79690"
"27.30000","13.65103","1.80302"
"27.40000","13.70107","1.81307"
"27.50000","13.75100","1.81432"
"27.60000","13.80098","1.82214"
"27.70000","13.85102","1.82858"
"27.80000","13.90095","1.83288"
"27.90000","13.95105","1.83686"
"28.00000","14.00103","1.84030"
"28.10000","14.05102","1.84419"
"28.20000","14.10106","1.84685"
"28.30000","14.15099","1.85040"
"28.40000","14.20097","1.85289"
"28.50000","14.25107","1.85584"
"28.60000","14.30100","1.86182"
"28.70000","14.35110","1.86336"
"28.80000","14.40097","1.87236"
"28.90000","14.45101","1.87965"
"29.00000","14.50100","1.88616"
"29.10000","14.55110","1.89189"
"29.20000","14.60102","1.89905"
"29.30000","14.65107","1.90942"
"29.40000","14.70099","1.91328"
"29.50000","14.75104","1.92016"
"29.60000","14.80102","1.92839"
"29.70000","14.85100","1.93987"
"29.80000","14.90099","1.94634"
"29.90000","14.95103","1.95713"
"30.00000","15.00095","1.96165"
"30.10000","15.05106","1.97335"
"30.20000","15.10098","1.98178"
"30.30000","15.15103","1.98922"
"30.40000","15.20095","1.99652"
"30.50000","15.25099","2.00328"
"30.60000","15.30104","2.01219"
"30.70000","15.35108","2.01859"
"30.80000","15.40095","2.02660"
"30.90000","15.45105","2.03074"
"31.00000","15.50092","2.04145"
"31.10000","15.55102","2.04286"
"31.20000","15.60100","2.05048"
"31.30000","15.65105","2.05536"
"31.40000","15.70097","2.06033"
"31.50000","15.75101","2.06488"
"31.60000","15.80094","2.06944"
"31.70000","15.85110","2.07636"
"31.80000","15.90103","2.08271"
"31.90000","15.95095","2.08968"
"32.00000","16.00099","2.09572"
"32.10000","16.05104","2.10290"
"32.20000","16.10108","2.10904"
"32.30000","16.15100","2.11364"
"32.40000","16.20105","2.12019"
"32.50000","16.25103","2.12724"
"32.60000","16.30096","2.13212"
"32.70000","16.35100","2.13809"
"32.80000","16.40099","2.14209"
"32.90000","16.45103","2.14989"
"33.00000","16.50107","2.15407"
"33.10000","16.55100","2.16285"
"33.20000","16.60086","2.16806"
"33.30000","16.65103","2.17608"
"33.40000","16.70095","2.18221"
"33.50000","16.75105","2.18813"
"33.60000","16.80098","2.19693"
"33.70000","16.85096","2.20239"
"33.80000","16.90095","2.21246"
"33.90000","16.95105","2.21739"
"34.00000","17.00097","2.22208"
"34.10000","17.05102","2.23149"
"34.20000","17.10100","2.23706"
"34.30000","17.15092","2.24223"
"34.40000","17.20091","2.24974"
"34.50000","17.25096","2.25384"
"34.60000","17.30112","2.26072"
"34.70000","17.35098","2.26644"
"34.80000","17.40097","2.27354"
"34.90000","17.45095","2.27868"
"35.00000","17.50100","2.28542"
"35.10000","17.55110","2.29309"
"35.20000","17.60096","2.29709"
"35.30000","17.65101","2.30851"
"35.40000","17.70099","2.31523"
"35.50000","17.75097","2.32263"
"35.60000","17.80102","2.32952"
"35.70000","17.85106","2.33777"
"35.80000","17.90099","2.34617"
"35.90000","17.95109","2.35467"
"36.00000","18.00096","2.36192"
"36.10000","18.05106","2.36972"
"36.20000","18.10098","2.37969"
"36.30000","18.15097","2.38447"
"36.40000","18.20107","2.39076"
"36.50000","18.25105","2.39791"
"36.60000","18.30098","2.40375"
"36.70000","18.35102","2.41010"
"36.80000","18.40095","2.41607"
"36.90000","18.45105","2.42599"
"37.00000","18.50097","2.42685"
"37.10000","18.55090","2.43250"
"37.20000","18.60106","2.43824"
"37.30000","18.65099","2.44179"
"37.40000","18.70097","2.44413"
"37.50000","18.75101","2.44769"
"37.60000","18.80100","2.45119"
"37.70000","18.85098","2.45488"
"37.80000","18.90115","2.45843"
"37.90000","18.95101","2.46252"
"38.00000","19.00105","2.46603"
"38.10000","19.05116","2.47306"
"38.20000","19.10108","2.47982"
"38.30000","19.15101","2.48599"
"38.40000","19.20099","2.49439"
"38.50000","19.25109","2.50294"
"38.60000","19.30102","2.51228"
"38.70000","19.35094","2.51773"
"38.80000","19.40099","2.53024"
"38.90000","19.45103","2.53516"
"39.00000","19.50101","2.54254"
"39.10000","19.55106","2.54740"
"39.20000","19.60104","2.55778"
"39.30000","19.65103","2.56732"
"39.40000","19.70107","2.57419"
"39.50000","19.75093","2.58868"
"39.60000","19.80098","2.59090"
"39.70000","19.85096","2.60076"
"39.80000","19.90100","2.60834"
"39.90000","19.95105","2.61442"
"40.00000","20.00103","2.62345"
"40.10000","20.05102","2.62926"
"40.20000","20.10112","2.63849"
"40.30000","20.15093","2.64412"
"40.40000","20.20103","2.65572"
"40.50000","20.25101","2.66109"
"40.60000","20.30100","2.66684"
"40.70000","20.35092","2.67216"
"40.80000","20.40102","2.67466"
"40.90000","20.45101","2.67907"
"41.00000","20.50093","2.68378"
"41.10000","20.55098","2.68688"
"41.20000","20.60102","2.69076"
"41.30000","20.65094","2.69534"
"41.40000","20.70093","2.69853"
"41.50000","20.75109","2.70294"
"41.60000","20.80102","2.71018"
"41.70000","20.85106","2.71514"
"41.80000","20.90099","2.71921"
"41.90000","20.95103","2.72431"
"42.00000","21.00101","2.73051"
"42.10000","21.05100","2.73774"
"42.20000","21.10104","2.74320"
"42.30000","21.15097","2.75252"
"42.40000","21.20101","2.75778"
"42.50000","21.25105","2.76311"
"42.60000","21.30104","2.77087"
"42.70000","21.35096","2.78098"
"42.80000","21.40112","2.78923"
"42.90000","21.45099","2.79807"
"43.00000","21.50097","2.80578"
"43.10000","21.55090","2.81305"
"43.20000","21.60100","2.82202"
"43.30000","21.65111","2.83178"
"43.40000","21.70109","2.83449"
"43.50000","21.75107","2.84331"
"43.60000","21.80100","2.85093"
"43.70000","21.85104","2.85731"
"43.80000","21.90096","2.86351"
"43.90000","21.95107","2.87149"
"44.00000","22.00105","2.87621"
"44.10000","22.05104","2.88115"
"44.20000","22.10102","2.88671"
"44.30000","22.15101","2.89293"
"44.40000","22.20105","2.89865"
"44.50000","22.25109","2.90346"
"44.60000","22.30096","2.90827"
"44.70000","22.35100","2.91584"
"44.80000","22.40099","2.92394"
"44.90000","22.45091","2.93420"
"45.00000","22.50113","2.94200"
"45.10000","22.55100","2.95041"
"45.20000","22.60104","2.95505"
"45.30000","22.65097","2.96384"
"45.40000","22.70101","2.97128"
"45.50000","22.75105","2.97681"
"45.60000","22.80104","2.98164"
"45.70000","22.85096","2.98938"
"45.80000","22.90101","2.99283"
"45.90000","22.95099","3.00028"
"46.00000","23.00103","3.00578"
"46.10000","23.05107","3.00773"
"46.20000","23.10106","3.01715"
"46.30000","23.15111","3.02238"
"46.40000","23.20097","3.02743"
"46.50000","23.25089","3.03384"
"46.60000","23.30094","3.03818"
"46.70000","23.35104","3.04570"
"46.80000","23.40103","3.05035"
"46.90000","23.45107","3.05542"
"47.00000","23.50099","3.06022"
"47.10000","23.55103","3.06516"
"47.20000","23.60108","3.07055"
"47.30000","23.65107","3.07559"
"47.40000","23.70099","3.08126"
"47.50000","23.75097","3.08563"
"47.60000","23.80107","3.09283"
"47.70000","23.85100","3.09818"
"47.80000","23.90099","3.10387"
"47.90000","23.95103","3.11118"
"48.00000","24.00113","3.11665"
"48.10000","24.05088","3.12324"
"48.20000","24.10098","3.13369"
"48.30000","24.15102","3.14055"
"48.40000","24.20101","3.14858"
"48.50000","24.25105","3.15655"
"48.60000","24.30098","3.16663"
"48.70000","24.35096","3.17401"
"48.80000","24.40107","3.18260"
"48.90000","24.45105","3.19200"
"49.00000","24.50097","3.19987"
"49.10000","24.55096","3.21024"
"49.20000","24.60094","3.21502"
"49.30000","24.65105","3.22398"
"49.40000","24.70103","3.23066"
"49.50000","24.75101","3.23898"
"49.60000","24.80100","3.24528"
"49.70000","24.85104","3.25414"
"49.80000","24.90090","3.26072"
"49.90000","24.95101","3.26406"
"50.00000","25.00099","3.27175"
"50.10000","25.05104","3.27946"
"50.20000","25.10114","3.28022"
"50.30000","25.15095","3.28353"
"50.40000","25.20105","3.28698"
"50.50000","25.25103","3.28981"
"50.60000","25.30114","3.29434"
"50.70000","25.35100","3.29676"
"50.80000","25.40099","3.30006"
"50.90000","25.45097","3.30399"
"51.00000","25.50101","3.30900"
"51.10000","25.55106","3.31360"
"51.20000","25.60104","3.32211"
"51.30000","25.65097","3.33303"
"51.40000","25.70113","3.33810"
"51.50000","25.75100","3.34465"
"51.60000","25.80110","3.35317"
"51.70000","25.85096","3.36206"
"51.80000","25.90107","3.36885"
"51.90000","25.95105","3.37690"
"52.00000","26.00103","3.38503"
"52.10000","26.05108","3.39083"
"52.20000","26.10100","3.39937"
"52.30000","26.15099","3.40774"
"52.40000","26.20103","3.41493"
"52.50000","26.25101","3.42298"
"52.60000","26.30100","3.42939"
"52.70000","26.35104","3.43681"
"52.80000","26.40108","3.44535"
"52.90000","26.45095","3.45279"
"53.00000","26.50099","3.46064"
"53.10000","26.55104","3.46353"
"53.20000","26.60102","3.47583"
"53.30000","26.65112","3.48165"
"53.40000","26.70099","3.48742"
"53.50000","26.75103","3.49584"
"53.60000","26.80114","3.50086"
"53.70000","26.85106","3.50668"
"53.80000","26.90110","3.50928"
"53.90000","26.95103","3.51435"
"54.00000","27.00107","3.51971"
"54.10000","27.05094","3.52428"
"54.20000","27.10104","3.52788"
"54.30000","27.15102","3.53506"
"54.40000","27.20113","3.54075"
"54.50000","27.25111","3.54784"
"54.60000","27.30098","3.55473"
"54.70000","27.35102","3.55819"
"54.80000","27.40100","3.56658"
"54.90000","27.45111","3.57201"
"55.00000","27.50097","3.57865"
"55.10000","27.55096","3.58356"
"55.20000","27.60100","3.59009"
"55.30000","27.65093","3.59570"
"55.40000","27.70103","3.60305"
"55.50000","27.75095","3.60783"
"55.60000","27.80094","3.61582"
"55.70000","27.85104","3.62376"
"55.80000","27.90103","3.62892"
"55.90000","27.95101","3.63575"
"56.00000","28.00105","3.64419"
"56.10000","28.05103","3.65045"
"56.20000","28.10108","3.65934"
"56.30000","28.15095","3.66724"
"56.40000","28.20099","3.67118"
"56.50000","28.25097","3.67685"
"56.60000","28.30108","3.68075"
"56.70000","28.35100","3.68672"
"56.80000","28.40104","3.69298"
"56.90000","28.45097","3.69862"
"57.00000","28.50107","3.70308"
"57.10000","28.55100","3.70964"
"57.20000","28.60110","3.71538"
"57.30000","28.65091","3.72056"
"57.40000","28.70107","3.72735"
"57.50000","28.75105","3.73859"
"57.60000","28.80110","3.74331"
"57.70000","28.85102","3.74761"
"57.80000","28.90106","3.75955"
"57.90000","28.95105","3.76777"
"58.00000","29.00097","3.77831"
"58.10000","29.05096","3.78518"
"58.20000","29.10100","3.79075"
"58.30000","29.15110","3.80189"
"58.40000","29.20103","3.80940"
"58.50000","29.25101","3.81404"
"58.60000","29.30094","3.81962"
"58.70000","29.35098","3.82740"
"58.80000","29.40109","3.83467"
"58.90000","29.45101","3.84142"
"59.00000","29.50105","3.84435"
"59.10000","29.55092","3.85230"
"59.20000","29.60096","3.85811"
"59.30000","29.65107","3.86578"
"59.40000","29.70099","3.87115"
"59.50000","29.75097","3.87594"
"59.60000","29.80114","3.88234"
"59.70000","29.85100","3.88710"
"59.80000","29.90099","3.89155"
"59.90000","29.95103","3.89592"
"60.00000","30.00107","3.89953"
"60.10000","30.05094","3.90510"
"60.20000","30.10098","3.91102"
"60.30000","30.15096","3.91544"
"60.40000","30.20107","3.92026"
"60.50000","30.25105","3.92604"
"60.60000","30.30092","3.93254"
"60.70000","30.35090","3.93642"
"60.80000","30.40088","3.94415"
"60.90000","30.45105","3.94882"
"61.00000","30.50103","3.95804"
"61.10000","30.55102","3.96499"
"61.20000","30.60100","3.97238"
"61.30000","30.65098","3.98066"
"61.40000","30.70103","3.98932"
"61.50000","30.75107","3.99649"
"61.60000","30.80094","4.00294"
"61.70000","30.85098","4.01093"
"61.80000","30.90108","4.01937"
"61.90000","30.95095","4.02703"
"62.00000","31.00105","4.03437"
"62.10000","31.05098","4.04300"
"62.20000","31.10108","4.05105"
"62.30000","31.15101","4.05827"
"62.40000","31.20093","4.06667"
"62.50000","31.25085","4.07445"
"62.60000","31.30113","4.08270"
"62.70000","31.35100","4.09078"
"62.80000","31.40098","4.09464"
"62.90000","31.45097","4.10282"
"63.00000","31.50095","4.10688"
"63.10000","31.55100","4.10675"
"63.20000","31.60098","4.11348"
"63.30000","31.65108","4.11809"
"63.40000","31.70095","4.12188"
"63.50000","31.75111","4.12772"
"63.60000","31.80091","4.12587"
"63.70000","31.85096","4.13571"
"63.80000","31.90106","4.14585"
"63.90000","31.95099","4.14482"
"64.00000","32.00103","4.15258"
"64.10000","32.05101","4.15894"
"64.20000","32.10100","4.16570"
"64.30000","32.15099","4.17405"
"64.40000","32.20103","4.18139"
"64.50000","32.25101","4.18837"
"64.60000","32.30093","4.19615"
"64.70000","32.35098","4.20202"
"64.80000","32.40108","4.21138"
"64.90000","32.45107","4.21987"
"65.00000","32.50099","4.22175"
"65.10000","32.55104","4.23139"
"65.20000","32.60102","4.23770"
"65.30000","32.65094","4.24143"
"65.40000","32.70105","4.25160"
"65.50000","32.75103","4.26007"
"65.60000","32.80107","4.26613"
"65.70000","32.85106","4.27416"
"65.80000","32.90086","4.27724"
"65.90000","32.95109","4.28503"
"66.00000","33.00101","4.29241"
"66.10000","33.05106","4.29693"
"66.20000","33.10104","4.30297"
"66.30000","33.15102","4.30833"
"66.40000","33.20095","4.31434"
"66.50000","33.25111","4.31984"
"66.60000","33.30098","4.32520"
"66.70000","33.35108","4.33158"
"66.80000","33.40100","4.33683"
"66.90000","33.45111","4.34227"
"67.00000","33.50097","4.34703"
"67.10000","33.55101","4.35254"
"67.20000","33.60106","4.35838"
"67.30000","33.65098","4.36890"
"67.40000","33.70091","4.37483"
"67.50000","33.75101","4.38452"
"67.60000","33.80100","4.38937"
"67.70000","33.85098","4.39293"
"67.80000","33.90102","4.40351"
"67.90000","33.95101","4.40779"
"68.00000","34.00099","4.41458"
"68.10000","34.05103","4.42071"
"68.20000","34.10096","4.42618"
"68.30000","34.15106","4.43260"
"68.40000","34.20099","4.44038"
"68.50000","34.25097","4.44531"
"68.60000","34.30102","4.45669"
"68.70000","34.35106","4.46528"
"68.80000","34.40104","4.47158"
"68.90000","34.45103","4.47939"
"69.00000","34.50089","4.48748"
"69.10000","34.55111","4.49647"
"69.20000","34.60104","4.50289"
"69.30000","34.65096","4.50618"
"69.40000","34.70095","4.50981"
"69.50000","34.75105","4.51810"
"69.60000","34.80109","4.52151"
"69.70000","34.85102","4.52515"
"69.80000","34.90100","4.52970"
"69.90000","34.95105","4.53483"
"70.00000","35.00097","4.53976"
"70.10000","35.05095","4.54476"
"70.20000","35.10100","4.54995"
"70.30000","35.15104","4.55606"
"70.40000","35.20103","4.56228"
"70.50000","35.25101","4.56700"
"70.60000","35.30094","4.57712"
"70.70000","35.35092","4.58529"
"70.80000","35.40102","4.59247"
"70.90000","35.45101","4.60198"
"71.00000","35.50099","4.61010"
"71.10000","35.55103","4.61851"
"71.20000","35.60102","4.62571"
"71.30000","35.65106","4.63444"
"71.40000","35.70099","4.63860"
"71.50000","35.75109","4.64588"
"71.60000","35.80096","4.65425"
"71.70000","35.85112","4.65886"
"71.80000","35.90099","4.66270"
"71.90000","35.95103","4.67159"
"72.00000","36.00107","4.68079"
"72.10000","36.05106","4.68669"
"72.20000","36.10104","4.69569"
"72.30000","36.15102","4.69766"
"72.40000","36.20095","4.70852"
"72.50000","36.25099","4.71245"
"72.60000","36.30104","4.71665"
"72.70000","36.35102","4.72106"
"72.80000","36.40100","4.72471"
"72.90000","36.45105","4.72945"
"73.00000","36.50109","4.73209"
"73.10000","36.55102","4.73768"
"73.20000","36.60100","4.74379"
"73.30000","36.65099","4.74758"
"73.40000","36.70097","4.75440"
"73.50000","36.75095","4.76294"
"73.60000","36.80099","4.76968"
"73.70000","36.85104","4.77600"
"73.80000","36.90102","4.78377"
"73.90000","36.95113","4.79060"
"74.00000","37.00093","4.79923"
"74.10000","37.05098","4.80349"
"74.20000","37.10108","4.81109"
"74.30000","37.15107","4.81810"
"74.40000","37.20099","4.82323"
"74.50000","37.25103","4.83193"
"74.60000","37.30101","4.83784"
"74.70000","37.35100","4.84655"
"74.80000","37.40110","4.85161"
"74.90000","37.45097","4.86099"
"75.00000","37.50101","4.86909"
"75.10000","37.55106","4.87181"
"75.20000","37.60098","4.88023"
"75.30000","37.65097","4.89030"
"75.40000","37.70107","4.90087"
"75.50000","37.75105","4.90337"
"75.60000","37.80109","4.90945"
"75.70000","37.85096","4.91644"
"75.80000","37.90106","4.92479"
"75.90000","37.95105","4.92756"
"76.00000","38.00103","4.93190"
"76.10000","38.05090","4.93966"
"76.20000","38.10094","4.94141"
"76.30000","38.15099","4.94485"
"76.40000","38.20103","4.94796"
"76.50000","38.25101","4.95048"
"76.60000","38.30099","4.95614"
"76.70000","38.35092","4.96260"
"76.80000","38.40096","4.96643"
"76.90000","38.45107","4.97542"
"77.00000","38.50099","4.98316"
"77.10000","38.55098","4.99139"
"77.20000","38.60102","4.99887"
"77.30000","38.65100","5.00421"
"77.40000","38.70105","5.01314"
"77.50000","38.75103","5.01771"
"77.60000","38.80096","5.02940"
"77.70000","38.85100","5.03802"
"77.80000","38.90104","5.04432"
"77.90000","38.95097","5.05362"
"78.00000","39.00107","5.06057"
"78.10000","39.05106","5.06877"
"78.20000","39.10110","5.07599"
"78.30000","39.15102","5.08457"
"78.40000","39.20101","5.09209"
"78.50000","39.25099","5.09862"
"78.60000","39.30103","5.10493"
"78.70000","39.35102","5.11232"
"78.80000","39.40106","5.12014"
"78.90000","39.45105","5.12440"
"79.00000","39.50103","5.12791"
"79.10000","39.55107","5.13266"
"79.20000","39.60099","5.13854"
"79.30000","39.65092","5.14202"
"79.40000","39.70096","5.14495"
"79.50000","39.75095","5.14949"
"79.60000","39.80106","5.15528"
"79.70000","39.85104","5.16176"
"79.80000","39.90102","5.16986"
"79.90000","39.95100","5.17326"
"80.00000","40.00099","5.17968"
"80.10000","40.05097","5.18699"
"80.20000","40.10096","5.19227"
"80.30000","40.15112","5.19973"
"80.40000","40.20099","5.20639"
"80.50000","40.25103","5.21260"
"80.60000","40.30101","5.21971"
"80.70000","40.35100","5.22753"
"80.80000","40.40110","5.23332"
"80.90000","40.45103","5.23849"
"81.00000","40.50095","5.24467"
"81.10000","40.55099","5.24961"
"81.20000","40.60116","5.25733"
"81.30000","40.65102","5.26329"
