End date,"8/16/2018"
Specimen label,"D32L50N5d2"
Maximum Load,"1.85787",N
Extension at Maximum Load,"153.77586",mm
Maximum Slope (Automatic Young's),"0.01484",N/mm
Rate 1,"30.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"79.30000","39.65099","0.59010"
"79.40000","39.70109","0.59180"
"79.50000","39.75101","0.59189"
"79.60000","39.80093","0.59164"
"79.70000","39.85098","0.59311"
"79.80000","39.90108","0.59328"
"79.90000","39.95100","0.59325"
"80.00000","40.00105","0.59452"
"80.10000","40.05097","0.59502"
"80.20000","40.10096","0.59533"
"80.30000","40.15094","0.59637"
"80.40000","40.20099","0.59685"
"80.50000","40.25097","0.59680"
"80.60000","40.30108","0.59776"
"80.70000","40.35100","0.59788"
"80.80000","40.40098","0.59821"
"80.90000","40.45097","0.59971"
"81.00000","40.50095","0.59984"
"81.10000","40.55106","0.60016"
"81.20000","40.60098","0.60151"
"81.30000","40.65096","0.60179"
"81.40000","40.70089","0.60170"
"81.50000","40.75099","0.60300"
"81.60000","40.80104","0.60282"
"81.70000","40.85102","0.60367"
"81.80000","40.90100","0.60487"
"81.90000","40.95104","0.60457"
"82.00000","41.00103","0.60505"
"82.10000","41.05101","0.60603"
"82.20000","41.10094","0.60608"
"82.30000","41.15092","0.60740"
"82.40000","41.20103","0.60776"
"82.50000","41.25095","0.60789"
"82.60000","41.30094","0.60803"
"82.70000","41.35104","0.60934"
"82.80000","41.40102","0.60938"
"82.90000","41.45101","0.61170"
"83.00000","41.50099","0.61164"
"83.10000","41.55091","0.61078"
"83.20000","41.60102","0.61205"
"83.30000","41.65100","0.61265"
"83.40000","41.70099","0.61347"
"83.50000","41.75103","0.61327"
"83.60000","41.80090","0.61350"
"83.70000","41.85106","0.61491"
"83.80000","41.90099","0.61553"
"83.90000","41.95096","0.61551"
"84.00000","42.00101","0.61718"
"84.10000","42.05099","0.61640"
"84.20000","42.10098","0.61724"
"84.30000","42.15102","0.61747"
"84.40000","42.20095","0.61740"
"84.50000","42.25099","0.61931"
"84.60000","42.30092","0.61934"
"84.70000","42.35084","0.61928"
"84.80000","42.40094","0.62008"
"84.90000","42.45105","0.62081"
"85.00000","42.50097","0.62206"
"85.10000","42.55107","0.62191"
"85.20000","42.60094","0.62223"
"85.30000","42.65098","0.62232"
"85.40000","42.70103","0.62421"
"85.50000","42.75101","0.62385"
"85.60000","42.80094","0.62692"
"85.70000","42.85092","0.62612"
"85.80000","42.90108","0.62570"
"85.90000","42.95100","0.62682"
"86.00000","43.00099","0.62849"
"86.10000","43.05103","0.62666"
"86.20000","43.10102","0.62837"
"86.30000","43.15100","0.63116"
"86.40000","43.20093","0.62898"
"86.50000","43.25091","0.62951"
"86.60000","43.30102","0.62977"
"86.70000","43.35106","0.63014"
"86.80000","43.40098","0.63209"
"86.90000","43.45097","0.63119"
"87.00000","43.50095","0.63363"
"87.10000","43.55105","0.63449"
"87.20000","43.60104","0.63388"
"87.30000","43.65096","0.63479"
"87.40000","43.70089","0.63334"
"87.50000","43.75111","0.63511"
"87.60000","43.80091","0.63840"
"87.70000","43.85102","0.63802"
"87.80000","43.90094","0.64296"
"87.90000","43.95092","0.63765"
"88.00000","44.00097","0.63734"
"88.10000","44.05083","0.64075"
"88.20000","44.10100","0.64067"
"88.30000","44.15105","0.64531"
"88.40000","44.20102","0.64309"
"88.50000","44.25089","0.64771"
"88.60000","44.30093","0.64379"
"88.70000","44.35098","0.64233"
"88.80000","44.40102","0.64786"
"88.90000","44.45100","0.64782"
"89.00000","44.50093","0.64434"
"89.10000","44.55092","0.65087"
"89.20000","44.60089","0.65087"
"89.30000","44.65107","0.64998"
"89.40000","44.70099","0.64827"
"89.50000","44.75097","0.64869"
"89.60000","44.80107","0.65472"
"89.70000","44.85100","0.65181"
"89.80000","44.90086","0.65608"
"89.90000","44.95097","0.65645"
"90.00000","45.00101","0.65481"
"90.10000","45.05111","0.65783"
"90.20000","45.10092","0.65905"
"90.30000","45.15091","0.65897"
"90.40000","45.20094","0.65977"
"90.50000","45.25093","0.66221"
"90.60000","45.30109","0.66203"
"90.70000","45.35090","0.66185"
"90.80000","45.40088","0.66336"
"90.90000","45.45093","0.66371"
"91.00000","45.50103","0.66373"
"91.10000","45.55102","0.66683"
"91.20000","45.60094","0.66600"
"91.30000","45.65098","0.66768"
"91.40000","45.70097","0.66741"
"91.50000","45.75107","0.66800"
"91.60000","45.80099","0.67389"
"91.70000","45.85098","0.67219"
"91.80000","45.90096","0.67074"
"91.90000","45.95095","0.67307"
"92.00000","46.00099","0.67321"
"92.10000","46.05098","0.67422"
"92.20000","46.10102","0.67447"
"92.30000","46.15094","0.67563"
"92.40000","46.20098","0.67680"
"92.50000","46.25097","0.67748"
"92.60000","46.30101","0.67898"
"92.70000","46.35100","0.67835"
"92.80000","46.40098","0.68008"
"92.90000","46.45097","0.68536"
"93.00000","46.50095","0.68451"
"93.10000","46.55093","0.68123"
"93.20000","46.60104","0.68426"
"93.30000","46.65090","0.68454"
"93.40000","46.70089","0.68459"
"93.50000","46.75099","0.68697"
"93.60000","46.80098","0.68693"
"93.70000","46.85102","0.68527"
"93.80000","46.90100","0.69020"
"93.90000","46.95099","0.68932"
"94.00000","47.00103","0.68861"
"94.10000","47.05096","0.69097"
"94.20000","47.10094","0.69241"
"94.30000","47.15092","0.69286"
"94.40000","47.20096","0.69527"
"94.50000","47.25101","0.69362"
"94.60000","47.30093","0.69638"
"94.70000","47.35092","0.69484"
"94.80000","47.40108","0.69805"
"94.90000","47.45107","0.69794"
"95.00000","47.50093","0.69872"
"95.10000","47.55098","0.69963"
"95.20000","47.60108","0.70125"
"95.30000","47.65100","0.70109"
"95.40000","47.70105","0.70125"
"95.50000","47.75103","0.70273"
"95.60000","47.80102","0.70285"
"95.70000","47.85100","0.70482"
"95.80000","47.90092","0.70529"
"95.90000","47.95091","0.70603"
"96.00000","48.00101","0.70585"
"96.10000","48.05105","0.70698"
"96.20000","48.10104","0.70742"
"96.30000","48.15091","0.70942"
"96.40000","48.20095","0.70887"
"96.50000","48.25099","0.71070"
"96.60000","48.30098","0.71085"
"96.70000","48.35096","0.71053"
"96.80000","48.40095","0.71317"
"96.90000","48.45105","0.71313"
"97.00000","48.50103","0.71434"
"97.10000","48.55096","0.71583"
"97.20000","48.60094","0.71512"
"97.30000","48.65092","0.71501"
"97.40000","48.70103","0.71648"
"97.50000","48.75101","0.71794"
"97.60000","48.80106","0.71728"
"97.70000","48.85098","0.72150"
"97.80000","48.90102","0.71841"
"97.90000","48.95100","0.71966"
"98.00000","49.00087","0.72272"
"98.10000","49.05097","0.72070"
"98.20000","49.10102","0.72291"
"98.30000","49.15100","0.72336"
"98.40000","49.20093","0.72455"
"98.50000","49.25097","0.72570"
"98.60000","49.30101","0.72623"
"98.70000","49.35100","0.72533"
"98.80000","49.40110","0.72685"
"98.90000","49.45090","0.72855"
"99.00000","49.50095","0.72872"
"99.10000","49.55099","0.72938"
"99.20000","49.60098","0.72990"
"99.30000","49.65096","0.73028"
"99.40000","49.70100","0.73118"
"99.50000","49.75105","0.73414"
"99.60000","49.80098","0.73279"
"99.70000","49.85096","0.73335"
"99.80000","49.90100","0.73585"
"99.90000","49.95104","0.73355"
"100.00000","50.00097","0.73669"
"100.10000","50.05095","0.73621"
"100.20000","50.10082","0.73945"
"100.30000","50.15098","0.74003"
"100.40000","50.20097","0.73784"
"100.50000","50.25107","0.74046"
"100.60000","50.30088","0.73926"
"100.70000","50.35098","0.74298"
"100.80000","50.40102","0.73816"
"100.90000","50.45094","0.74363"
"101.00000","50.50099","0.74542"
"101.10000","50.55091","0.74519"
"101.20000","50.60108","0.74759"
"101.30000","50.65100","0.74726"
"101.40000","50.70098","0.74658"
"101.50000","50.75097","0.75002"
"101.60000","50.80102","0.75049"
"101.70000","50.85094","0.75100"
"101.80000","50.90099","0.75208"
"101.90000","50.95102","0.75266"
"102.00000","51.00095","0.75069"
"102.10000","51.05105","0.75291"
"102.20000","51.10098","0.75484"
"102.30000","51.15096","0.75490"
"102.40000","51.20095","0.75578"
"102.50000","51.25093","0.75700"
"102.60000","51.30097","0.75691"
"102.70000","51.35102","0.75919"
"102.80000","51.40100","0.75994"
"102.90000","51.45098","0.75900"
"103.00000","51.50091","0.76066"
"103.10000","51.55101","0.76090"
"103.20000","51.60100","0.76148"
"103.30000","51.65098","0.76706"
"103.40000","51.70090","0.76807"
"103.50000","51.75095","0.76487"
"103.60000","51.80094","0.76521"
"103.70000","51.85104","0.76442"
"103.80000","51.90096","0.76664"
"103.90000","51.95113","0.76966"
"104.00000","52.00093","0.76887"
"104.10000","52.05085","0.76726"
"104.20000","52.10102","0.77339"
"104.30000","52.15112","0.77139"
"104.40000","52.20098","0.76854"
"104.50000","52.25103","0.77414"
"104.60000","52.30095","0.77406"
"104.70000","52.35100","0.77616"
"104.80000","52.40098","0.77695"
"104.90000","52.45097","0.77498"
"105.00000","52.50095","0.77387"
"105.10000","52.55105","0.77670"
"105.20000","52.60104","0.77838"
"105.30000","52.65108","0.77939"
"105.40000","52.70101","0.78006"
"105.50000","52.75105","0.78138"
"105.60000","52.80098","0.78033"
"105.70000","52.85096","0.78095"
"105.80000","52.90094","0.77821"
"105.90000","52.95098","0.78336"
"106.00000","53.00091","0.78310"
"106.10000","53.05102","0.78518"
"106.20000","53.10094","0.78285"
"106.30000","53.15099","0.78569"
"106.40000","53.20102","0.78657"
"106.50000","53.25095","0.78343"
"106.60000","53.30093","0.78744"
"106.70000","53.35098","0.78729"
"106.80000","53.40090","0.78788"
"106.90000","53.45107","0.78942"
"107.00000","53.50099","0.79020"
"107.10000","53.55103","0.78987"
"107.20000","53.60108","0.78858"
"107.30000","53.65107","0.79155"
"107.40000","53.70099","0.79183"
"107.50000","53.75103","0.79204"
"107.60000","53.80107","0.79185"
"107.70000","53.85094","0.79255"
"107.80000","53.90098","0.79404"
"107.90000","53.95097","0.79455"
"108.00000","54.00101","0.79462"
"108.10000","54.05106","0.79552"
"108.20000","54.10098","0.79588"
"108.30000","54.15097","0.79577"
"108.40000","54.20089","0.79720"
"108.50000","54.25099","0.79713"
"108.60000","54.30103","0.79723"
"108.70000","54.35096","0.79767"
"108.80000","54.40100","0.79889"
"108.90000","54.45093","0.80004"
"109.00000","54.50097","0.79952"
"109.10000","54.55095","0.80263"
"109.20000","54.60094","0.80028"
"109.30000","54.65104","0.80207"
"109.40000","54.70103","0.80192"
"109.50000","54.75101","0.80215"
"109.60000","54.80099","0.80178"
"109.70000","54.85104","0.80433"
"109.80000","54.90102","0.80613"
"109.90000","54.95089","0.80738"
"110.00000","55.00093","0.80498"
"110.10000","55.05092","0.80770"
"110.20000","55.10101","0.81015"
"110.30000","55.15106","0.80810"
"110.40000","55.20105","0.80993"
"110.50000","55.25097","0.81141"
"110.60000","55.30095","0.81059"
"110.70000","55.35100","0.81280"
"110.80000","55.40098","0.81286"
"110.90000","55.45097","0.81138"
"111.00000","55.50101","0.81081"
"111.10000","55.55099","0.81271"
"111.20000","55.60116","0.81279"
"111.30000","55.65096","0.81427"
"111.40000","55.70107","0.81619"
"111.50000","55.75099","0.81476"
"111.60000","55.80103","0.81564"
"111.70000","55.85102","0.81728"
"111.80000","55.90094","0.81677"
"111.90000","55.95105","0.81845"
"112.00000","56.00097","0.81860"
"112.10000","56.05096","0.81914"
"112.20000","56.10094","0.82013"
"112.30000","56.15092","0.82145"
"112.40000","56.20103","0.82199"
"112.50000","56.25095","0.82244"
"112.60000","56.30100","0.82213"
"112.70000","56.35098","0.82312"
"112.80000","56.40097","0.82382"
"112.90000","56.45107","0.82602"
"113.00000","56.50099","0.82500"
"113.10000","56.55097","0.82727"
"113.20000","56.60102","0.82728"
"113.30000","56.65100","0.82768"
"113.40000","56.70105","0.82808"
"113.50000","56.75097","0.82943"
"113.60000","56.80101","0.83058"
"113.70000","56.85100","0.83036"
"113.80000","56.90110","0.83223"
"113.90000","56.95097","0.83087"
"114.00000","57.00101","0.83270"
"114.10000","57.05099","0.83375"
"114.20000","57.10104","0.83423"
"114.30000","57.15096","0.83542"
"114.40000","57.20095","0.83641"
"114.50000","57.25093","0.83581"
"114.60000","57.30098","0.83715"
"114.70000","57.35096","0.83675"
"114.80000","57.40100","0.83958"
"114.90000","57.45092","0.83964"
"115.00000","57.50097","0.84079"
"115.10000","57.55089","0.84104"
"115.20000","57.60094","0.84018"
"115.30000","57.65092","0.84148"
"115.40000","57.70103","0.84273"
"115.50000","57.75095","0.84204"
"115.60000","57.80105","0.84530"
"115.70000","57.85092","0.84401"
"115.80000","57.90102","0.84436"
"115.90000","57.95095","0.84700"
"116.00000","58.00099","0.84735"
"116.10000","58.05091","0.84810"
"116.20000","58.10102","0.84998"
"116.30000","58.15094","0.84789"
"116.40000","58.20110","0.84755"
"116.50000","58.25097","0.85245"
"116.60000","58.30096","0.84917"
"116.70000","58.35094","0.85417"
"116.80000","58.40099","0.85486"
"116.90000","58.45103","0.85501"
"117.00000","58.50101","0.85235"
"117.10000","58.55099","0.85387"
"117.20000","58.60098","0.85632"
"117.30000","58.65090","0.85421"
"117.40000","58.70100","0.85867"
"117.50000","58.75099","0.85873"
"117.60000","58.80097","0.85896"
"117.70000","58.85096","0.86067"
"117.80000","58.90094","0.85843"
"117.90000","58.95086","0.86062"
"118.00000","59.00103","0.86466"
"118.10000","59.05096","0.86409"
"118.20000","59.10106","0.86442"
"118.30000","59.15092","0.86514"
"118.40000","59.20090","0.86505"
"118.50000","59.25095","0.86652"
"118.60000","59.30099","0.86698"
"118.70000","59.35098","0.86766"
"118.80000","59.40096","0.86948"
"118.90000","59.45094","0.87083"
"119.00000","59.50093","0.87012"
"119.10000","59.55097","0.87072"
"119.20000","59.60096","0.87300"
"119.30000","59.65106","0.87339"
"119.40000","59.70092","0.87334"
"119.50000","59.75097","0.87505"
"119.60000","59.80095","0.87551"
"119.70000","59.85100","0.87489"
"119.80000","59.90104","0.87634"
"119.90000","59.95097","0.87789"
"120.00000","60.00107","0.87847"
"120.10000","60.05093","0.88059"
"120.20000","60.10104","0.87930"
"120.30000","60.15096","0.88234"
"120.40000","60.20101","0.88290"
"120.50000","60.25087","0.88178"
"120.60000","60.30098","0.88471"
"120.70000","60.35096","0.88519"
"120.80000","60.40106","0.88476"
"120.90000","60.45093","0.88636"
"121.00000","60.50097","0.88808"
"121.10000","60.55102","0.88800"
"121.20000","60.60100","0.88904"
"121.30000","60.65099","0.89089"
"121.40000","60.70097","0.88970"
"121.50000","60.75095","0.89102"
"121.60000","60.80099","0.89167"
"121.70000","60.85092","0.89215"
"121.80000","60.90090","0.89378"
"121.90000","60.95107","0.89480"
"122.00000","61.00093","0.89504"
"122.10000","61.05097","0.89534"
"122.20000","61.10102","0.89753"
"122.30000","61.15100","0.89796"
"122.40000","61.20104","0.89792"
"122.50000","61.25109","0.89976"
"122.60000","61.30096","0.90007"
"122.70000","61.35100","0.90006"
"122.80000","61.40110","0.90227"
"122.90000","61.45097","0.90123"
"123.00000","61.50095","0.90237"
"123.10000","61.55100","0.90384"
"123.20000","61.60110","0.90387"
"123.30000","61.65097","0.90569"
"123.40000","61.70094","0.90735"
"123.50000","61.75099","0.90731"
"123.60000","61.80104","0.90675"
"123.70000","61.85096","0.90994"
"123.80000","61.90094","0.90890"
"123.90000","61.95098","0.91035"
"124.00000","62.00091","0.91179"
"124.10000","62.05101","0.91121"
"124.20000","62.10094","0.91290"
"124.30000","62.15092","0.91342"
"124.40000","62.20091","0.91463"
"124.50000","62.25095","0.91480"
"124.60000","62.30105","0.91564"
"124.70000","62.35098","0.91596"
"124.80000","62.40096","0.91653"
"124.90000","62.45107","0.91848"
"125.00000","62.50092","0.91936"
"125.10000","62.55103","0.91941"
"125.20000","62.60101","0.92010"
"125.30000","62.65094","0.92032"
"125.40000","62.70104","0.92171"
"125.50000","62.75097","0.92258"
"125.60000","62.80101","0.92330"
"125.70000","62.85100","0.92421"
"125.80000","62.90097","0.92535"
"125.90000","62.95096","0.92595"
"126.00000","63.00089","0.92630"
"126.10000","63.05087","0.92724"
"126.20000","63.10104","0.92837"
"126.30000","63.15102","0.92969"
"126.40000","63.20100","0.93222"
"126.50000","63.25093","0.93152"
"126.60000","63.30103","0.93077"
"126.70000","63.35095","0.93252"
"126.80000","63.40100","0.93337"
"126.90000","63.45092","0.93340"
"127.00000","63.50090","0.93604"
"127.10000","63.55101","0.93590"
"127.20000","63.60099","0.93496"
"127.30000","63.65098","0.93754"
"127.40000","63.70097","0.93822"
"127.50000","63.75100","0.93689"
"127.60000","63.80099","0.94117"
"127.70000","63.85092","0.94155"
"127.80000","63.90084","0.94096"
"127.90000","63.95100","0.94328"
"128.00000","64.00105","0.94242"
"128.10000","64.05103","0.94203"
"128.20000","64.10107","0.94375"
"128.30000","64.15094","0.94585"
"128.40000","64.20098","0.94727"
"128.50000","64.25103","0.94651"
"128.60000","64.30101","0.94867"
"128.70000","64.35099","0.94967"
"128.80000","64.40104","0.94985"
"128.90000","64.45090","0.94864"
"129.00000","64.50101","0.95209"
"129.10000","64.55099","0.95401"
"129.20000","64.60110","0.95411"
"129.30000","64.65090","0.95295"
"129.40000","64.70094","0.95599"
"129.50000","64.75098","0.95553"
"129.60000","64.80097","0.95731"
"129.70000","64.85107","0.95830"
"129.80000","64.90100","0.95823"
"129.90000","64.95092","0.95992"
"130.00000","65.00091","0.96110"
"130.10000","65.05101","0.96145"
"130.20000","65.10100","0.96130"
"130.30000","65.15098","0.96429"
"130.40000","65.20090","0.96316"
"130.50000","65.25101","0.96517"
"130.60000","65.30106","0.96534"
"130.70000","65.35103","0.96602"
"130.80000","65.40108","0.96703"
"130.90000","65.45100","0.96988"
"131.00000","65.50111","0.96886"
"131.10000","65.55096","0.97011"
"131.20000","65.60089","0.97275"
"131.30000","65.65094","0.97074"
"131.40000","65.70110","0.97219"
"131.50000","65.75108","0.97323"
"131.60000","65.80101","0.97496"
"131.70000","65.85100","0.97780"
"131.80000","65.90104","0.97691"
"131.90000","65.95102","0.97584"
"132.00000","66.00095","0.97799"
"132.10000","66.05093","0.97834"
"132.20000","66.10098","0.97951"
"132.30000","66.15102","0.98263"
"132.40000","66.20100","0.98319"
"132.50000","66.25098","0.98036"
"132.60000","66.30103","0.98495"
"132.70000","66.35107","0.98099"
"132.80000","66.40088","0.98355"
"132.90000","66.45092","0.98560"
"133.00000","66.50097","0.98615"
"133.10000","66.55095","0.98778"
"133.20000","66.60099","0.98902"
"133.30000","66.65092","0.98649"
"133.40000","66.70097","0.98916"
"133.50000","66.75101","0.98682"
"133.60000","66.80099","0.99207"
"133.70000","66.85098","0.99212"
"133.80000","66.90090","0.99171"
"133.90000","66.95094","0.99206"
"134.00000","67.00105","0.98988"
"134.10000","67.05103","0.99384"
"134.20000","67.10101","0.99191"
"134.30000","67.15099","0.99650"
"134.40000","67.20104","0.99731"
"134.50000","67.25091","0.99882"
"134.60000","67.30096","0.99833"
"134.70000","67.35100","0.99699"
"134.80000","67.40104","0.99503"
"134.90000","67.45108","0.99888"
"135.00000","67.50095","1.00056"
"135.10000","67.55106","1.00131"
"135.20000","67.60104","1.00149"
"135.30000","67.65102","1.00268"
"135.40000","67.70094","1.00120"
"135.50000","67.75093","1.00095"
"135.60000","67.80103","1.00132"
"135.70000","67.85101","1.00467"
"135.80000","67.90100","1.00632"
"135.90000","67.95099","1.00472"
"136.00000","68.00091","1.00206"
"136.10000","68.05107","1.00630"
"136.20000","68.10094","1.00537"
"136.30000","68.15099","1.00842"
"136.40000","68.20090","1.00714"
"136.50000","68.25101","1.00932"
"136.60000","68.30099","1.01046"
"136.70000","68.35104","1.00863"
"136.80000","68.40102","1.00939"
"136.90000","68.45107","1.00796"
"137.00000","68.50105","1.01097"
"137.10000","68.55097","1.01241"
"137.20000","68.60101","1.01217"
"137.30000","68.65100","1.01212"
"137.40000","68.70093","1.00937"
"137.50000","68.75103","1.01198"
"137.60000","68.80089","1.01290"
"137.70000","68.85094","1.01301"
"137.80000","68.90104","1.01458"
"137.90000","68.95103","1.01529"
"138.00000","69.00101","1.01425"
"138.10000","69.05099","1.01536"
"138.20000","69.10098","1.01526"
"138.30000","69.15102","1.01723"
"138.40000","69.20100","1.01655"
"138.50000","69.25105","1.01660"
"138.60000","69.30097","1.01753"
"138.70000","69.35107","1.01744"
"138.80000","69.40088","1.01785"
"138.90000","69.45098","1.01895"
"139.00000","69.50097","1.02045"
"139.10000","69.55101","1.01890"
"139.20000","69.60105","1.02026"
"139.30000","69.65092","1.01960"
"139.40000","69.70097","1.02080"
"139.50000","69.75095","1.02070"
"139.60000","69.80099","1.01983"
"139.70000","69.85098","1.02476"
"139.80000","69.90090","1.02302"
"139.90000","69.95100","1.02450"
"140.00000","70.00092","1.02328"
"140.10000","70.05109","1.02142"
"140.20000","70.10095","1.02664"
"140.30000","70.15094","1.02611"
"140.40000","70.20104","1.02623"
"140.50000","70.25097","1.02683"
"140.60000","70.30101","1.02691"
"140.70000","70.35100","1.02443"
"140.80000","70.40098","1.02516"
"140.90000","70.45108","1.02782"
"141.00000","70.50095","1.03021"
"141.10000","70.55106","1.03184"
"141.20000","70.60098","1.03038"
"141.30000","70.65108","1.03224"
"141.40000","70.70094","1.02944"
"141.50000","70.75099","1.02915"
"141.60000","70.80091","1.03472"
"141.70000","70.85101","1.03091"
"141.80000","70.90088","1.03755"
"141.90000","70.95099","1.03751"
"142.00000","71.00085","1.03374"
"142.10000","71.05101","1.03488"
"142.20000","71.10105","1.03795"
"142.30000","71.15104","1.03733"
"142.40000","71.20096","1.03597"
"142.50000","71.25107","1.04338"
"142.60000","71.30099","1.04028"
"142.70000","71.35098","1.03820"
"142.80000","71.40096","1.04126"
"142.90000","71.45094","1.04173"
"143.00000","71.50105","1.04190"
"143.10000","71.55097","1.04228"
"143.20000","71.60096","1.04527"
"143.30000","71.65094","1.04327"
"143.40000","71.70098","1.04471"
"143.50000","71.75103","1.04627"
"143.60000","71.80102","1.04782"
"143.70000","71.85099","1.04737"
"143.80000","71.90092","1.04745"
"143.90000","71.95097","1.04701"
"144.00000","72.00107","1.04985"
"144.10000","72.05093","1.04982"
"144.20000","72.10091","1.05086"
"144.30000","72.15102","1.05159"
"144.40000","72.20094","1.05238"
"144.50000","72.25098","1.05347"
"144.60000","72.30097","1.05367"
"144.70000","72.35101","1.05457"
"144.80000","72.40089","1.05456"
"144.90000","72.45104","1.05540"
"145.00000","72.50097","1.05655"
"145.10000","72.55107","1.05780"
"145.20000","72.60100","1.05790"
"145.30000","72.65086","1.05975"
"145.40000","72.70097","1.05993"
"145.50000","72.75089","1.05961"
"145.60000","72.80106","1.06206"
"145.70000","72.85098","1.06225"
"145.80000","72.90096","1.06291"
"145.90000","72.95094","1.06419"
"146.00000","73.00099","1.06402"
"146.10000","73.05097","1.06504"
"146.20000","73.10101","1.06602"
"146.30000","73.15094","1.06503"
"146.40000","73.20093","1.06797"
"146.50000","73.25102","1.06885"
"146.60000","73.30095","1.06932"
"146.70000","73.35100","1.07047"
"146.80000","73.40092","1.07081"
"146.90000","73.45108","1.07126"
"147.00000","73.50095","1.07271"
"147.10000","73.55093","1.07411"
"147.20000","73.60092","1.07369"
"147.30000","73.65102","1.07456"
"147.40000","73.70100","1.07828"
"147.50000","73.75098","1.07618"
"147.60000","73.80097","1.07808"
"147.70000","73.85095","1.08027"
"147.80000","73.90100","1.07855"
"147.90000","73.95098","1.07872"
"148.00000","74.00103","1.08144"
"148.10000","74.05089","1.08137"
"148.20000","74.10099","1.08207"
"148.30000","74.15092","1.08430"
"148.40000","74.20097","1.08319"
"148.50000","74.25101","1.08419"
"148.60000","74.30099","1.08642"
"148.70000","74.35098","1.08533"
"148.80000","74.40096","1.08697"
"148.90000","74.45100","1.08808"
"149.00000","74.50105","1.08842"
"149.10000","74.55103","1.09024"
"149.20000","74.60096","1.09123"
"149.30000","74.65088","1.09059"
"149.40000","74.70098","1.09555"
"149.50000","74.75103","1.09450"
"149.60000","74.80101","1.09285"
"149.70000","74.85099","1.09586"
"149.80000","74.90092","1.09686"
"149.90000","74.95097","1.09565"
"150.00000","75.00101","1.09906"
"150.10000","75.05106","1.10157"
"150.20000","75.10098","1.09810"
"150.30000","75.15102","1.10140"
"150.40000","75.20094","1.10071"
"150.50000","75.25092","1.10277"
"150.60000","75.30103","1.10519"
"150.70000","75.35095","1.10434"
"150.80000","75.40106","1.10586"
"150.90000","75.45099","1.10746"
"151.00000","75.50102","1.10950"
"151.10000","75.55101","1.10712"
"151.20000","75.60111","1.11084"
"151.30000","75.65092","1.11210"
"151.40000","75.70102","1.11011"
"151.50000","75.75089","1.11113"
"151.60000","75.80093","1.11408"
"151.70000","75.85085","1.11345"
"151.80000","75.90102","1.11589"
"151.90000","75.95107","1.11634"
"152.00000","76.00099","1.11615"
"152.10000","76.05097","1.11884"
"152.20000","76.10101","1.11920"
"152.30000","76.15094","1.11896"
"152.40000","76.20093","1.12215"
"152.50000","76.25103","1.12216"
"152.60000","76.30101","1.12035"
"152.70000","76.35105","1.12272"
"152.80000","76.40104","1.12196"
"152.90000","76.45097","1.12310"
"153.00000","76.50101","1.12703"
"153.10000","76.55093","1.12846"
"153.20000","76.60098","1.12660"
"153.30000","76.65096","1.12938"
"153.40000","76.70106","1.12764"
"153.50000","76.75098","1.12934"
"153.60000","76.80103","1.12980"
"153.70000","76.85090","1.13144"
"153.80000","76.90105","1.13483"
"153.90000","76.95098","1.13770"
"154.00000","77.00097","1.13305"
"154.10000","77.05096","1.13429"
"154.20000","77.10105","1.13659"
"154.30000","77.15110","1.13597"
"154.40000","77.20103","1.13701"
"154.50000","77.25101","1.13785"
"154.60000","77.30093","1.14295"
"154.70000","77.35091","1.14006"
"154.80000","77.40090","1.13959"
"154.90000","77.45100","1.14054"
"155.00000","77.50098","1.14158"
"155.10000","77.55091","1.14357"
"155.20000","77.60101","1.14620"
"155.30000","77.65094","1.14617"
"155.40000","77.70092","1.14723"
"155.50000","77.75102","1.14690"
"155.60000","77.80101","1.14847"
"155.70000","77.85094","1.14851"
"155.80000","77.90098","1.14975"
"155.90000","77.95096","1.14878"
"156.00000","78.00107","1.15262"
"156.10000","78.05099","1.15513"
"156.20000","78.10103","1.15381"
"156.30000","78.15096","1.15521"
"156.40000","78.20112","1.15587"
"156.50000","78.25092","1.15537"
"156.60000","78.30103","1.15849"
"156.70000","78.35101","1.15702"
"156.80000","78.40100","1.15891"
"156.90000","78.45098","1.16190"
"157.00000","78.50102","1.16181"
"157.10000","78.55095","1.16102"
"157.20000","78.60099","1.16341"
"157.30000","78.65104","1.16365"
"157.40000","78.70096","1.16290"
"157.50000","78.75082","1.16590"
"157.60000","78.80087","1.16541"
"157.70000","78.85103","1.16695"
"157.80000","78.90102","1.16638"
"157.90000","78.95100","1.16871"
"158.00000","79.00093","1.16938"
"158.10000","79.05096","1.16904"
"158.20000","79.10102","1.17163"
"158.30000","79.15099","1.17112"
"158.40000","79.20098","1.17274"
"158.50000","79.25097","1.17277"
"158.60000","79.30107","1.17205"
"158.70000","79.35093","1.17486"
"158.80000","79.40092","1.17584"
"158.90000","79.45097","1.17597"
"159.00000","79.50101","1.17663"
"159.10000","79.55087","1.17723"
"159.20000","79.60097","1.17837"
"159.30000","79.65102","1.17822"
"159.40000","79.70100","1.18334"
"159.50000","79.75105","1.18063"
"159.60000","79.80090","1.18418"
"159.70000","79.85096","1.18195"
"159.80000","79.90100","1.18409"
"159.90000","79.95098","1.18225"
"160.00000","80.00097","1.18343"
"160.10000","80.05095","1.18546"
"160.20000","80.10105","1.18444"
"160.30000","80.15104","1.18755"
"160.40000","80.20097","1.18849"
"160.50000","80.25101","1.18587"
"160.60000","80.30099","1.18740"
"160.70000","80.35103","1.19558"
