Specimen label,"i20T_60_1"
End date,"8/17/2018 6:26 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"11.44071",mm
Maximum Load,"232.02541",N
Tensile stress at Yield (Offset 0.2 %),"10.55946",MPa
Modulus,"2057.68174",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01819",mm/mm
Tensile stress at Maximum Load,"17.57430",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-1.14961","-0.08707","0.00008"
"0.10000","0.00837","1.12915","0.08553","0.00003"
"0.20000","0.02924","13.25469","1.00395","0.00055"
"0.30000","0.04963","26.21165","1.98535","0.00096"
"0.40000","0.06714","36.95628","2.79918","0.00124"
"0.50000","0.08388","46.73633","3.53995","0.00180"
"0.60000","0.10045","56.23923","4.25973","0.00339"
"0.70000","0.11695","65.62939","4.97097","0.00380"
"0.80000","0.13375","74.81886","5.66700","0.00371"
"0.90000","0.15037","83.99901","6.36234","0.00441"
"1.00000","0.16705","92.81288","7.02992","0.00487"
"1.10000","0.18373","101.75603","7.70730","0.00524"
"1.20000","0.20041","110.34705","8.35802","0.00568"
"1.30000","0.21704","118.86750","9.00338","0.00623"
"1.40000","0.23366","127.18287","9.63321","0.00640"
"1.50000","0.25034","135.31892","10.24946","0.00688"
"1.60000","0.26708","143.25337","10.85044","0.00738"
"1.70000","0.28370","150.99971","11.43717","0.00767"
"1.80000","0.30032","158.38863","11.99683","0.00801"
"1.90000","0.31700","165.64041","12.54610","0.00843"
"2.00000","0.33369","172.63135","13.07561","0.00890"
"2.10000","0.35037","178.90105","13.55050","0.00927"
"2.20000","0.36705","184.91594","14.00608","0.00951"
"2.30000","0.38367","190.92903","14.46153","0.01020"
"2.40000","0.40029","196.54720","14.88707","0.01171"
"2.50000","0.41697","202.15715","15.31199","0.01238"
"2.60000","0.43371","207.25700","15.69826","0.01299"
"2.70000","0.45039","212.08879","16.06424","0.01281"
"2.80000","0.46690","216.35161","16.38712","0.01357"
"2.90000","0.48370","220.46811","16.69891","0.01416"
"3.00000","0.50032","224.26862","16.98677","0.01491"
"3.10000","0.51700","227.36325","17.22117","0.01546"
"3.20000","0.53368","229.97061","17.41866","0.01601"
"3.30000","0.55036","231.68466","17.54849","0.01715"
"3.40000","0.56698","232.02541","17.57430","0.01819"
"3.50000","0.58367","231.50049","17.53454","0.01948"
"3.60000","0.60029","228.78552","17.32890","0.02105"
"3.70000","0.61703","221.76642","16.79725","0.02341"
"3.80000","0.63365","190.12732","14.40081","0.02955"
"3.90000","0.65033","160.06895","12.12410","0.03437"
"4.00000","0.66707","140.65657","10.65375","0.03852"
"4.10000","0.68363","129.14796","9.78205","0.04168"
"4.20000","0.70031","119.59602","9.05856","0.04452"
"4.30000","0.71700","112.28762","8.50500","0.04695"
"4.40000","0.73368","103.94279","7.87294","0.04932"
"4.50000","0.75036","96.20809","7.28709","0.05177"
"4.60000","0.76698","89.90639","6.80978","0.05424"
"4.70000","0.78366","84.40852","6.39335","0.05542"
"4.80000","0.80028","80.01830","6.06082","0.05689"
"4.90000","0.81702","76.34799","5.78282","0.05873"
"5.00000","0.83359","72.58762","5.49800","0.06058"
"5.08000","0.84704","69.54668","5.26767","0.06219"
