Specimen label,"i20_60_2"
End date,"8/17/2018 5:46 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"15.18976",mm
Maximum Load,"332.86096",N
Tensile stress at Yield (Offset 0.2 %),"24.77920",MPa
Modulus,"1989.27545",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01992",mm/mm
Tensile stress at Maximum Load,"25.21188",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","2.02556","0.15342","0.00011"
"0.10000","0.00813","4.19541","0.31777","-0.00035"
"0.20000","0.02864","16.36370","1.23944","0.00012"
"0.30000","0.04939","29.99175","2.27166","0.00064"
"0.40000","0.06726","41.51952","3.14481","0.00109"
"0.50000","0.08388","51.73800","3.91879","0.00145"
"0.60000","0.10045","61.85778","4.68529","0.00186"
"0.70000","0.11701","71.81033","5.43913","0.00234"
"0.80000","0.13375","81.89352","6.20286","0.00281"
"0.90000","0.15037","91.60274","6.93826","0.00326"
"1.00000","0.16711","101.38226","7.67899","0.00370"
"1.10000","0.18367","110.79862","8.39222","0.00419"
"1.20000","0.20035","120.20771","9.10489","0.00477"
"1.30000","0.21710","129.50110","9.80880","0.00539"
"1.40000","0.23372","138.74623","10.50905","0.00562"
"1.50000","0.25040","147.80186","11.19495","0.00641"
"1.60000","0.26708","156.86528","11.88144","0.00690"
"1.70000","0.28364","165.53969","12.53847","0.00736"
"1.80000","0.30032","174.36115","13.20663","0.00764"
"1.90000","0.31706","182.76971","13.84352","0.00807"
"2.00000","0.33369","191.18210","14.48070","0.00838"
"2.10000","0.35043","199.43277","15.10563","0.00870"
"2.20000","0.36699","207.45911","15.71357","0.00899"
"2.30000","0.38361","215.25594","16.30413","0.00929"
"2.40000","0.40023","223.15044","16.90208","0.00972"
"2.50000","0.41697","230.72850","17.47606","0.01008"
"2.60000","0.43365","237.91154","18.02013","0.01042"
"2.70000","0.45033","245.15474","18.56875","0.01091"
"2.80000","0.46696","252.31686","19.11123","0.01069"
"2.90000","0.48364","259.12009","19.62653","0.01137"
"3.00000","0.50038","265.58167","20.11595","0.01170"
"3.10000","0.51706","272.00775","20.60268","0.01132"
"3.20000","0.53368","277.96402","21.05382","0.01156"
"3.30000","0.55030","283.77554","21.49401","0.01200"
"3.40000","0.56698","289.45224","21.92397","0.01212"
"3.50000","0.58367","294.62830","22.31603","0.01231"
"3.60000","0.60035","299.59494","22.69221","0.01252"
"3.70000","0.61697","304.51846","23.06514","0.01266"
"3.80000","0.63365","309.15405","23.41625","0.01314"
"3.90000","0.65027","313.10440","23.71546","0.01349"
"4.00000","0.66701","316.61819","23.98161","0.01394"
"4.10000","0.68363","320.35886","24.26493","0.01439"
"4.20000","0.70037","323.10297","24.47278","0.01481"
"4.30000","0.71700","326.16846","24.70497","0.01535"
"4.40000","0.73356","327.74014","24.82402","0.01599"
"4.50000","0.75042","329.95441","24.99173","0.01656"
"4.60000","0.76704","331.40927","25.10193","0.01722"
"4.70000","0.78372","332.15573","25.15847","0.01856"
"4.80000","0.80040","332.74329","25.20297","0.01932"
"4.90000","0.81690","332.86096","25.21188","0.01992"
"5.00000","0.83365","332.76288","25.20445","0.02066"
"5.10000","0.85033","332.54675","25.18808","0.02134"
"5.20000","0.86701","331.96548","25.14406","0.02214"
"5.30000","0.88369","331.33380","25.09621","0.02294"
"5.40000","0.90037","330.31726","25.01921","0.02366"
"5.50000","0.91699","328.79840","24.90417","0.02451"
"5.60000","0.93367","327.33978","24.79369","0.02545"
"5.70000","0.95029","326.21118","24.70821","0.02636"
"5.80000","0.96704","323.87949","24.53160","0.02744"
"5.90000","0.98366","321.90927","24.38237","0.02828"
"6.00000","1.00034","319.33804","24.18762","0.02945"
"6.10000","1.01702","316.33929","23.96048","0.03046"
"6.20000","1.03370","313.26404","23.72755","0.03168"
"6.30000","1.05032","308.78802","23.38853","0.03304"
"6.40000","1.06700","302.79596","22.93467","0.03437"
"6.50000","1.08363","293.99133","22.26778","0.03617"
"6.60000","1.10025","277.19751","20.99577","0.03885"
"6.65600","1.10969","90.13439","6.82705","0.05680"
