Specimen label,"i60_60_1"
End date,"8/17/2018 4:37 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"13.68320",mm
Maximum Load,"186.89825",N
Tensile stress at Yield (Offset 0.2 %),"14.15528",MPa
Modulus,"1569.08644",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01130",mm/mm
Tensile stress at Maximum Load,"14.15623",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-0.59148","-0.04480","0.00011"
"0.10000","0.00885","2.27543","0.17235","0.00019"
"0.20000","0.02966","15.65165","1.18550","0.00099"
"0.30000","0.04963","29.26789","2.21684","0.00161"
"0.40000","0.06720","40.83858","3.09324","0.00221"
"0.50000","0.08382","51.48305","3.89948","0.00287"
"0.60000","0.10039","61.94553","4.69194","0.00345"
"0.70000","0.11707","72.33019","5.47850","0.00418"
"0.80000","0.13363","82.52059","6.25036","0.00466"
"0.90000","0.15031","92.56339","7.01103","0.00533"
"1.00000","0.16699","102.69233","7.77822","0.00593"
"1.10000","0.18367","112.52835","8.52323","0.00655"
"1.20000","0.20035","122.15878","9.25267","0.00708"
"1.30000","0.21704","131.57936","9.96621","0.00593"
"1.40000","0.23360","140.68839","10.65616","0.00639"
"1.50000","0.25040","149.62636","11.33315","0.00668"
"1.60000","0.26696","158.16379","11.97980","0.00668"
"1.70000","0.28364","166.15628","12.58517","0.00658"
"1.80000","0.30032","173.65369","13.15305","0.00706"
"1.90000","0.31694","180.59207","13.67858","0.00756"
"2.00000","0.33369","186.25681","14.10765","0.00836"
"2.10000","0.35031","186.89825","14.15623","0.01130"
"2.13600","0.35629","50.91320","3.85632","0.02154"
