End date,"8/16/2018"
Specimen label,"D32L45N5d4"
"34.80000","17.40097","6.16353"
"34.90000","17.45095","6.17654"
"35.00000","17.50105","6.19727"
"35.10000","17.55116","6.21662"
"35.20000","17.60108","6.23807"
"35.30000","17.65107","6.25941"
"35.40000","17.70099","6.28174"
"35.50000","17.75103","6.30341"
"35.60000","17.80108","6.32269"
"35.70000","17.85100","6.34266"
"35.80000","17.90105","6.35815"
"35.90000","17.95103","6.36751"
"36.00000","18.00101","6.37626"
"36.10000","18.05106","6.38370"
"36.20000","18.10104","6.39360"
"36.30000","18.15108","6.41376"
"36.40000","18.20107","6.43921"
"36.50000","18.25093","6.45973"
"36.60000","18.30104","6.48161"
"36.70000","18.35114","6.50418"
"36.80000","18.40107","6.52715"
"36.90000","18.45105","6.54956"
"37.00000","18.50097","6.56737"
"37.10000","18.55096","6.58626"
"37.20000","18.60106","6.60164"
"37.30000","18.65105","6.61265"
"37.40000","18.70103","6.62460"
"37.50000","18.75101","6.63981"
"37.60000","18.80118","6.65714"
"37.70000","18.85110","6.67119"
"37.80000","18.90108","6.68847"
"37.90000","18.95107","6.70652"
"38.00000","19.00105","6.73046"
"38.10000","19.05110","6.75035"
"38.20000","19.10090","6.77258"
"38.30000","19.15101","6.78456"
"38.40000","19.20105","6.79750"
"38.50000","19.25103","6.81701"
"38.60000","19.30114","6.83500"
"38.70000","19.35106","6.85567"
"38.80000","19.40104","6.87811"
"38.90000","19.45103","6.89965"
"39.00000","19.50107","6.91637"
"39.10000","19.55100","6.93085"
"39.20000","19.60098","6.94818"
"39.30000","19.65108","6.96358"
"39.40000","19.70101","6.97537"
"39.50000","19.75111","6.98693"
"39.60000","19.80110","7.00069"
"39.70000","19.85108","7.01789"
"39.80000","19.90113","7.03729"
"39.90000","19.95099","7.06195"
"40.00000","20.00109","7.08045"
"40.10000","20.05108","7.10281"
"40.20000","20.10106","7.12566"
"40.30000","20.15110","7.14965"
"40.40000","20.20109","7.17270"
"40.50000","20.25107","7.19113"
"40.60000","20.30112","7.20646"
"40.70000","20.35104","7.21258"
"40.80000","20.40109","7.21897"
"40.90000","20.45107","7.22975"
"41.00000","20.50099","7.24648"
"41.10000","20.55110","7.26619"
"41.20000","20.60114","7.28642"
"41.30000","20.65100","7.30746"
"41.40000","20.70099","7.32565"
"41.50000","20.75103","7.34995"
"41.60000","20.80108","7.37348"
"41.70000","20.85112","7.38883"
"41.80000","20.90105","7.40429"
"41.90000","20.95103","7.42225"
"42.00000","21.00113","7.43799"
"42.10000","21.05106","7.45321"
"42.20000","21.10116","7.47332"
"42.30000","21.15103","7.49185"
"42.40000","21.20113","7.50755"
"42.50000","21.25093","7.52437"
"42.60000","21.30110","7.53992"
"42.70000","21.35108","7.56009"
"42.80000","21.40112","7.58002"
"42.90000","21.45117","7.59796"
"43.00000","21.50103","7.60927"
"43.10000","21.55096","7.62371"
"43.20000","21.60106","7.63714"
"43.30000","21.65111","7.65425"
"43.40000","21.70109","7.67550"
"43.50000","21.75107","7.70165"
"43.60000","21.80112","7.72477"
"43.70000","21.85104","7.74591"
"43.80000","21.90109","7.76308"
"43.90000","21.95101","7.78096"
"44.00000","22.00099","7.79956"
"44.10000","22.05110","7.81095"
"44.20000","22.10102","7.82099"
"44.30000","22.15101","7.83096"
"44.40000","22.20105","7.84775"
"44.50000","22.25103","7.86829"
"44.60000","22.30114","7.88750"
"44.70000","22.35100","7.90913"
"44.80000","22.40105","7.92570"
"44.90000","22.45097","7.94763"
"45.00000","22.50113","7.97048"
"45.10000","22.55106","7.99524"
"45.20000","22.60104","8.01173"
"45.30000","22.65102","8.02615"
"45.40000","22.70107","8.04025"
"45.50000","22.75105","8.04757"
"45.60000","22.80104","8.06023"
"45.70000","22.85102","8.07768"
"45.80000","22.90118","8.10010"
"45.90000","22.95111","8.11786"
"46.00000","23.00109","8.13746"
"46.10000","23.05107","8.15755"
"46.20000","23.10112","8.17692"
"46.30000","23.15099","8.19939"
"46.40000","23.20103","8.21447"
"46.50000","23.25101","8.22670"
"46.60000","23.30106","8.23921"
"46.70000","23.35110","8.25821"
"46.80000","23.40103","8.27653"
"46.90000","23.45101","8.29753"
"47.00000","23.50099","8.32061"
"47.10000","23.55098","8.33953"
"47.20000","23.60114","8.35284"
"47.30000","23.65100","8.37105"
"47.40000","23.70099","8.38969"
"47.50000","23.75097","8.41157"
"47.60000","23.80096","8.42531"
"47.70000","23.85112","8.44267"
"47.80000","23.90104","8.45209"
"47.90000","23.95103","8.46455"
"48.00000","24.00119","8.48284"
"48.10000","24.05099","8.50197"
"48.20000","24.10098","8.52171"
"48.30000","24.15102","8.54455"
"48.40000","24.20107","8.56517"
"48.50000","24.25099","8.58529"
"48.60000","24.30110","8.60369"
"48.70000","24.35102","8.62103"
"48.80000","24.40113","8.63589"
"48.90000","24.45111","8.64672"
"49.00000","24.50097","8.65784"
"49.10000","24.55096","8.67326"
"49.20000","24.60100","8.69218"
"49.30000","24.65110","8.71736"
"49.40000","24.70103","8.73894"
"49.50000","24.75107","8.75673"
"49.60000","24.80100","8.77467"
"49.70000","24.85104","8.79245"
"49.80000","24.90103","8.81431"
"49.90000","24.95101","8.83419"
"50.00000","25.00099","8.84957"
"50.10000","25.05104","8.86239"
"50.20000","25.10102","8.87273"
"50.30000","25.15095","8.88509"
"50.40000","25.20099","8.90335"
"50.50000","25.25103","8.92136"
"50.60000","25.30108","8.94316"
"50.70000","25.35100","8.96070"
"50.80000","25.40104","8.98155"
"50.90000","25.45091","9.00627"
"51.00000","25.50113","9.02572"
"51.10000","25.55106","9.04676"
"51.20000","25.60104","9.05800"
"51.30000","25.65103","9.06897"
"51.40000","25.70101","9.08023"
"51.50000","25.75100","9.09948"
"51.60000","25.80104","9.12129"
"51.70000","25.85108","9.14074"
"51.80000","25.90100","9.15915"
"51.90000","25.95111","9.17621"
"52.00000","26.00092","9.19071"
"52.10000","26.05108","9.20752"
"52.20000","26.10112","9.22823"
"52.30000","26.15111","9.24967"
"52.40000","26.20103","9.26134"
"52.50000","26.25101","9.27483"
"52.60000","26.30106","9.29164"
"52.70000","26.35098","9.31052"
"52.80000","26.40108","9.32970"
"52.90000","26.45101","9.34981"
"53.00000","26.50093","9.36773"
"53.10000","26.55104","9.38763"
"53.20000","26.60108","9.40851"
"53.30000","26.65101","9.43121"
"53.40000","26.70105","9.44545"
"53.50000","26.75103","9.46066"
"53.60000","26.80102","9.47006"
"53.70000","26.85100","9.47740"
"53.80000","26.90105","9.48773"
"53.90000","26.95103","9.51062"
"54.00000","27.00113","9.53661"
"54.10000","27.05112","9.56231"
"54.20000","27.10098","9.58162"
"54.30000","27.15108","9.59929"
"54.40000","27.20101","9.62058"
"54.50000","27.25105","9.64020"
"54.60000","27.30103","9.65831"
"54.70000","27.35102","9.67444"
"54.80000","27.40107","9.68713"
"54.90000","27.45111","9.69713"
"55.00000","27.50103","9.70850"
"55.10000","27.55107","9.72155"
"55.20000","27.60106","9.73860"
"55.30000","27.65104","9.75643"
"55.40000","27.70097","9.77335"
"55.50000","27.75107","9.79238"
"55.60000","27.80106","9.81101"
"55.70000","27.85110","9.83983"
"55.80000","27.90096","9.86569"
"55.90000","27.95107","9.87818"
"56.00000","28.00099","9.88912"
"56.10000","28.05110","9.90529"
"56.20000","28.10108","9.92071"
"56.30000","28.15100","9.94168"
"56.40000","28.20105","9.96829"
"56.50000","28.25109","9.98580"
"56.60000","28.30102","10.00046"
"56.70000","28.35106","10.01536"
"56.80000","28.40092","10.03145"
"56.90000","28.45097","10.04858"
"57.00000","28.50107","10.06329"
"57.10000","28.55112","10.07798"
"57.20000","28.60104","10.08840"
"57.30000","28.65109","10.10265"
"57.40000","28.70101","10.12641"
"57.50000","28.75111","10.14890"
"57.60000","28.80104","10.16941"
"57.70000","28.85108","10.18871"
"57.80000","28.90095","10.20798"
"57.90000","28.95111","10.23098"
"58.00000","29.00109","10.25324"
"58.10000","29.05108","10.27492"
"58.20000","29.10106","10.28757"
"58.30000","29.15116","10.29691"
"58.40000","29.20103","10.30403"
"58.50000","29.25095","10.31141"
"58.60000","29.30100","10.32206"
"58.70000","29.35104","10.34108"
"58.80000","29.40102","10.36738"
"58.90000","29.45101","10.38857"
"59.00000","29.50099","10.40806"
"59.10000","29.55104","10.43156"
"59.20000","29.60108","10.45204"
"59.30000","29.65107","10.47521"
"59.40000","29.70099","10.49073"
"59.50000","29.75103","10.50613"
"59.60000","29.80102","10.52120"
"59.70000","29.85112","10.53631"
"59.80000","29.90099","10.55352"
"59.90000","29.95109","10.56915"
"60.00000","30.00101","10.58428"
"60.10000","30.05112","10.59828"
"60.20000","30.10098","10.61120"
"60.30000","30.15103","10.62565"
"60.40000","30.20113","10.65104"
"60.50000","30.25111","10.67424"
"60.60000","30.30104","10.69503"
"60.70000","30.35108","10.70627"
"60.80000","30.40095","10.71761"
"60.90000","30.45111","10.73473"
"61.00000","30.50109","10.75553"
"61.10000","30.55102","10.77906"
"61.20000","30.60100","10.80325"
"61.30000","30.65105","10.82393"
"61.40000","30.70109","10.84095"
"61.50000","30.75101","10.85828"
"61.60000","30.80106","10.87456"
"61.70000","30.85098","10.88924"
"61.80000","30.90097","10.90049"
"61.90000","30.95101","10.90912"
"62.00000","31.00105","10.92073"
"62.10000","31.05110","10.93088"
"62.20000","31.10102","10.95492"
"62.30000","31.15106","10.97565"
"62.40000","31.20093","10.99709"
"62.50000","31.25097","11.01219"
"62.60000","31.30101","11.03962"
"62.70000","31.35106","11.05982"
"62.80000","31.40098","11.08522"
"62.90000","31.45103","11.10427"
"63.00000","31.50107","11.12154"
"63.10000","31.55106","11.13314"
"63.20000","31.60110","11.14157"
"63.30000","31.65096","11.15314"
"63.40000","31.70113","11.16409"
"63.50000","31.75117","11.18429"
"63.60000","31.80103","11.20305"
"63.70000","31.85096","11.22220"
"63.80000","31.90106","11.23982"
"63.90000","31.95105","11.26190"
"64.00000","32.00103","11.28371"
"64.10000","32.05101","11.30316"
"64.20000","32.10106","11.31529"
"64.30000","32.15110","11.33005"
"64.40000","32.20115","11.34499"
"64.50000","32.25101","11.36625"
"64.60000","32.30093","11.38332"
"64.70000","32.35104","11.40343"
"64.80000","32.40108","11.42215"
"64.90000","32.45107","11.43528"
"65.00000","32.50105","11.44944"
"65.10000","32.55098","11.46613"
"65.20000","32.60102","11.48611"
"65.30000","32.65100","11.50466"
"65.40000","32.70099","11.51955"
"65.50000","32.75103","11.53188"
"65.60000","32.80114","11.54284"
"65.70000","32.85100","11.56053"
"65.80000","32.90099","11.57789"
"65.90000","32.95109","11.59965"
"66.00000","33.00101","11.62090"
"66.10000","33.05106","11.64485"
"66.20000","33.10098","11.66674"
"66.30000","33.15102","11.68932"
"66.40000","33.20113","11.70735"
"66.50000","33.25105","11.72161"
"66.60000","33.30110","11.73380"
"66.70000","33.35102","11.74197"
"66.80000","33.40107","11.75285"
"66.90000","33.45099","11.76400"
"67.00000","33.50109","11.78509"
"67.10000","33.55107","11.80439"
"67.20000","33.60112","11.82619"
"67.30000","33.65116","11.84436"
"67.40000","33.70109","11.86246"
"67.50000","33.75107","11.88299"
"67.60000","33.80100","11.90629"
"67.70000","33.85104","11.92198"
"67.80000","33.90102","11.94104"
"67.90000","33.95101","11.95648"
"68.00000","34.00105","11.96891"
"68.10000","34.05103","11.98088"
"68.20000","34.10102","11.99387"
"68.30000","34.15100","12.01259"
"68.40000","34.20099","12.03154"
"68.50000","34.25103","12.04945"
"68.60000","34.30102","12.06616"
"68.70000","34.35112","12.08766"
"68.80000","34.40099","12.11023"
"68.90000","34.45109","12.12945"
"69.00000","34.50107","12.14011"
"69.10000","34.55106","12.15251"
"69.20000","34.60116","12.15928"
"69.30000","34.65108","12.18082"
"69.40000","34.70107","12.19924"
"69.50000","34.75105","12.21667"
"69.60000","34.80116","12.23754"
"69.70000","34.85102","12.25557"
"69.80000","34.90106","12.27558"
"69.90000","34.95111","12.29172"
"70.00000","35.00097","12.30970"
"70.10000","35.05101","12.32783"
"70.20000","35.10106","12.34497"
"70.30000","35.15104","12.35792"
"70.40000","35.20115","12.36977"
"70.50000","35.25107","12.38374"
"70.60000","35.30112","12.40273"
"70.70000","35.35110","12.42115"
"70.80000","35.40108","12.44026"
"70.90000","35.45113","12.45997"
"71.00000","35.50099","12.48050"
"71.10000","35.55103","12.50161"
"71.20000","35.60090","12.51982"
"71.30000","35.65106","12.53654"
"71.40000","35.70111","12.55289"
"71.50000","35.75103","12.56309"
"71.60000","35.80114","12.57443"
"71.70000","35.85106","12.58325"
"71.80000","35.90099","12.60062"
"71.90000","35.95103","12.62313"
"72.00000","36.00107","12.64498"
"72.10000","36.05106","12.66321"
"72.20000","36.10104","12.68178"
"72.30000","36.15102","12.69910"
"72.40000","36.20101","12.71881"
"72.50000","36.25111","12.73840"
"72.60000","36.30104","12.75405"
"72.70000","36.35102","12.77015"
"72.80000","36.40100","12.78240"
"72.90000","36.45105","12.79545"
"73.00000","36.50109","12.80625"
"73.10000","36.55108","12.82158"
"73.20000","36.60112","12.83967"
"73.30000","36.65117","12.85874"
"73.40000","36.70103","12.87780"
"73.50000","36.75107","12.89854"
"73.60000","36.80099","12.91741"
"73.70000","36.85104","12.94455"
"73.80000","36.90102","12.96257"
"73.90000","36.95101","12.97646"
"74.00000","37.00099","12.98477"
"74.10000","37.05104","12.99555"
"74.20000","37.10108","13.00835"
"74.30000","37.15107","13.02788"
"74.40000","37.20099","13.04972"
"74.50000","37.25097","13.06904"
"74.60000","37.30101","13.08768"
"74.70000","37.35112","13.10354"
"74.80000","37.40104","13.11979"
"74.90000","37.45115","13.13519"
"75.00000","37.50101","13.15418"
"75.10000","37.55112","13.17182"
"75.20000","37.60104","13.18418"
"75.30000","37.65102","13.19569"
"75.40000","37.70107","13.21067"
"75.50000","37.75105","13.23031"
"75.60000","37.80121","13.25196"
"75.70000","37.85102","13.27211"
"75.80000","37.90100","13.29168"
"75.90000","37.95117","13.30824"
"76.00000","38.00103","13.32970"
"76.10000","38.05102","13.35017"
"76.20000","38.10106","13.36797"
"76.30000","38.15099","13.37741"
"76.40000","38.20109","13.38872"
"76.50000","38.25107","13.39644"
"76.60000","38.30093","13.40769"
"76.70000","38.35104","13.41772"
"76.80000","38.40090","13.43913"
"76.90000","38.45101","13.46771"
"77.00000","38.50105","13.48930"
"77.10000","38.55098","13.50909"
"77.20000","38.60102","13.53026"
"77.30000","38.65118","13.55070"
"77.40000","38.70105","13.57032"
"77.50000","38.75109","13.58201"
"77.60000","38.80107","13.59589"
"77.70000","38.85106","13.60847"
"77.80000","38.90098","13.62120"
"77.90000","38.95097","13.63565"
"78.00000","39.00107","13.65296"
"78.10000","39.05099","13.67116"
"78.20000","39.10104","13.68659"
"78.30000","39.15102","13.69993"
"78.40000","39.20101","13.71528"
"78.50000","39.25111","13.73279"
"78.60000","39.30103","13.75758"
"78.70000","39.35102","13.77771"
"78.80000","39.40100","13.79869"
"78.90000","39.45099","13.80938"
"79.00000","39.50091","13.81877"
"79.10000","39.55107","13.83469"
"79.20000","39.60106","13.85181"
"79.30000","39.65104","13.87451"
"79.40000","39.70109","13.89321"
"79.50000","39.75101","13.91303"
"79.60000","39.80099","13.92988"
"79.70000","39.85104","13.94522"
"79.80000","39.90102","13.96186"
"79.90000","39.95113","13.97766"
"80.00000","40.00099","13.98758"
"80.10000","40.05097","13.99883"
"80.20000","40.10102","14.00971"
"80.30000","40.15106","14.02428"
"80.40000","40.20111","14.04163"
"80.50000","40.25097","14.07037"
"80.60000","40.30101","14.09554"
"80.70000","40.35100","14.11255"
"80.80000","40.40104","14.13033"
"80.90000","40.45103","14.14699"
"81.00000","40.50101","14.16977"
"81.10000","40.55099","14.19351"
"81.20000","40.60098","14.20993"
"81.30000","40.65108","14.22098"
