End date,"8/16/2018"
Specimen label,"D32L65N5d4"
"81.40000","40.70101","13.99155"
"81.50000","40.75099","14.00245"
"81.60000","40.80104","14.01785"
"81.70000","40.85096","14.03288"
"81.80000","40.90095","14.05508"
"81.90000","40.95093","14.07506"
"82.00000","41.00103","14.09830"
"82.10000","41.05095","14.11836"
"82.20000","41.10100","14.13712"
"82.30000","41.15104","14.15570"
"82.40000","41.20103","14.18231"
"82.50000","41.25101","14.19910"
"82.60000","41.30099","14.21279"
"82.70000","41.35098","14.22324"
"82.80000","41.40115","14.23032"
"82.90000","41.45095","14.23741"
"83.00000","41.50105","14.24857"
"83.10000","41.55098","14.26489"
"83.20000","41.60108","14.28439"
"83.30000","41.65094","14.30367"
"83.40000","41.70099","14.32052"
"83.50000","41.75097","14.34591"
"83.60000","41.80102","14.36657"
"83.70000","41.85099","14.38936"
"83.80000","41.90110","14.40905"
"83.90000","41.95091","14.41925"
"84.00000","42.00095","14.43123"
"84.10000","42.05099","14.44450"
"84.20000","42.10110","14.46437"
"84.30000","42.15096","14.48045"
"84.40000","42.20107","14.49774"
"84.50000","42.25093","14.51666"
"84.60000","42.30097","14.52838"
"84.70000","42.35102","14.54109"
"84.80000","42.40094","14.55874"
"84.90000","42.45105","14.57512"
"85.00000","42.50103","14.59218"
"85.10000","42.55096","14.61097"
"85.20000","42.60094","14.62302"
"85.30000","42.65098","14.63671"
"85.40000","42.70103","14.64899"
"85.50000","42.75095","14.66747"
"85.60000","42.80106","14.69102"
"85.70000","42.85092","14.71233"
"85.80000","42.90102","14.73526"
"85.90000","42.95107","14.75239"
"86.00000","43.00093","14.77016"
"86.10000","43.05085","14.78974"
"86.20000","43.10108","14.80571"
"86.30000","43.15094","14.81774"
"86.40000","43.20105","14.82729"
"86.50000","43.25097","14.83562"
"86.60000","43.30102","14.84225"
"86.70000","43.35088","14.85761"
"86.80000","43.40098","14.88000"
"86.90000","43.45097","14.90130"
"87.00000","43.50107","14.92158"
"87.10000","43.55105","14.93875"
"87.20000","43.60086","14.95625"
"87.30000","43.65084","14.97750"
"87.40000","43.70095","15.00589"
"87.50000","43.75111","15.02547"
"87.60000","43.80098","15.03982"
"87.70000","43.85102","15.05159"
"87.80000","43.90094","15.06270"
"87.90000","43.95092","15.07318"
"88.00000","44.00103","15.08321"
"88.10000","44.05102","15.09954"
"88.20000","44.10100","15.11548"
"88.30000","44.15099","15.13100"
"88.40000","44.20102","15.14762"
"88.50000","44.25095","15.17037"
"88.60000","44.30099","15.18983"
"88.70000","44.35092","15.21271"
"88.80000","44.40108","15.22623"
"88.90000","44.45095","15.23878"
"89.00000","44.50093","15.24849"
"89.10000","44.55092","15.26492"
"89.20000","44.60102","15.28155"
"89.30000","44.65107","15.30502"
"89.40000","44.70099","15.32911"
"89.50000","44.75091","15.34682"
"89.60000","44.80096","15.36059"
"89.70000","44.85094","15.37425"
"89.80000","44.90098","15.39100"
"89.90000","44.95103","15.40602"
"90.00000","45.00095","15.42113"
"90.10000","45.05100","15.43319"
"90.20000","45.10092","15.44657"
"90.30000","45.15097","15.45947"
"90.40000","45.20100","15.47343"
"90.50000","45.25093","15.48975"
"90.60000","45.30091","15.50775"
"90.70000","45.35096","15.52601"
"90.80000","45.40100","15.54567"
"90.90000","45.45098","15.56394"
"91.00000","45.50115","15.58727"
"91.10000","45.55095","15.61301"
"91.20000","45.60094","15.63432"
"91.30000","45.65098","15.64791"
"91.40000","45.70103","15.65762"
"91.50000","45.75095","15.66427"
"91.60000","45.80093","15.67245"
"91.70000","45.85098","15.68462"
"91.80000","45.90096","15.70020"
"91.90000","45.95101","15.72151"
"92.00000","46.00105","15.74097"
"92.10000","46.05098","15.76209"
"92.20000","46.10108","15.77823"
"92.30000","46.15100","15.79292"
"92.40000","46.20092","15.81460"
"92.50000","46.25103","15.83469"
"92.60000","46.30096","15.85148"
"92.70000","46.35100","15.86362"
"92.80000","46.40098","15.87798"
"92.90000","46.45102","15.89208"
"93.00000","46.50101","15.90675"
"93.10000","46.55112","15.92359"
"93.20000","46.60092","15.93750"
"93.30000","46.65096","15.95310"
"93.40000","46.70095","15.96767"
"93.50000","46.75099","15.98870"
"93.60000","46.80091","16.00150"
"93.70000","46.85102","16.02239"
"93.80000","46.90100","16.04580"
"93.90000","46.95099","16.05672"
"94.00000","47.00091","16.07039"
"94.10000","47.05101","16.07926"
"94.20000","47.10094","16.09517"
"94.30000","47.15098","16.10853"
"94.40000","47.20108","16.13285"
"94.50000","47.25095","16.15495"
"94.60000","47.30099","16.17318"
"94.70000","47.35098","16.19137"
"94.80000","47.40096","16.20870"
"94.90000","47.45100","16.22568"
"95.00000","47.50093","16.23984"
"95.10000","47.55098","16.25388"
"95.20000","47.60101","16.26507"
"95.30000","47.65112","16.27812"
"95.40000","47.70105","16.29283"
"95.50000","47.75103","16.30371"
"95.60000","47.80095","16.32189"
"95.70000","47.85106","16.33964"
"95.80000","47.90098","16.35863"
"95.90000","47.95097","16.37510"
"96.00000","48.00095","16.38889"
"96.10000","48.05105","16.40967"
"96.20000","48.10110","16.43450"
"96.30000","48.15102","16.45374"
"96.40000","48.20101","16.46926"
"96.50000","48.25099","16.48065"
"96.60000","48.30098","16.49017"
"96.70000","48.35089","16.49851"
"96.80000","48.40100","16.50942"
"96.90000","48.45098","16.52780"
"97.00000","48.50097","16.54402"
"97.10000","48.55096","16.56461"
"97.20000","48.60088","16.58505"
"97.30000","48.65092","16.60402"
"97.40000","48.70103","16.62308"
"97.50000","48.75095","16.64043"
"97.60000","48.80093","16.65650"
"97.70000","48.85098","16.67187"
"97.80000","48.90096","16.68408"
"97.90000","48.95107","16.69776"
"98.00000","49.00099","16.71038"
"98.10000","49.05097","16.72577"
"98.20000","49.10102","16.74014"
"98.30000","49.15106","16.75626"
"98.40000","49.20093","16.77181"
"98.50000","49.25103","16.78936"
"98.60000","49.30101","16.80565"
"98.70000","49.35106","16.82437"
"98.80000","49.40098","16.84307"
"98.90000","49.45096","16.86354"
"99.00000","49.50101","16.88306"
"99.10000","49.55099","16.89534"
"99.20000","49.60104","16.90749"
"99.30000","49.65096","16.91819"
"99.40000","49.70089","16.92870"
"99.50000","49.75093","16.94503"
"99.60000","49.80104","16.96679"
"99.70000","49.85102","16.98565"
"99.80000","49.90100","17.00404"
"99.90000","49.95093","17.01994"
"100.00000","50.00097","17.03546"
"100.10000","50.05095","17.05379"
"100.20000","50.10094","17.06635"
"100.30000","50.15098","17.07771"
"100.40000","50.20097","17.08979"
"100.50000","50.25101","17.10395"
"100.60000","50.30094","17.11618"
"100.70000","50.35098","17.13590"
"100.80000","50.40102","17.15129"
"100.90000","50.45101","17.17022"
"101.00000","50.50087","17.18841"
"101.10000","50.55098","17.20604"
"101.20000","50.60108","17.21687"
"101.30000","50.65100","17.23999"
"101.40000","50.70111","17.26064"
"101.50000","50.75091","17.27809"
"101.60000","50.80096","17.29875"
"101.70000","50.85099","17.30974"
"101.80000","50.90099","17.31748"
"101.90000","50.95096","17.32605"
"102.00000","51.00095","17.33246"
"102.10000","51.05112","17.35162"
"102.20000","51.10104","17.36478"
"102.30000","51.15096","17.38515"
"102.40000","51.20107","17.40906"
"102.50000","51.25099","17.42563"
"102.60000","51.30109","17.44886"
"102.70000","51.35089","17.46769"
"102.80000","51.40094","17.48135"
"102.90000","51.45092","17.50346"
"103.00000","51.50097","17.51352"
"103.10000","51.55090","17.52362"
"103.20000","51.60088","17.53490"
"103.30000","51.65092","17.54959"
"103.40000","51.70097","17.56357"
"103.50000","51.75107","17.57918"
"103.60000","51.80099","17.59786"
"103.70000","51.85098","17.60923"
"103.80000","51.90102","17.62126"
"103.90000","51.95101","17.63478"
"104.00000","52.00099","17.65139"
"104.10000","52.05104","17.67050"
"104.20000","52.10096","17.68865"
"104.30000","52.15107","17.70616"
"104.40000","52.20098","17.72321"
"104.50000","52.25097","17.73503"
"104.60000","52.30101","17.74596"
"104.70000","52.35100","17.75977"
"104.80000","52.40104","17.77818"
"104.90000","52.45103","17.79767"
"105.00000","52.50101","17.82004"
"105.10000","52.55099","17.83565"
"105.20000","52.60104","17.85348"
"105.30000","52.65102","17.87090"
"105.40000","52.70107","17.88638"
"105.50000","52.75099","17.90213"
"105.60000","52.80098","17.90784"
"105.70000","52.85108","17.91844"
"105.80000","52.90094","17.92619"
"105.90000","52.95098","17.93795"
"106.00000","53.00097","17.94689"
"106.10000","53.05090","17.96723"
"106.20000","53.10106","17.99015"
"106.30000","53.15105","18.01601"
"106.40000","53.20102","18.03315"
"106.50000","53.25113","18.04817"
"106.60000","53.30093","18.06482"
"106.70000","53.35104","18.08199"
"106.80000","53.40102","18.10384"
"106.90000","53.45107","18.12013"
"107.00000","53.50093","18.13567"
"107.10000","53.55103","18.14428"
"107.20000","53.60102","18.15297"
"107.30000","53.65107","18.16122"
"107.40000","53.70110","18.17281"
"107.50000","53.75097","18.18612"
"107.60000","53.80096","18.20092"
"107.70000","53.85100","18.21521"
"107.80000","53.90110","18.23167"
"107.90000","53.95103","18.24983"
"108.00000","54.00101","18.26610"
"108.10000","54.05106","18.28939"
"108.20000","54.10098","18.30890"
"108.30000","54.15097","18.32222"
"108.40000","54.20100","18.33736"
"108.50000","54.25099","18.34764"
"108.60000","54.30109","18.36176"
"108.70000","54.35096","18.37355"
"108.80000","54.40100","18.39160"
"108.90000","54.45098","18.41043"
"109.00000","54.50103","18.43131"
"109.10000","54.55101","18.44183"
"109.20000","54.60100","18.45590"
"109.30000","54.65104","18.46984"
"109.40000","54.70090","18.48292"
"109.50000","54.75107","18.49796"
"109.60000","54.80099","18.51395"
"109.70000","54.85104","18.52731"
"109.80000","54.90096","18.53914"
"109.90000","54.95107","18.55177"
"110.00000","55.00099","18.56432"
"110.10000","55.05104","18.58331"
"110.20000","55.10096","18.60175"
"110.30000","55.15100","18.62193"
"110.40000","55.20105","18.64044"
"110.50000","55.25097","18.65844"
"110.60000","55.30101","18.67523"
"110.70000","55.35106","18.69484"
"110.80000","55.40098","18.70922"
"110.90000","55.45097","18.73042"
"111.00000","55.50095","18.73836"
"111.10000","55.55093","18.74669"
"111.20000","55.60104","18.75242"
"111.30000","55.65102","18.76131"
"111.40000","55.70101","18.76601"
"111.50000","55.75099","18.78215"
"111.60000","55.80091","18.79854"
"111.70000","55.85102","18.81845"
"111.80000","55.90094","18.83914"
"111.90000","55.95099","18.85513"
"112.00000","56.00097","18.87054"
"112.10000","56.05096","18.88760"
"112.20000","56.10100","18.90875"
"112.30000","56.15104","18.92956"
"112.40000","56.20097","18.94761"
"112.50000","56.25107","18.96452"
"112.60000","56.30094","18.97350"
"112.70000","56.35086","18.98309"
"112.80000","56.40097","18.99404"
"112.90000","56.45100","19.00924"
"113.00000","56.50099","19.02248"
"113.10000","56.55103","19.03799"
"113.20000","56.60102","19.05013"
"113.30000","56.65106","19.06292"
"113.40000","56.70105","19.07696"
"113.50000","56.75091","19.09630"
"113.60000","56.80095","19.11491"
"113.70000","56.85100","19.13363"
"113.80000","56.90105","19.14970"
"113.90000","56.95097","19.16043"
"114.00000","57.00101","19.16727"
"114.10000","57.05099","19.17739"
"114.20000","57.10098","19.20067"
"114.30000","57.15096","19.21072"
"114.40000","57.20095","19.23222"
"114.50000","57.25093","19.25179"
"114.60000","57.30104","19.27070"
"114.70000","57.35102","19.28410"
"114.80000","57.40094","19.29891"
"114.90000","57.45092","19.31155"
"115.00000","57.50097","19.32635"
"115.10000","57.55101","19.34041"
"115.20000","57.60100","19.35114"
"115.30000","57.65098","19.36135"
"115.40000","57.70091","19.36981"
"115.50000","57.75113","19.38135"
"115.60000","57.80105","19.39580"
"115.70000","57.85098","19.41207"
"115.80000","57.90096","19.42589"
"115.90000","57.95089","19.44382"
"116.00000","58.00093","19.46103"
"116.10000","58.05091","19.47475"
"116.20000","58.10102","19.49294"
"116.30000","58.15100","19.51578"
"116.40000","58.20116","19.53701"
"116.50000","58.25091","19.55464"
"116.60000","58.30096","19.57267"
"116.70000","58.35106","19.58025"
"116.80000","58.40104","19.58605"
"116.90000","58.45096","19.59031"
"117.00000","58.50095","19.60351"
"117.10000","58.55093","19.61066"
"117.20000","58.60092","19.62828"
"117.30000","58.65108","19.64695"
"117.40000","58.70100","19.66543"
"117.50000","58.75093","19.68211"
"117.60000","58.80097","19.70058"
"117.70000","58.85102","19.71306"
"117.80000","58.90094","19.72911"
"117.90000","58.95098","19.74633"
"118.00000","59.00097","19.76143"
"118.10000","59.05101","19.77699"
"118.20000","59.10094","19.78825"
"118.30000","59.15098","19.80037"
"118.40000","59.20097","19.81612"
"118.50000","59.25095","19.83217"
"118.60000","59.30111","19.84768"
"118.70000","59.35086","19.86683"
"118.80000","59.40096","19.87300"
"118.90000","59.45094","19.88528"
"119.00000","59.50105","19.89789"
"119.10000","59.55104","19.91273"
"119.20000","59.60096","19.93023"
"119.30000","59.65100","19.94344"
"119.40000","59.70098","19.96080"
"119.50000","59.75103","19.97579"
"119.60000","59.80101","19.98336"
"119.70000","59.85106","19.99245"
"119.80000","59.90104","19.99975"
"119.90000","59.95097","20.01033"
"120.00000","60.00101","20.02072"
"120.10000","60.05099","20.04031"
"120.20000","60.10098","20.05934"
"120.30000","60.15084","20.08033"
"120.40000","60.20101","20.09418"
"120.50000","60.25099","20.11000"
"120.60000","60.30103","20.12584"
"120.70000","60.35102","20.14540"
"120.80000","60.40100","20.15680"
"120.90000","60.45099","20.17234"
"121.00000","60.50097","20.18278"
"121.10000","60.55090","20.18978"
"121.20000","60.60106","20.19816"
"121.30000","60.65086","20.20903"
"121.40000","60.70090","20.22302"
"121.50000","60.75101","20.24069"
"121.60000","60.80099","20.25860"
"121.70000","60.85098","20.27493"
"121.80000","60.90102","20.29049"
"121.90000","60.95100","20.30389"
"122.00000","61.00111","20.31829"
"122.10000","61.05097","20.33669"
"122.20000","61.10096","20.35244"
"122.30000","61.15088","20.36913"
"122.40000","61.20099","20.38697"
"122.50000","61.25103","20.39929"
"122.60000","61.30096","20.40763"
"122.70000","61.35100","20.41557"
"122.80000","61.40110","20.42690"
"122.90000","61.45097","20.43647"
"123.00000","61.50095","20.44966"
"123.10000","61.55094","20.46379"
"123.20000","61.60098","20.47876"
"123.30000","61.65102","20.49491"
"123.40000","61.70101","20.50989"
"123.50000","61.75099","20.52510"
"123.60000","61.80104","20.54193"
"123.70000","61.85102","20.55945"
"123.80000","61.90100","20.57154"
"123.90000","61.95092","20.58914"
"124.00000","62.00103","20.59774"
"124.10000","62.05101","20.60746"
"124.20000","62.10106","20.61738"
"124.30000","62.15092","20.62754"
"124.40000","62.20102","20.64554"
"124.50000","62.25095","20.65660"
"124.60000","62.30099","20.67594"
"124.70000","62.35092","20.69137"
"124.80000","62.40090","20.70432"
"124.90000","62.45107","20.71493"
"125.00000","62.50098","20.72774"
"125.10000","62.55097","20.74164"
"125.20000","62.60096","20.75950"
"125.30000","62.65088","20.77678"
"125.40000","62.70104","20.79006"
"125.50000","62.75103","20.80286"
"125.60000","62.80101","20.81580"
"125.70000","62.85100","20.82701"
"125.80000","62.90097","20.83718"
"125.90000","62.95102","20.84779"
"126.00000","63.00095","20.86192"
"126.10000","63.05105","20.87547"
"126.20000","63.10104","20.89245"
"126.30000","63.15096","20.90824"
"126.40000","63.20100","20.92365"
"126.50000","63.25099","20.93741"
"126.60000","63.30103","20.95500"
"126.70000","63.35089","20.97198"
"126.80000","63.40100","20.98745"
"126.90000","63.45092","20.99539"
"127.00000","63.50090","21.00399"
"127.10000","63.55095","21.01134"
"127.20000","63.60106","21.02014"
"127.30000","63.65098","21.03288"
"127.40000","63.70103","21.04258"
"127.50000","63.75100","21.05574"
"127.60000","63.80093","21.07457"
"127.70000","63.85098","21.09232"
"127.80000","63.90096","21.11170"
"127.90000","63.95100","21.12084"
"128.00000","64.00111","21.13771"
"128.10000","64.05097","21.14613"
"128.20000","64.10090","21.16232"
"128.30000","64.15105","21.17926"
"128.40000","64.20098","21.19672"
"128.50000","64.25103","21.21208"
"128.60000","64.30096","21.21866"
"128.70000","64.35093","21.23452"
"128.80000","64.40104","21.23991"
"128.90000","64.45103","21.24641"
"129.00000","64.50095","21.25442"
"129.10000","64.55099","21.26567"
"129.20000","64.60098","21.27657"
"129.30000","64.65096","21.28924"
"129.40000","64.70094","21.30310"
"129.50000","64.75098","21.31825"
"129.60000","64.80097","21.33153"
"129.70000","64.85096","21.35081"
"129.80000","64.90100","21.36953"
"129.90000","64.95098","21.38724"
"130.00000","65.00097","21.40300"
"130.10000","65.05107","21.41859"
"130.20000","65.10094","21.42511"
"130.30000","65.15092","21.43529"
"130.40000","65.20102","21.44222"
"130.50000","65.25101","21.45111"
"130.60000","65.30093","21.46381"
"130.70000","65.35091","21.47877"
"130.80000","65.40096","21.49708"
"130.90000","65.45100","21.50940"
"131.00000","65.50093","21.52335"
"131.10000","65.55103","21.53926"
"131.20000","65.60095","21.54894"
"131.30000","65.65094","21.55845"
"131.40000","65.70093","21.57065"
"131.50000","65.75102","21.58438"
"131.60000","65.80101","21.59612"
"131.70000","65.85100","21.60534"
"131.80000","65.90104","21.61743"
"131.90000","65.95108","21.63030"
"132.00000","66.00101","21.64226"
"132.10000","66.05099","21.65348"
"132.20000","66.10104","21.66714"
"132.30000","66.15102","21.67917"
"132.40000","66.20094","21.69430"
"132.50000","66.25098","21.70592"
"132.60000","66.30097","21.72071"
"132.70000","66.35095","21.73758"
"132.80000","66.40094","21.75089"
"132.90000","66.45092","21.76754"
"133.00000","66.50091","21.78291"
"133.10000","66.55101","21.79700"
"133.20000","66.60105","21.81381"
"133.30000","66.65098","21.82532"
"133.40000","66.70097","21.83666"
"133.50000","66.75106","21.84186"
"133.60000","66.80099","21.84550"
"133.70000","66.85104","21.85254"
"133.80000","66.90096","21.85443"
"133.90000","66.95100","21.86750"
"134.00000","67.00092","21.87627"
"134.10000","67.05109","21.89305"
"134.20000","67.10096","21.91053"
"134.30000","67.15099","21.92927"
"134.40000","67.20104","21.94725"
"134.50000","67.25091","21.96130"
"134.60000","67.30096","21.97714"
"134.70000","67.35100","21.99051"
"134.80000","67.40092","22.00331"
"134.90000","67.45108","22.01714"
"135.00000","67.50101","22.02939"
"135.10000","67.55106","22.04377"
"135.20000","67.60104","22.05236"
"135.30000","67.65102","22.06212"
"135.40000","67.70100","22.07010"
"135.50000","67.75105","22.07767"
"135.60000","67.80097","22.08709"
"135.70000","67.85095","22.09786"
"135.80000","67.90106","22.11051"
"135.90000","67.95104","22.12088"
"136.00000","68.00102","22.13282"
"136.10000","68.05107","22.14372"
"136.20000","68.10100","22.15226"
"136.30000","68.15092","22.16465"
"136.40000","68.20090","22.17966"
"136.50000","68.25101","22.19578"
"136.60000","68.30105","22.21110"
"136.70000","68.35104","22.22767"
"136.80000","68.40102","22.24221"
"136.90000","68.45094","22.25468"
"137.00000","68.50099","22.26614"
"137.10000","68.55103","22.26964"
"137.20000","68.60095","22.28110"
"137.30000","68.65094","22.28725"
"137.40000","68.70098","22.30476"
"137.50000","68.75103","22.31890"
"137.60000","68.80101","22.33575"
"137.70000","68.85105","22.35479"
"137.80000","68.90110","22.36368"
"137.90000","68.95097","22.37477"
"138.00000","69.00101","22.38505"
"138.10000","69.05093","22.39838"
"138.20000","69.10104","22.40791"
"138.30000","69.15102","22.41872"
"138.40000","69.20100","22.43046"
"138.50000","69.25098","22.43781"
"138.60000","69.30097","22.44617"
"138.70000","69.35102","22.45478"
"138.80000","69.40099","22.46303"
"138.90000","69.45098","22.47120"
"139.00000","69.50097","22.48255"
"139.10000","69.55107","22.49123"
"139.20000","69.60111","22.50547"
"139.30000","69.65098","22.52084"
"139.40000","69.70108","22.53531"
"139.50000","69.75095","22.55094"
"139.60000","69.80105","22.56526"
"139.70000","69.85091","22.57891"
"139.80000","69.90096","22.59255"
"139.90000","69.95094","22.60667"
"140.00000","70.00092","22.62152"
"140.10000","70.05103","22.63815"
"140.20000","70.10095","22.64979"
"140.30000","70.15094","22.65812"
"140.40000","70.20110","22.67392"
"140.50000","70.25102","22.67555"
"140.60000","70.30095","22.68109"
"140.70000","70.35094","22.68371"
"140.80000","70.40092","22.68952"
"140.90000","70.45102","22.70207"
"141.00000","70.50107","22.71208"
"141.10000","70.55093","22.71949"
"141.20000","70.60103","22.73667"
"141.30000","70.65102","22.75013"
"141.40000","70.70094","22.76424"
"141.50000","70.75099","22.77759"
"141.60000","70.80096","22.79178"
"141.70000","70.85101","22.80501"
"141.80000","70.90106","22.81775"
"141.90000","70.95099","22.82944"
"142.00000","71.00109","22.84267"
"142.10000","71.05107","22.85772"
"142.20000","71.10100","22.86624"
"142.30000","71.15092","22.87932"
"142.40000","71.20090","22.89261"
"142.50000","71.25095","22.89603"
"142.60000","71.30093","22.90726"
"142.70000","71.35098","22.91655"
"142.80000","71.40096","22.92816"
"142.90000","71.45094","22.94099"
"143.00000","71.50098","22.95296"
"143.10000","71.55097","22.95953"
"143.20000","71.60102","22.97167"
"143.30000","71.65094","22.98010"
"143.40000","71.70098","22.98737"
"143.50000","71.75091","23.00278"
"143.60000","71.80102","23.01468"
"143.70000","71.85099","23.02920"
"143.80000","71.90104","23.03265"
"143.90000","71.95103","23.04858"
"144.00000","72.00095","23.06132"
"144.10000","72.05093","23.07430"
"144.20000","72.10104","23.08366"
"144.30000","72.15096","23.08823"
"144.40000","72.20107","23.09821"
"144.50000","72.25098","23.09782"
"144.60000","72.30091","23.11020"
"144.70000","72.35096","23.11723"
"144.80000","72.40100","23.13646"
"144.90000","72.45098","23.15614"
"145.00000","72.50097","23.17114"
"145.10000","72.55101","23.19017"
"145.20000","72.60094","23.19907"
"145.30000","72.65092","23.20951"
"145.40000","72.70102","23.22024"
"145.50000","72.75101","23.23200"
"145.60000","72.80099","23.24374"
"145.70000","72.85091","23.25435"
"145.80000","72.90096","23.26265"
"145.90000","72.95094","23.27046"
"146.00000","73.00105","23.27500"
"146.10000","73.05097","23.28109"
"146.20000","73.10101","23.28571"
"146.30000","73.15094","23.29105"
"146.40000","73.20104","23.29932"
"146.50000","73.25096","23.31011"
"146.60000","73.30095","23.31979"
"146.70000","73.35094","23.33421"
"146.80000","73.40092","23.34856"
"146.90000","73.45096","23.36512"
"147.00000","73.50095","23.37014"
"147.10000","73.55105","23.38411"
"147.20000","73.60104","23.39251"
"147.30000","73.65114","23.40056"
"147.40000","73.70088","23.42085"
"147.50000","73.75098","23.42979"
"147.60000","73.80097","23.44678"
"147.70000","73.85101","23.46424"
"147.80000","73.90105","23.48066"
"147.90000","73.95093","23.49342"
"148.00000","74.00103","23.50072"
"148.10000","74.05101","23.50408"
"148.20000","74.10105","23.51215"
"148.30000","74.15098","23.51728"
"148.40000","74.20109","23.52279"
"148.50000","74.25089","23.52425"
"148.60000","74.30093","23.53062"
"148.70000","74.35098","23.54374"
"148.80000","74.40108","23.55443"
"148.90000","74.45094","23.56527"
"149.00000","74.50092","23.57713"
"149.10000","74.55109","23.58629"
"149.20000","74.60101","23.59786"
"149.30000","74.65099","23.60794"
"149.40000","74.70104","23.62358"
"149.50000","74.75103","23.63583"
"149.60000","74.80101","23.64710"
"149.70000","74.85093","23.66448"
"149.80000","74.90098","23.67380"
"149.90000","74.95102","23.67945"
"150.00000","75.00095","23.68810"
"150.10000","75.05093","23.69539"
"150.20000","75.10098","23.70338"
"150.30000","75.15102","23.71300"
"150.40000","75.20107","23.71943"
"150.50000","75.25105","23.72835"
"150.60000","75.30097","23.73668"
"150.70000","75.35101","23.75189"
"150.80000","75.40106","23.76532"
"150.90000","75.45099","23.77467"
"151.00000","75.50096","23.78459"
"151.10000","75.55095","23.80569"
"151.20000","75.60111","23.80875"
"151.30000","75.65099","23.81925"
"151.40000","75.70096","23.82535"
"151.50000","75.75089","23.83611"
"151.60000","75.80106","23.84982"
"151.70000","75.85098","23.86021"
"151.80000","75.90096","23.86108"
"151.90000","75.95100","23.87034"
"152.00000","76.00099","23.88570"
"152.10000","76.05092","23.89579"
"152.20000","76.10095","23.90247"
"152.30000","76.15094","23.91098"
"152.40000","76.20098","23.91908"
"152.50000","76.25097","23.92675"
"152.60000","76.30101","23.93985"
"152.70000","76.35100","23.94151"
"152.80000","76.40098","23.95195"
"152.90000","76.45109","23.95868"
"153.00000","76.50095","23.97194"
"153.10000","76.55105","23.98794"
"153.20000","76.60098","23.99886"
"153.30000","76.65096","24.01206"
"153.40000","76.70112","24.02186"
"153.50000","76.75098","24.03255"
"153.60000","76.80103","24.04582"
"153.70000","76.85102","24.06147"
"153.80000","76.90099","24.07459"
"153.90000","76.95092","24.08446"
"154.00000","77.00091","24.09018"
"154.10000","77.05090","24.09748"
"154.20000","77.10105","24.10926"
"154.30000","77.15092","24.11281"
"154.40000","77.20103","24.11501"
"154.50000","77.25089","24.11874"
"154.60000","77.30099","24.13029"
"154.70000","77.35098","24.12954"
"154.80000","77.40108","24.14500"
"154.90000","77.45094","24.15051"
"155.00000","77.50092","24.16336"
"155.10000","77.55097","24.17695"
"155.20000","77.60101","24.19057"
"155.30000","77.65100","24.20006"
"155.40000","77.70098","24.20592"
"155.50000","77.75102","24.21707"
"155.60000","77.80101","24.22753"
"155.70000","77.85088","24.23870"
"155.80000","77.90092","24.25160"
"155.90000","77.95102","24.25954"
"156.00000","78.00101","24.26990"
"156.10000","78.05099","24.27963"
"156.20000","78.10103","24.29154"
"156.30000","78.15096","24.30759"
"156.40000","78.20107","24.31424"
"156.50000","78.25099","24.31935"
"156.60000","78.30096","24.32564"
"156.70000","78.35094","24.33134"
"156.80000","78.40094","24.34067"
"156.90000","78.45093","24.34447"
"157.00000","78.50109","24.35201"
"157.10000","78.55101","24.36167"
"157.20000","78.60110","24.37155"
"157.30000","78.65092","24.37922"
"157.40000","78.70096","24.39039"
"157.50000","78.75094","24.39758"
"157.60000","78.80099","24.40975"
"157.70000","78.85098","24.41792"
"157.80000","78.90095","24.42443"
"157.90000","78.95094","24.42373"
"158.00000","79.00098","24.43430"
"158.10000","79.05103","24.44597"
"158.20000","79.10102","24.45899"
"158.30000","79.15094","24.47091"
"158.40000","79.20092","24.48397"
"158.50000","79.25097","24.49839"
"158.60000","79.30107","24.50922"
"158.70000","79.35099","24.51693"
"158.80000","79.40098","24.52073"
"158.90000","79.45097","24.52688"
"159.00000","79.50101","24.53259"
"159.10000","79.55098","24.53592"
"159.20000","79.60097","24.54794"
"159.30000","79.65096","24.55468"
"159.40000","79.70107","24.56394"
"159.50000","79.75110","24.57562"
"159.60000","79.80103","24.57343"
"159.70000","79.85096","24.58494"
"159.80000","79.90106","24.59772"
"159.90000","79.95098","24.60951"
"160.00000","80.00103","24.61724"
"160.10000","80.05090","24.62806"
"160.20000","80.10100","24.63535"
"160.30000","80.15097","24.64655"
"160.40000","80.20102","24.65576"
"160.50000","80.25101","24.66125"
"160.60000","80.30099","24.67370"
"160.70000","80.35103","24.68341"
"160.80000","80.40090","24.69067"
"160.90000","80.45088","24.69786"
"161.00000","80.50099","24.70451"
"161.10000","80.55097","24.71839"
"161.20000","80.60101","24.72232"
"161.30000","80.65100","24.73110"
"161.40000","80.70098","24.73543"
"161.50000","80.75096","24.74316"
"161.60000","80.80107","24.75152"
"161.70000","80.85094","24.76097"
"161.80000","80.90099","24.76984"
"161.90000","80.95101","24.78041"
"162.00000","81.00107","24.78732"
"162.10000","81.05099","24.79942"
"162.20000","81.10103","24.80932"
"162.30000","81.15095","24.82047"
"162.40000","81.20106","24.82966"
"162.50000","81.25093","24.84010"
"162.60000","81.30096","24.84569"
"162.70000","81.35095","24.84551"
"162.80000","81.40111","24.85783"
"162.90000","81.45093","24.86825"
"163.00000","81.50097","24.87783"
"163.10000","81.55107","24.88803"
"163.20000","81.60099","24.89953"
"163.30000","81.65098","24.91047"
"163.40000","81.70097","24.90845"
