End date,"8/16/2018"
Specimen label,"D32L85N5d4"
Maximum Load,"23.09019",N
Extension at Maximum Load,"77.35085",mm
Maximum Slope (Automatic Young's),"0.34165",N/mm
Rate 1,"30.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"79.30000","39.65099","13.42872"
"79.40000","39.70096","13.45354"
"79.50000","39.75095","13.47609"
"79.60000","39.80099","13.49947"
"79.70000","39.85092","13.51674"
"79.80000","39.90084","13.53594"
"79.90000","39.95095","13.55788"
"80.00000","40.00105","13.57372"
"80.10000","40.05104","13.59100"
"80.20000","40.10089","13.60221"
"80.30000","40.15088","13.61548"
"80.40000","40.20099","13.62851"
"80.50000","40.25097","13.64454"
"80.60000","40.30095","13.66283"
"80.70000","40.35094","13.67782"
"80.80000","40.40098","13.69171"
"80.90000","40.45109","13.70702"
"81.00000","40.50095","13.72415"
"81.10000","40.55099","13.74141"
"81.20000","40.60092","13.76533"
"81.30000","40.65102","13.78634"
"81.40000","40.70095","13.80257"
"81.50000","40.75093","13.81246"
"81.60000","40.80098","13.82327"
"81.70000","40.85090","13.83838"
"81.80000","40.90095","13.85746"
"81.90000","40.95093","13.87752"
"82.00000","41.00085","13.89880"
"82.10000","41.05101","13.91670"
"82.20000","41.10094","13.93155"
"82.30000","41.15098","13.94914"
"82.40000","41.20091","13.96250"
"82.50000","41.25095","13.97789"
"82.60000","41.30099","13.98907"
"82.70000","41.35098","13.99876"
"82.80000","41.40091","14.00913"
"82.90000","41.45101","14.02965"
"83.00000","41.50099","14.04438"
"83.10000","41.55098","14.06917"
"83.20000","41.60096","14.09076"
"83.30000","41.65100","14.11106"
"83.40000","41.70093","14.12718"
"83.50000","41.75097","14.14384"
"83.60000","41.80096","14.16706"
"83.70000","41.85094","14.18882"
"83.80000","41.90099","14.20590"
"83.90000","41.95096","14.21651"
"84.00000","42.00089","14.22669"
"84.10000","42.05088","14.23381"
"84.20000","42.10092","14.24208"
"84.30000","42.15090","14.25343"
"84.40000","42.20095","14.27200"
"84.50000","42.25093","14.28662"
"84.60000","42.30092","14.30562"
"84.70000","42.35096","14.32272"
"84.80000","42.40089","14.34383"
"84.90000","42.45093","14.36870"
"85.00000","42.50091","14.38864"
"85.10000","42.55096","14.40930"
"85.20000","42.60088","14.41981"
"85.30000","42.65098","14.43418"
"85.40000","42.70091","14.44755"
"85.50000","42.75095","14.46498"
"85.60000","42.80094","14.48277"
"85.70000","42.85098","14.50259"
"85.80000","42.90091","14.51599"
"85.90000","42.95094","14.52985"
"86.00000","43.00093","14.54260"
"86.10000","43.05103","14.55818"
"86.20000","43.10090","14.57589"
"86.30000","43.15088","14.59278"
"86.40000","43.20087","14.61056"
"86.50000","43.25091","14.62475"
"86.60000","43.30102","14.63650"
"86.70000","43.35094","14.64891"
"86.80000","43.40098","14.66640"
"86.90000","43.45091","14.68851"
"87.00000","43.50089","14.70982"
"87.10000","43.55093","14.72843"
"87.20000","43.60092","14.74819"
"87.30000","43.65096","14.76592"
"87.40000","43.70089","14.78396"
"87.50000","43.75093","14.80400"
"87.60000","43.80085","14.81636"
"87.70000","43.85102","14.82503"
"87.80000","43.90089","14.83116"
"87.90000","43.95092","14.83901"
"88.00000","44.00091","14.85332"
"88.10000","44.05089","14.86320"
"88.20000","44.10094","14.88615"
"88.30000","44.15092","14.91278"
"88.40000","44.20091","14.92821"
"88.50000","44.25089","14.94622"
"88.60000","44.30093","14.95802"
"88.70000","44.35086","14.98682"
"88.80000","44.40096","15.01067"
"88.90000","44.45095","15.02812"
"89.00000","44.50111","15.04452"
"89.10000","44.55092","15.05490"
"89.20000","44.60089","15.06437"
"89.30000","44.65094","15.07398"
"89.40000","44.70099","15.08681"
"89.50000","44.75103","15.10019"
"89.60000","44.80090","15.11693"
"89.70000","44.85094","15.13254"
"89.80000","44.90086","15.14784"
"89.90000","44.95097","15.16799"
"90.00000","45.00095","15.18995"
"90.10000","45.05100","15.20859"
"90.20000","45.10086","15.22553"
"90.30000","45.15084","15.23853"
"90.40000","45.20094","15.24757"
"90.50000","45.25099","15.25851"
"90.60000","45.30091","15.28088"
"90.70000","45.35090","15.30259"
"90.80000","45.40100","15.32400"
"90.90000","45.45093","15.33760"
"91.00000","45.50097","15.35722"
"91.10000","45.55095","15.37083"
"91.20000","45.60100","15.38419"
"91.30000","45.65098","15.39990"
"91.40000","45.70091","15.41596"
"91.50000","45.75089","15.43003"
"91.60000","45.80099","15.44058"
"91.70000","45.85092","15.45247"
"91.80000","45.90090","15.46357"
"91.90000","45.95095","15.47661"
"92.00000","46.00093","15.49476"
"92.10000","46.05098","15.51446"
"92.20000","46.10102","15.53235"
"92.30000","46.15089","15.55162"
"92.40000","46.20098","15.57005"
"92.50000","46.25103","15.59372"
"92.60000","46.30089","15.61934"
"92.70000","46.35088","15.63574"
"92.80000","46.40092","15.64861"
"92.90000","46.45102","15.65873"
"93.00000","46.50089","15.66533"
"93.10000","46.55088","15.67291"
"93.20000","46.60092","15.68266"
"93.30000","46.65096","15.70094"
"93.40000","46.70089","15.72095"
"93.50000","46.75093","15.74295"
"93.60000","46.80091","15.76044"
"93.70000","46.85096","15.77731"
"93.80000","46.90094","15.79096"
"93.90000","46.95093","15.81455"
"94.00000","47.00085","15.83134"
"94.10000","47.05083","15.85066"
"94.20000","47.10094","15.86347"
"94.30000","47.15098","15.87808"
"94.40000","47.20096","15.89169"
"94.50000","47.25095","15.90762"
"94.60000","47.30106","15.92246"
"94.70000","47.35092","15.92635"
"94.80000","47.40102","15.94221"
"94.90000","47.45094","15.95611"
"95.00000","47.50093","15.97292"
"95.10000","47.55098","15.99194"
"95.20000","47.60090","16.00916"
"95.30000","47.65100","16.02780"
"95.40000","47.70093","16.04774"
"95.50000","47.75091","16.06360"
"95.60000","47.80095","16.07193"
"95.70000","47.85088","16.08625"
"95.80000","47.90086","16.09378"
"95.90000","47.95102","16.11604"
"96.00000","48.00095","16.13653"
"96.10000","48.05094","16.15865"
"96.20000","48.10086","16.17534"
"96.30000","48.15096","16.18722"
"96.40000","48.20101","16.20668"
"96.50000","48.25099","16.22386"
"96.60000","48.30091","16.23703"
"96.70000","48.35089","16.25274"
"96.80000","48.40095","16.26498"
"96.90000","48.45092","16.27696"
"97.00000","48.50092","16.28895"
"97.10000","48.55096","16.30244"
"97.20000","48.60100","16.31970"
"97.30000","48.65098","16.33180"
"97.40000","48.70085","16.34907"
"97.50000","48.75089","16.36718"
"97.60000","48.80100","16.38095"
"97.70000","48.85092","16.39377"
"97.80000","48.90096","16.41597"
"97.90000","48.95100","16.43808"
"98.00000","49.00093","16.45727"
"98.10000","49.05103","16.46920"
"98.20000","49.10096","16.48114"
"98.30000","49.15094","16.48920"
"98.40000","49.20093","16.49948"
"98.50000","49.25097","16.51178"
"98.60000","49.30083","16.52617"
"98.70000","49.35100","16.54460"
"98.80000","49.40098","16.56569"
"98.90000","49.45109","16.58392"
"99.00000","49.50089","16.60262"
"99.10000","49.55093","16.61863"
"99.20000","49.60098","16.63746"
"99.30000","49.65096","16.65513"
"99.40000","49.70095","16.66996"
"99.50000","49.75093","16.68332"
"99.60000","49.80085","16.69470"
"99.70000","49.85090","16.70872"
"99.80000","49.90094","16.72224"
"99.90000","49.95093","16.73691"
"100.00000","50.00091","16.75230"
"100.10000","50.05090","16.76826"
"100.20000","50.10094","16.78398"
"100.30000","50.15098","16.80036"
"100.40000","50.20091","16.81695"
"100.50000","50.25101","16.83572"
"100.60000","50.30094","16.85541"
"100.70000","50.35104","16.87573"
"100.80000","50.40096","16.89137"
"100.90000","50.45088","16.90117"
"101.00000","50.50087","16.90585"
"101.10000","50.55103","16.91498"
"101.20000","50.60102","16.92706"
"101.30000","50.65094","16.94534"
"101.40000","50.70092","16.96803"
"101.50000","50.75103","16.98920"
"101.60000","50.80096","17.00223"
"101.70000","50.85094","17.01929"
"101.80000","50.90092","17.03580"
"101.90000","50.95091","17.05211"
"102.00000","51.00101","17.06655"
"102.10000","51.05093","17.07731"
"102.20000","51.10098","17.08937"
"102.30000","51.15096","17.10185"
"102.40000","51.20100","17.11478"
"102.50000","51.25087","17.13112"
"102.60000","51.30086","17.14702"
"102.70000","51.35096","17.15779"
"102.80000","51.40094","17.17470"
"102.90000","51.45092","17.19247"
"103.00000","51.50091","17.20741"
"103.10000","51.55095","17.22533"
"103.20000","51.60094","17.24540"
"103.30000","51.65092","17.26754"
"103.40000","51.70090","17.28293"
"103.50000","51.75089","17.30222"
"103.60000","51.80099","17.31151"
"103.70000","51.85104","17.31917"
"103.80000","51.90096","17.32471"
"103.90000","51.95094","17.33225"
"104.00000","52.00093","17.34283"
"104.10000","52.05098","17.35910"
"104.20000","52.10090","17.37993"
"104.30000","52.15094","17.40228"
"104.40000","52.20093","17.42186"
"104.50000","52.25103","17.44317"
"104.60000","52.30095","17.46200"
"104.70000","52.35088","17.48133"
"104.80000","52.40104","17.49315"
"104.90000","52.45097","17.50662"
"105.00000","52.50095","17.51694"
"105.10000","52.55094","17.52848"
"105.20000","52.60092","17.54343"
"105.30000","52.65102","17.55360"
"105.40000","52.70089","17.57071"
"105.50000","52.75099","17.58509"
"105.60000","52.80098","17.60237"
"105.70000","52.85090","17.61469"
"105.80000","52.90094","17.62620"
"105.90000","52.95093","17.64162"
"106.00000","53.00097","17.65751"
"106.10000","53.05090","17.67606"
"106.20000","53.10099","17.69452"
"106.30000","53.15099","17.71224"
"106.40000","53.20102","17.72443"
"106.50000","53.25095","17.73854"
"106.60000","53.30099","17.74736"
"106.70000","53.35104","17.75838"
"106.80000","53.40090","17.77529"
"106.90000","53.45095","17.79471"
"107.00000","53.50093","17.81578"
"107.10000","53.55092","17.83183"
"107.20000","53.60102","17.84690"
"107.30000","53.65089","17.86355"
"107.40000","53.70092","17.87940"
"107.50000","53.75097","17.89616"
"107.60000","53.80101","17.90331"
"107.70000","53.85094","17.91493"
"107.80000","53.90092","17.92184"
"107.90000","53.95090","17.92816"
"108.00000","54.00101","17.93745"
"108.10000","54.05100","17.95157"
"108.20000","54.10098","17.97531"
"108.30000","54.15090","17.99419"
"108.40000","54.20100","18.01628"
"108.50000","54.25081","18.03351"
"108.60000","54.30097","18.04979"
"108.70000","54.35096","18.06245"
"108.80000","54.40100","18.08619"
"108.90000","54.45098","18.10603"
"109.00000","54.50085","18.11777"
"109.10000","54.55095","18.13448"
"109.20000","54.60094","18.14384"
"109.30000","54.65092","18.15064"
"109.40000","54.70097","18.15932"
"109.50000","54.75089","18.16792"
"109.60000","54.80099","18.18036"
"109.70000","54.85092","18.18084"
"109.80000","54.90102","18.19581"
"109.90000","54.95089","18.21040"
"110.00000","55.00087","18.22785"
"110.10000","55.05098","18.24212"
"110.20000","55.10096","18.26175"
"110.30000","55.15100","18.28206"
"110.40000","55.20098","18.30153"
"110.50000","55.25097","18.31646"
"110.60000","55.30108","18.33222"
"110.70000","55.35094","18.34320"
"110.80000","55.40098","18.35299"
"110.90000","55.45097","18.36409"
"111.00000","55.50101","18.37271"
"111.10000","55.55088","18.39042"
"111.20000","55.60092","18.41013"
"111.30000","55.65096","18.42797"
"111.40000","55.70101","18.44062"
"111.50000","55.75093","18.45294"
"111.60000","55.80103","18.46580"
"111.70000","55.85084","18.48006"
"111.80000","55.90094","18.49412"
"111.90000","55.95099","18.50829"
"112.00000","56.00103","18.52217"
"112.10000","56.05096","18.53489"
"112.20000","56.10100","18.54647"
"112.30000","56.15092","18.55852"
"112.40000","56.20097","18.57196"
"112.50000","56.25089","18.59071"
"112.60000","56.30094","18.60761"
"112.70000","56.35092","18.61269"
"112.80000","56.40097","18.62877"
"112.90000","56.45089","18.64863"
"113.00000","56.50093","18.66513"
"113.10000","56.55097","18.68387"
"113.20000","56.60096","18.70142"
"113.30000","56.65088","18.71819"
"113.40000","56.70098","18.73019"
"113.50000","56.75091","18.74298"
"113.60000","56.80095","18.74841"
"113.70000","56.85100","18.75534"
"113.80000","56.90087","18.76012"
"113.90000","56.95084","18.77482"
"114.00000","57.00101","18.78646"
"114.10000","57.05094","18.80207"
"114.20000","57.10098","18.82135"
"114.30000","57.15091","18.83872"
"114.40000","57.20095","18.85437"
"114.50000","57.25081","18.86954"
"114.60000","57.30098","18.88607"
"114.70000","57.35090","18.88726"
"114.80000","57.40100","18.90778"
"114.90000","57.45098","18.92656"
"115.00000","57.50085","18.94946"
"115.10000","57.55083","18.96508"
"115.20000","57.60088","18.97188"
"115.30000","57.65098","18.98372"
"115.40000","57.70091","18.99203"
"115.50000","57.75095","19.00581"
"115.60000","57.80088","19.01908"
"115.70000","57.85092","19.03355"
"115.80000","57.90102","19.04612"
"115.90000","57.95095","19.05879"
"116.00000","58.00093","19.07137"
"116.10000","58.05091","19.09186"
"116.20000","58.10096","19.10667"
"116.30000","58.15088","19.10737"
"116.40000","58.20099","19.12947"
"116.50000","58.25091","19.14553"
"116.60000","58.30107","19.15956"
"116.70000","58.35094","19.16495"
"116.80000","58.40092","19.17795"
"116.90000","58.45090","19.18263"
"117.00000","58.50095","19.20392"
"117.10000","58.55099","19.22172"
"117.20000","58.60092","19.24403"
"117.30000","58.65090","19.26205"
"117.40000","58.70089","19.27380"
"117.50000","58.75087","19.28800"
"117.60000","58.80097","19.29979"
"117.70000","58.85102","19.31462"
"117.80000","58.90088","19.32982"
"117.90000","58.95098","19.34058"
"118.00000","59.00091","19.35134"
"118.10000","59.05090","19.36038"
"118.20000","59.10094","19.37211"
"118.30000","59.15092","19.36857"
"118.40000","59.20097","19.38503"
"118.50000","59.25095","19.39372"
"118.60000","59.30094","19.41068"
"118.70000","59.35098","19.42720"
"118.80000","59.40102","19.44168"
"118.90000","59.45083","19.45801"
"119.00000","59.50087","19.47216"
"119.10000","59.55091","19.48932"
"119.20000","59.60102","19.50525"
"119.30000","59.65088","19.52916"
"119.40000","59.70092","19.54611"
"119.50000","59.75091","19.56339"
"119.60000","59.80095","19.57596"
"119.70000","59.85088","19.58118"
"119.80000","59.90099","19.58713"
"119.90000","59.95091","19.59371"
"120.00000","60.00101","19.60431"
"120.10000","60.05093","19.61230"
"120.20000","60.10092","19.62946"
"120.30000","60.15096","19.64443"
"120.40000","60.20095","19.66162"
"120.50000","60.25099","19.67710"
"120.60000","60.30091","19.69212"
"120.70000","60.35096","19.70911"
"120.80000","60.40094","19.72473"
"120.90000","60.45105","19.71518"
"121.00000","60.50091","19.73500"
"121.10000","60.55096","19.75088"
"121.20000","60.60094","19.76310"
"121.30000","60.65099","19.77701"
"121.40000","60.70085","19.78669"
"121.50000","60.75089","19.79626"
"121.60000","60.80093","19.81207"
"121.70000","60.85092","19.82602"
"121.80000","60.90090","19.84175"
"121.90000","60.95095","19.85746"
"122.00000","61.00093","19.87262"
"122.10000","61.05091","19.88314"
"122.20000","61.10102","19.89383"
"122.30000","61.15088","19.90418"
"122.40000","61.20099","19.91920"
"122.50000","61.25091","19.93400"
"122.60000","61.30090","19.94989"
"122.70000","61.35100","19.96412"
"122.80000","61.40092","19.97562"
"122.90000","61.45090","19.98653"
"123.00000","61.50101","19.99479"
"123.10000","61.55100","20.00391"
"123.20000","61.60092","20.00895"
"123.30000","61.65091","20.02331"
"123.40000","61.70083","20.01662"
"123.50000","61.75105","20.03774"
"123.60000","61.80091","20.05599"
"123.70000","61.85090","20.07640"
"123.80000","61.90088","20.08767"
"123.90000","61.95098","20.10513"
"124.00000","62.00103","20.11946"
"124.10000","62.05101","20.13671"
"124.20000","62.10094","20.15249"
"124.30000","62.15092","20.16809"
"124.40000","62.20091","20.17646"
"124.50000","62.25089","20.18385"
"124.60000","62.30099","20.19095"
"124.70000","62.35098","20.20013"
"124.80000","62.40096","20.20942"
"124.90000","62.45089","20.21938"
"125.00000","62.50087","20.23466"
"125.10000","62.55091","20.25207"
"125.20000","62.60096","20.26810"
"125.30000","62.65088","20.27095"
"125.40000","62.70092","20.28398"
"125.50000","62.75090","20.29902"
"125.60000","62.80095","20.31117"
"125.70000","62.85100","20.32294"
"125.80000","62.90092","20.34181"
"125.90000","62.95090","20.35718"
"126.00000","63.00095","20.37653"
"126.10000","63.05099","20.38685"
"126.20000","63.10091","20.39965"
"126.30000","63.15102","20.40669"
"126.40000","63.20094","20.41391"
"126.50000","63.25105","20.42130"
"126.60000","63.30091","20.43454"
"126.70000","63.35089","20.44321"
"126.80000","63.40094","20.45605"
"126.90000","63.45098","20.46930"
"127.00000","63.50096","20.48362"
"127.10000","63.55089","20.49597"
"127.20000","63.60088","20.50879"
"127.30000","63.65086","20.50727"
"127.40000","63.70103","20.52320"
"127.50000","63.75095","20.54147"
"127.60000","63.80093","20.55519"
"127.70000","63.85092","20.57389"
"127.80000","63.90089","20.58640"
"127.90000","63.95094","20.59404"
"128.00000","64.00087","20.60304"
"128.10000","64.05091","20.61200"
"128.20000","64.10096","20.62206"
"128.30000","64.15099","20.63682"
"128.40000","64.20092","20.64376"
"128.50000","64.25097","20.65980"
"128.60000","64.30096","20.67612"
"128.70000","64.35099","20.69005"
"128.80000","64.40086","20.70039"
"128.90000","64.45097","20.71016"
"129.00000","64.50107","20.72551"
"129.10000","64.55099","20.73224"
"129.20000","64.60098","20.74847"
"129.30000","64.65084","20.76358"
"129.40000","64.70089","20.77874"
"129.50000","64.75098","20.79057"
"129.60000","64.80091","20.80115"
"129.70000","64.85090","20.81338"
"129.80000","64.90094","20.81936"
"129.90000","64.95110","20.82238"
"130.00000","65.00097","20.83137"
"130.10000","65.05095","20.84042"
"130.20000","65.10094","20.84841"
"130.30000","65.15098","20.86456"
"130.40000","65.20102","20.87465"
"130.50000","65.25083","20.89024"
"130.60000","65.30087","20.90525"
"130.70000","65.35091","20.91584"
"130.80000","65.40096","20.92411"
"130.90000","65.45094","20.93659"
"131.00000","65.50093","20.95141"
"131.10000","65.55085","20.96573"
"131.20000","65.60089","20.98119"
"131.30000","65.65100","20.99214"
"131.40000","65.70093","20.99873"
"131.50000","65.75091","21.00627"
"131.60000","65.80095","21.01239"
"131.70000","65.85094","21.02170"
"131.80000","65.90098","21.02924"
"131.90000","65.95102","21.03843"
"132.00000","66.00095","21.05059"
"132.10000","66.05105","21.06544"
"132.20000","66.10091","21.07977"
"132.30000","66.15096","21.09530"
"132.40000","66.20094","21.10678"
"132.50000","66.25098","21.12209"
"132.60000","66.30097","21.12872"
"132.70000","66.35095","21.14065"
"132.80000","66.40094","21.15227"
"132.90000","66.45092","21.16554"
"133.00000","66.50097","21.18031"
"133.10000","66.55095","21.19443"
"133.20000","66.60099","21.20758"
"133.30000","66.65092","21.22135"
"133.40000","66.70097","21.22994"
"133.50000","66.75106","21.23628"
"133.60000","66.80087","21.24135"
"133.70000","66.85091","21.24728"
"133.80000","66.90090","21.25470"
"133.90000","66.95088","21.26344"
"134.00000","67.00098","21.26999"
"134.10000","67.05097","21.27904"
"134.20000","67.10096","21.29043"
"134.30000","67.15106","21.30210"
"134.40000","67.20092","21.31642"
"134.50000","67.25097","21.32806"
"134.60000","67.30096","21.34520"
"134.70000","67.35100","21.36006"
"134.80000","67.40086","21.37593"
"134.90000","67.45097","21.39226"
"135.00000","67.50095","21.40569"
"135.10000","67.55106","21.41398"
"135.20000","67.60104","21.42559"
"135.30000","67.65096","21.42923"
"135.40000","67.70088","21.43775"
"135.50000","67.75099","21.44266"
"135.60000","67.80103","21.45264"
"135.70000","67.85095","21.46334"
"135.80000","67.90094","21.47199"
"135.90000","67.95104","21.48678"
"136.00000","68.00091","21.49850"
"136.10000","68.05089","21.51362"
"136.20000","68.10094","21.52599"
"136.30000","68.15099","21.53494"
"136.40000","68.20102","21.54441"
"136.50000","68.25089","21.55356"
"136.60000","68.30087","21.56245"
"136.70000","68.35092","21.57092"
"136.80000","68.40096","21.58128"
"136.90000","68.45094","21.59206"
"137.00000","68.50093","21.60218"
"137.10000","68.55091","21.61228"
"137.20000","68.60083","21.62248"
"137.30000","68.65100","21.63142"
"137.40000","68.70098","21.64066"
"137.50000","68.75097","21.64958"
"137.60000","68.80095","21.65936"
"137.70000","68.85094","21.66986"
"137.80000","68.90092","21.67968"
"137.90000","68.95097","21.68979"
"138.00000","69.00095","21.70235"
"138.10000","69.05105","21.71285"
"138.20000","69.10098","21.72223"
"138.30000","69.15096","21.73633"
"138.40000","69.20094","21.74670"
"138.50000","69.25105","21.72086"
"138.60000","69.30091","21.73491"
"138.70000","69.35096","21.74830"
"138.80000","69.40094","21.76086"
"138.90000","69.45098","21.77215"
"139.00000","69.50103","21.78184"
"139.10000","69.55090","21.79844"
"139.20000","69.60093","21.81225"
"139.30000","69.65092","21.82402"
"139.40000","69.70090","21.82828"
"139.50000","69.75101","21.83525"
"139.60000","69.80093","21.83902"
"139.70000","69.85091","21.84407"
"139.80000","69.90096","21.84623"
"139.90000","69.95089","21.85165"
"140.00000","70.00092","21.85939"
"140.10000","70.05097","21.86786"
"140.20000","70.10090","21.87405"
"140.30000","70.15106","21.88019"
"140.40000","70.20092","21.89617"
"140.50000","70.25091","21.91098"
"140.60000","70.30095","21.92817"
"140.70000","70.35100","21.94233"
"140.80000","70.40086","21.95404"
"140.90000","70.45096","21.96829"
"141.00000","70.50089","21.98049"
"141.10000","70.55099","21.98968"
"141.20000","70.60103","21.99889"
"141.30000","70.65089","22.00918"
"141.40000","70.70088","22.02079"
"141.50000","70.75087","22.03215"
"141.60000","70.80096","22.04111"
"141.70000","70.85089","22.05429"
"141.80000","70.90100","22.05844"
"141.90000","70.95093","22.06592"
"142.00000","71.00090","22.07139"
"142.10000","71.05095","22.08023"
"142.20000","71.10094","22.08565"
"142.30000","71.15092","22.09057"
"142.40000","71.20096","22.10171"
"142.50000","71.25095","22.10991"
"142.60000","71.30087","22.11908"
"142.70000","71.35091","22.12829"
"142.80000","71.40096","22.13620"
"142.90000","71.45100","22.14568"
"143.00000","71.50093","22.15295"
"143.10000","71.55091","22.16468"
"143.20000","71.60089","22.17353"
"143.30000","71.65105","22.18317"
"143.40000","71.70098","22.18657"
"143.50000","71.75097","22.19938"
"143.60000","71.80090","22.21219"
"143.70000","71.85088","22.22641"
"143.80000","71.90086","22.23667"
"143.90000","71.95090","22.24763"
"144.00000","72.00101","22.26180"
"144.10000","72.05093","22.26508"
"144.20000","72.10104","22.27092"
"144.30000","72.15084","22.27677"
"144.40000","72.20100","22.28150"
"144.50000","72.25098","22.30031"
"144.60000","72.30103","22.30892"
"144.70000","72.35096","22.31660"
"144.80000","72.40100","22.33156"
"144.90000","72.45092","22.34295"
"145.00000","72.50091","22.34171"
"145.10000","72.55095","22.35634"
"145.20000","72.60094","22.36423"
"145.30000","72.65092","22.37475"
"145.40000","72.70090","22.38209"
"145.50000","72.75095","22.38900"
"145.60000","72.80093","22.40013"
"145.70000","72.85091","22.40836"
"145.80000","72.90096","22.41688"
"145.90000","72.95094","22.42172"
"146.00000","73.00093","22.43270"
"146.10000","73.05091","22.43988"
"146.20000","73.10089","22.44537"
"146.30000","73.15094","22.45158"
"146.40000","73.20110","22.45754"
"146.50000","73.25085","22.46628"
"146.60000","73.30095","22.47796"
"146.70000","73.35094","22.47878"
"146.80000","73.40098","22.48407"
"146.90000","73.45096","22.49103"
"147.00000","73.50089","22.50296"
"147.10000","73.55099","22.51078"
"147.20000","73.60098","22.52404"
"147.30000","73.65096","22.53522"
"147.40000","73.70094","22.54720"
"147.50000","73.75105","22.55770"
"147.60000","73.80097","22.56897"
"147.70000","73.85083","22.57964"
"147.80000","73.90094","22.59005"
"147.90000","73.95098","22.60240"
"148.00000","74.00097","22.61232"
"148.10000","74.05083","22.62428"
"148.20000","74.10099","22.63701"
"148.30000","74.15092","22.64765"
"148.40000","74.20097","22.65853"
"148.50000","74.25095","22.66622"
"148.60000","74.30093","22.66574"
"148.70000","74.35091","22.66668"
"148.80000","74.40096","22.67617"
"148.90000","74.45088","22.67843"
"149.00000","74.50098","22.68107"
"149.10000","74.55085","22.68500"
"149.20000","74.60090","22.68826"
"149.30000","74.65093","22.69549"
"149.40000","74.70092","22.70566"
"149.50000","74.75091","22.71038"
"149.60000","74.80096","22.71907"
"149.70000","74.85093","22.73014"
"149.80000","74.90104","22.74010"
"149.90000","74.95090","22.75177"
"150.00000","75.00101","22.76071"
"150.10000","75.05087","22.77124"
"150.20000","75.10098","22.78093"
"150.30000","75.15096","22.78536"
"150.40000","75.20094","22.78661"
"150.50000","75.25086","22.79592"
"150.60000","75.30103","22.80729"
"150.70000","75.35090","22.81652"
"150.80000","75.40088","22.82717"
"150.90000","75.45086","22.83634"
"151.00000","75.50096","22.84583"
"151.10000","75.55095","22.85627"
"151.20000","75.60100","22.86642"
"151.30000","75.65092","22.87452"
"151.40000","75.70096","22.87834"
"151.50000","75.75089","22.88964"
"151.60000","75.80093","22.89583"
"151.70000","75.85092","22.90164"
"151.80000","75.90096","22.90811"
"151.90000","75.95100","22.91510"
"152.00000","76.00099","22.91985"
"152.10000","76.05086","22.92205"
"152.20000","76.10095","22.93113"
"152.30000","76.15088","22.94003"
"152.40000","76.20093","22.94939"
"152.50000","76.25085","22.95702"
"152.60000","76.30089","22.96352"
"152.70000","76.35100","22.97081"
"152.80000","76.40098","22.97466"
"152.90000","76.45090","22.97977"
"153.00000","76.50095","22.98758"
"153.10000","76.55087","22.99719"
"153.20000","76.60098","22.99979"
"153.30000","76.65102","23.00881"
"153.40000","76.70094","23.01905"
"153.50000","76.75092","23.02847"
"153.60000","76.80097","23.03967"
"153.70000","76.85096","23.04661"
"153.80000","76.90094","23.05594"
"153.90000","76.95098","23.06453"
"154.00000","77.00091","23.06761"
"154.10000","77.05090","23.07239"
"154.20000","77.10093","23.08115"
"154.30000","77.15098","23.08642"
"154.40000","77.20103","23.07656"
"154.50000","77.25089","23.08227"
"154.60000","77.30099","23.08993"
"154.70000","77.35085","23.09019"
"154.80000","77.40090","23.08089"
"154.81400","77.40790","22.90549"
"154.81600","77.40891","22.41328"
"154.81800","77.40999","21.55249"
"154.82000","77.41100","20.56404"
"154.82200","77.41196","19.52471"
"154.82400","77.41292","18.31015"
"154.82600","77.41387","17.00823"
"154.82800","77.41489","15.73404"
"154.83000","77.41596","14.41414"
"154.83200","77.41692","13.08222"
